,prediction,observed_value,regressor,name_short,adduct,matrix,polarity,fold
23,3.2016675,0.0,pytorch_NN_0,Glucosamine,-H,9AA,negative,0
24,4.1592183,0.0,pytorch_NN_0,Glycerophosphocholine,-H,9AA,negative,0
25,4.46678,0.0,pytorch_NN_0,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,4.6052732,0.0,pytorch_NN_0,Nicotinamide ribotide,-H,9AA,negative,0
27,3.5289776,0.0,pytorch_NN_0,PC 15:0-18:1,-H,9AA,negative,0
28,4.2105002,0.0,pytorch_NN_0,Folic acid,-H,9AA,negative,0
29,4.0800314,0.0,pytorch_NN_0,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,3.138413,0.0,pytorch_NN_0,PC (O) C16-18:1,-H,9AA,negative,0
31,4.631521,0.0,pytorch_NN_0,Cytidine monophosphate,-H,9AA,negative,0
32,3.6936474,0.0,pytorch_NN_0,S-Adenosylmethionine,-H,9AA,negative,0
33,3.0232778,0.0,pytorch_NN_0,Niacinamide,-H,9AA,negative,0
34,2.5724928,0.0,pytorch_NN_0,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,2.822741,0.0,pytorch_NN_0,MG 18:1,-H,9AA,negative,0
36,3.7603078,0.0,pytorch_NN_0,Carnitine,-H,9AA,negative,0
37,1.6184467,0.0,pytorch_NN_0,Acetylcholine,-H,9AA,negative,0
38,0.92298055,0.0,pytorch_NN_0,Cholecalciferol,-H,9AA,negative,0
39,3.271292,0.0,pytorch_NN_0,Nicotinamide riboside,-H,9AA,negative,0
40,3.9551878,0.0,pytorch_NN_0,Acetylcarnitine,-H,9AA,negative,0
41,2.2969277,0.0,pytorch_NN_0,Spermidine,-H,9AA,negative,0
42,0.9198239,0.0,pytorch_NN_0,Cholesterol,-H,9AA,negative,0
43,2.2937937,0.0,pytorch_NN_0,Putrescine,-H,9AA,negative,0
44,5.0228033,4.29330833634685,pytorch_NN_0,Dihydroxyacetone phosphate,-H,9AA,negative,1
45,3.516461,4.951137084996772,pytorch_NN_0,Uric acid,-H,9AA,negative,1
46,4.442413,4.66198892224018,pytorch_NN_0,PA 16:0-18:1,-H,9AA,negative,1
47,5.2541633,4.814306627793246,pytorch_NN_0,2-Oxoglutaric acid,-H,9AA,negative,1
48,4.327087,5.641773056029051,pytorch_NN_0,Lyso PI 17:1,-H,9AA,negative,1
49,3.9303737,4.952913805825025,pytorch_NN_0,PG 16:0-18:1,-H,9AA,negative,1
50,5.3009305,5.577610157677287,pytorch_NN_0,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
51,5.024667,5.087021412007154,pytorch_NN_0,Glucose 6-phosphate,-H,9AA,negative,1
52,3.6846063,3.60146760068405,pytorch_NN_0,Serine,-H,9AA,negative,1
53,3.1443484,2.9715890912775222,pytorch_NN_0,gamma-Aminobutyric acid,-H,9AA,negative,1
54,2.6988962,3.508502825546985,pytorch_NN_0,GlcCer d18:1/18:0,-H,9AA,negative,1
55,3.3330374,3.40681419340028,pytorch_NN_0,Adenine,-H,9AA,negative,1
56,3.4181206,5.33188795094239,pytorch_NN_0,Lyso PE 18:0,-H,9AA,negative,1
57,3.4842656,4.861136433937232,pytorch_NN_0,Xanthine,-H,9AA,negative,1
58,3.570447,4.078243606162822,pytorch_NN_0,Histidine,-H,9AA,negative,1
59,4.5767937,5.544729838944959,pytorch_NN_0,Oxidized glutathione,-H,9AA,negative,1
60,3.1576018,3.7756861608130095,pytorch_NN_0,Pyridoxine,-H,9AA,negative,1
61,3.2580218,0.0,pytorch_NN_0,Retinoic acid,-H,9AA,negative,1
62,3.317066,0.0,pytorch_NN_0,Palmitic acid,-H,9AA,negative,1
63,2.8806446,0.0,pytorch_NN_0,Agmatine,-H,9AA,negative,1
64,1.4923499,0.0,pytorch_NN_0,Choline,-H,9AA,negative,1
65,2.3662605,0.0,pytorch_NN_0,Malic acid,+Cl,9AA,negative,1
66,2.7626648,0.0,pytorch_NN_0,Oxalacetic acid,+Cl,9AA,negative,1
67,2.5181313,0.0,pytorch_NN_0,N-Acetylaspartic acid,+Cl,9AA,negative,1
68,2.540254,0.0,pytorch_NN_0,Ascorbic acid,+Cl,9AA,negative,1
69,2.803378,0.0,pytorch_NN_0,cis-Aconitic acid,+Cl,9AA,negative,1
70,2.443739,0.0,pytorch_NN_0,Citric acid,+Cl,9AA,negative,1
71,2.5396898,0.0,pytorch_NN_0,Adenosine diphosphate,+Cl,9AA,negative,1
72,2.1435935,0.0,pytorch_NN_0,6-Phosphogluconic acid,+Cl,9AA,negative,1
73,2.307354,0.0,pytorch_NN_0,3-Phosphoglyceric acid,+Cl,9AA,negative,1
74,2.7042809,0.0,pytorch_NN_0,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
75,2.3434167,0.0,pytorch_NN_0,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
76,2.7703338,0.0,pytorch_NN_0,Cholic acid,+Cl,9AA,negative,1
77,2.2325141,0.0,pytorch_NN_0,Aspartic acid,+Cl,9AA,negative,1
78,2.2928305,0.0,pytorch_NN_0,Serine,+Cl,9AA,negative,1
79,2.169231,0.0,pytorch_NN_0,gamma-Aminobutyric acid,+Cl,9AA,negative,1
80,2.4801922,0.0,pytorch_NN_0,Lyso PE 18:0,+Cl,9AA,negative,1
81,2.446466,0.0,pytorch_NN_0,Histidine,+Cl,9AA,negative,1
82,2.505491,0.0,pytorch_NN_0,Oxidized glutathione,+Cl,9AA,negative,1
83,2.5402012,0.0,pytorch_NN_0,Argininosuccinic acid,+Cl,9AA,negative,1
84,2.147771,0.0,pytorch_NN_0,Quinolinic acid,+Cl,9AA,negative,1
85,2.666447,0.0,pytorch_NN_0,Hypoxanthine,+Cl,9AA,negative,1
86,2.2823455,0.0,pytorch_NN_0,Coenzyme A,+Cl,9AA,negative,1
87,2.3877077,0.0,pytorch_NN_0,Creatinine,+Cl,9AA,negative,1
88,5.0297403,5.187259868417889,pytorch_NN_0,Myo-inositol 1-phosphate,-H,9AA,negative,2
89,4.772051,4.851807597865303,pytorch_NN_0,Malonic acid,-H,9AA,negative,2
90,4.434978,4.987449242191788,pytorch_NN_0,PI 16:0-18:1,-H,9AA,negative,2
91,4.5308366,4.78146499660177,pytorch_NN_0,Succinic acid,-H,9AA,negative,2
92,4.6845384,4.723556475765371,pytorch_NN_0,Glycerol 3-phosphate,-H,9AA,negative,2
93,4.8817577,4.865973351827255,pytorch_NN_0,Ribulose 5-phosphate,-H,9AA,negative,2
94,4.318984,4.714115980594938,pytorch_NN_0,Gluconic acid,-H,9AA,negative,2
95,3.8472743,4.279287089640111,pytorch_NN_0,Mevalonic acid,-H,9AA,negative,2
96,4.3549447,4.443890343962045,pytorch_NN_0,Argininosuccinic acid,-H,9AA,negative,2
97,4.627936,4.404749585288414,pytorch_NN_0,Quinolinic acid,-H,9AA,negative,2
98,4.492556,4.8677908785114905,pytorch_NN_0,Glucosamine 6-phosphate,-H,9AA,negative,2
99,3.3715465,3.588718548033654,pytorch_NN_0,Hypoxanthine,-H,9AA,negative,2
100,3.4051085,3.781504416337404,pytorch_NN_0,Arginine,-H,9AA,negative,2
101,5.549366,3.8008710262539327,pytorch_NN_0,Coenzyme A,-H,9AA,negative,2
102,3.419233,2.5329693079368925,pytorch_NN_0,Cytosine,-H,9AA,negative,2
103,3.0200937,3.328813314275123,pytorch_NN_0,Creatinine,-H,9AA,negative,2
104,5.2759438,3.4808243581367546,pytorch_NN_0,Phosphocreatine,-H,9AA,negative,2
105,2.9001336,0.0,pytorch_NN_0,2-Oxoglutaric acid,+Cl,9AA,negative,2
106,2.73397,0.0,pytorch_NN_0,Lyso PI 17:1,+Cl,9AA,negative,2
107,2.8304062,0.0,pytorch_NN_0,PG 16:0-18:1,+Cl,9AA,negative,2
108,2.897603,0.0,pytorch_NN_0,"Fructose 1,6-bisphosphate",+Cl,9AA,negative,2
109,2.842691,0.0,pytorch_NN_0,Malonic acid,+Cl,9AA,negative,2
110,2.7596035,0.0,pytorch_NN_0,PI 16:0-18:1,+Cl,9AA,negative,2
111,2.8351274,0.0,pytorch_NN_0,Fumaric acid,+Cl,9AA,negative,2
112,2.8329616,0.0,pytorch_NN_0,Succinic acid,+Cl,9AA,negative,2
113,2.661109,0.0,pytorch_NN_0,Gluconic acid,+Cl,9AA,negative,2
114,2.7899084,0.0,pytorch_NN_0,Cardiolipin 18:1,+Cl,9AA,negative,2
115,2.7188158,0.0,pytorch_NN_0,PI(5)P 18:1,+Cl,9AA,negative,2
116,2.8244271,0.0,pytorch_NN_0,Lyso PG 16:0,+Cl,9AA,negative,2
117,2.7823179,0.0,pytorch_NN_0,Ureidosuccinic acid,+Cl,9AA,negative,2
118,2.5797303,0.0,pytorch_NN_0,Creatine,+Cl,9AA,negative,2
119,2.6559668,0.0,pytorch_NN_0,Nicotinic acid,+Cl,9AA,negative,2
120,3.0526254,0.0,pytorch_NN_0,Acetyl-CoA,+Cl,9AA,negative,2
121,2.7230446,0.0,pytorch_NN_0,Taurocholic acid,+Cl,9AA,negative,2
122,2.9549127,0.0,pytorch_NN_0,"Nicotinamide adenine dinucleotide, reduced (NADH)",+Cl,9AA,negative,2
123,2.9959238,0.0,pytorch_NN_0,Nicotinamide adenine dinucleotide (NAD),+Cl,9AA,negative,2
124,2.70834,0.0,pytorch_NN_0,N-Acetylgalactosamine 6-phosphate,+Cl,9AA,negative,2
125,3.0941093,0.0,pytorch_NN_0,Sulfo GalCer 18:0(2S-OH),+Cl,9AA,negative,2
126,2.8199291,0.0,pytorch_NN_0,Tetrahydrofolic acid,+Cl,9AA,negative,2
127,2.991405,0.0,pytorch_NN_0,Palmitoyl-CoA,+Cl,9AA,negative,2
128,2.9169445,0.0,pytorch_NN_0,Flavin adenine dinucleotide,+Cl,9AA,negative,2
129,2.118852,0.0,pytorch_NN_0,Thiamine,+Cl,9AA,negative,2
130,2.1982946,0.0,pytorch_NN_0,Proline,+Cl,9AA,negative,2
131,2.4354398,0.0,pytorch_NN_0,Valine,+Cl,9AA,negative,2
132,5.2794304,3.1003127042707237,pytorch_NN_0,Cardiolipin 18:1,-H,9AA,negative,3
133,5.3410826,4.65996293410366,pytorch_NN_0,PI(5)P 18:1,-H,9AA,negative,3
134,4.5588484,5.881912850711523,pytorch_NN_0,Lyso PG 16:0,-H,9AA,negative,3
135,5.1019588,4.123799587817361,pytorch_NN_0,GM3 Ganglioside 18:0,-H,9AA,negative,3
136,4.715246,4.468823699864188,pytorch_NN_0,Ureidosuccinic acid,-H,9AA,negative,3
137,4.679521,4.970731944203777,pytorch_NN_0,"4,5-Dihydroorotic acid",-H,9AA,negative,3
138,4.6449885,3.602995538986097,pytorch_NN_0,Orotic acid,-H,9AA,negative,3
139,5.5103273,5.077807537596156,pytorch_NN_0,Uridine diphosphate glucuronic acid,-H,9AA,negative,3
140,3.2846274,2.4591754069110547,pytorch_NN_0,Creatine,-H,9AA,negative,3
141,3.2829716,4.52963964824184,pytorch_NN_0,Urocanic acid,-H,9AA,negative,3
142,3.9692078,2.2674771999350427,pytorch_NN_0,SM d18:1-16:0,-H,9AA,negative,3
143,5.5409603,5.311557557961862,pytorch_NN_0,Acetyl-CoA,-H,9AA,negative,3
144,5.0727367,5.992546007079303,pytorch_NN_0,Taurocholic acid,-H,9AA,negative,3
145,5.3578386,5.15376747032566,pytorch_NN_0,"Nicotinamide adenine dinucleotide, reduced (NADH)",-H,9AA,negative,3
146,3.6579664,3.443186028353215,pytorch_NN_0,N-Acetylglucosamine,-H,9AA,negative,3
147,4.9777646,4.488955451051042,pytorch_NN_0,N-Acetylgalactosamine 6-phosphate,-H,9AA,negative,3
148,3.1500742,3.3680306592855205,pytorch_NN_0,4-Hydroxyproline,-H,9AA,negative,3
149,2.525741,0.0,pytorch_NN_0,Orotic acid,+Cl,9AA,negative,3
150,2.730585,0.0,pytorch_NN_0,Uridine diphosphate glucose,+Cl,9AA,negative,3
151,2.5351782,0.0,pytorch_NN_0,5-Hydroxyindoleacetic acid,+Cl,9AA,negative,3
152,2.7517686,0.0,pytorch_NN_0,Uridine diphosphate-N-acetylglucosamine,+Cl,9AA,negative,3
153,2.7125251,0.0,pytorch_NN_0,Uridine diphosphate,+Cl,9AA,negative,3
154,2.1944177,0.0,pytorch_NN_0,Thymine,+Cl,9AA,negative,3
155,2.5766923,0.0,pytorch_NN_0,Flavin mononucleotide,+Cl,9AA,negative,3
156,2.7822611,0.0,pytorch_NN_0,Pantetheine,+Cl,9AA,negative,3
157,2.6649914,0.0,pytorch_NN_0,Guanine,+Cl,9AA,negative,3
158,1.8319688,0.0,pytorch_NN_0,Butyric acid,+Cl,9AA,negative,3
159,2.3705897,0.0,pytorch_NN_0,3-Hydroxymethylglutaric acid,+Cl,9AA,negative,3
160,2.9460304,0.0,pytorch_NN_0,PE 18:0-20:4,+Cl,9AA,negative,3
161,2.774449,0.0,pytorch_NN_0,Nicotinamide ribotide,+Cl,9AA,negative,3
162,2.6595457,0.0,pytorch_NN_0,Ribulose,+Cl,9AA,negative,3
163,2.1329198,0.0,pytorch_NN_0,Ornithine,+Cl,9AA,negative,3
164,1.1278431,0.0,pytorch_NN_0,Glycine,+Cl,9AA,negative,3
165,2.1701832,0.0,pytorch_NN_0,Asparagine,+Cl,9AA,negative,3
166,2.3116584,0.0,pytorch_NN_0,Tyrosine,+Cl,9AA,negative,3
167,2.8866746,0.0,pytorch_NN_0,Folic acid,+Cl,9AA,negative,3
168,2.1286154,0.0,pytorch_NN_0,Acetoacetic acid,+Cl,9AA,negative,3
169,2.9257345,0.0,pytorch_NN_0,Cyclic adenosine monophosphate,+Cl,9AA,negative,3
170,1.6219496,0.0,pytorch_NN_0,Serotonin,+Cl,9AA,negative,3
171,2.3943315,0.0,pytorch_NN_0,Tryptophan,+Cl,9AA,negative,3
172,2.6073375,0.0,pytorch_NN_0,Glutathione,+Cl,9AA,negative,3
173,2.6168327,0.0,pytorch_NN_0,Cytidine monophosphate,+Cl,9AA,negative,3
174,1.8992722,0.0,pytorch_NN_0,Methionine,+Cl,9AA,negative,3
175,2.6417036,0.0,pytorch_NN_0,S-Adenosylmethionine,+Cl,9AA,negative,3
176,4.9826384,5.630456576161583,pytorch_NN_0,Uridine diphosphate glucose,-H,9AA,negative,4
177,4.035784,2.4740469582469,pytorch_NN_0,5-Hydroxyindoleacetic acid,-H,9AA,negative,4
178,3.8712888,4.476663614735782,pytorch_NN_0,Kynurenic acid,-H,9AA,negative,4
179,4.9777336,6.029128849135831,pytorch_NN_0,Uridine diphosphate-N-acetylglucosamine,-H,9AA,negative,4
180,4.8024263,5.935435495502642,pytorch_NN_0,Uridine diphosphate,-H,9AA,negative,4
181,4.167214,3.828050696850258,pytorch_NN_0,Pantothenic acid,-H,9AA,negative,4
182,3.4242327,4.270315973022902,pytorch_NN_0,Thymine,-H,9AA,negative,4
183,4.7435546,4.4439848341450245,pytorch_NN_0,N-Acetylaspartylglutamic acid,-H,9AA,negative,4
184,5.381366,5.533163212938402,pytorch_NN_0,Sulfo GalCer 18:0(2S-OH),-H,9AA,negative,4
185,5.059963,5.285725143766928,pytorch_NN_0,Palmitoyl-CoA,-H,9AA,negative,4
186,5.00076,4.940991757315216,pytorch_NN_0,Flavin adenine dinucleotide,-H,9AA,negative,4
187,3.5769196,4.042163229224686,pytorch_NN_0,Glutamine,-H,9AA,negative,4
188,2.7612696,2.8448850221755446,pytorch_NN_0,Proline,-H,9AA,negative,4
189,2.9666314,3.1713776789954284,pytorch_NN_0,Valine,-H,9AA,negative,4
190,3.3488488,3.4028146908018333,pytorch_NN_0,Guanine,-H,9AA,negative,4
191,3.8698277,3.751006390785782,pytorch_NN_0,3-Hydroxyanthranilic acid,-H,9AA,negative,4
192,3.414681,2.905473757203187,pytorch_NN_0,PE 18:0-20:4,-H,9AA,negative,4
193,2.508627,0.0,pytorch_NN_0,Dihydroxyacetone,+Cl,9AA,negative,4
194,2.2774334,0.0,pytorch_NN_0,Pyruvic acid,+Cl,9AA,negative,4
195,0.64586973,0.0,pytorch_NN_0,Cholesteryl acetate,+Cl,9AA,negative,4
196,2.3217287,0.0,pytorch_NN_0,Melatonin,+Cl,9AA,negative,4
197,2.687515,0.0,pytorch_NN_0,Biotin,+Cl,9AA,negative,4
198,1.4792408,0.0,pytorch_NN_0,alpha-tocopherol,+Cl,9AA,negative,4
199,2.7377098,0.0,pytorch_NN_0,Cystine,+Cl,9AA,negative,4
200,2.1731832,0.0,pytorch_NN_0,Homocysteine,+Cl,9AA,negative,4
201,2.7616677,0.0,pytorch_NN_0,Cytidine,+Cl,9AA,negative,4
202,2.254102,0.0,pytorch_NN_0,Niacinamide,+Cl,9AA,negative,4
203,2.1245344,0.0,pytorch_NN_0,Cysteine,+Cl,9AA,negative,4
204,2.3573382,0.0,pytorch_NN_0,MG 18:1,+Cl,9AA,negative,4
205,1.3228974,0.0,pytorch_NN_0,Acetylcholine,+Cl,9AA,negative,4
206,1.0071275,0.0,pytorch_NN_0,Phylloquinone,+Cl,9AA,negative,4
207,0.61320996,0.0,pytorch_NN_0,Cholecalciferol,+Cl,9AA,negative,4
208,2.690487,0.0,pytorch_NN_0,Nicotinamide riboside,+Cl,9AA,negative,4
209,2.1122296,0.0,pytorch_NN_0,Estradiol,+Cl,9AA,negative,4
210,2.560576,0.0,pytorch_NN_0,Retinoic acid,+Cl,9AA,negative,4
211,2.5643024,0.0,pytorch_NN_0,Palmitic acid,+Cl,9AA,negative,4
212,2.5889297,0.0,pytorch_NN_0,Propionylcarnitine,+Cl,9AA,negative,4
213,1.5568283,0.0,pytorch_NN_0,Spermidine,+Cl,9AA,negative,4
214,0.61245346,0.0,pytorch_NN_0,Cholesterol,+Cl,9AA,negative,4
215,1.6487131,0.0,pytorch_NN_0,Putrescine,+Cl,9AA,negative,4
216,2.018664,0.0,pytorch_NN_0,Agmatine,+Cl,9AA,negative,4
217,3.2040682,0.0,pytorch_NN_0,Taurine,[M]-,9AA,negative,4
218,4.0295057,0.0,pytorch_NN_0,Adenosine diphosphate,[M]-,9AA,negative,4
219,3.160837,0.0,pytorch_NN_0,Glutamic acid,[M]-,9AA,negative,4
220,3.3915145,4.508827118939941,pytorch_NN_0,Uracil,-H,9AA,negative,5
221,3.5927272,3.099428103824812,pytorch_NN_0,Pantetheine,-H,9AA,negative,5
222,4.3136244,1.9890584426069615,pytorch_NN_0,Glucosyl cholesterol,-H,9AA,negative,5
223,3.9127994,3.497185903018444,pytorch_NN_0,Glucose,-H,9AA,negative,5
224,3.9142668,2.659773980980071,pytorch_NN_0,myo-Inositol,-H,9AA,negative,5
225,3.926402,2.514232555669227,pytorch_NN_0,Ribulose,-H,9AA,negative,5
226,3.9468498,2.4949832219523262,pytorch_NN_0,Kynurenine,-H,9AA,negative,5
227,2.3672335,2.2461291256634364,pytorch_NN_0,Cer d8:1/22:0 Cer,-H,9AA,negative,5
228,4.1024275,3.638419294964911,pytorch_NN_0,Prostaglandin E1,-H,9AA,negative,5
229,3.1499693,3.1028568508320484,pytorch_NN_0,Phenylalanine,-H,9AA,negative,5
230,3.0482595,2.677103883488091,pytorch_NN_0,Epinephrine,-H,9AA,negative,5
231,3.408134,2.254812102017839,pytorch_NN_0,Ornithine,-H,9AA,negative,5
232,3.282148,1.7817697815048323,pytorch_NN_0,Glycine,-H,9AA,negative,5
233,3.8112807,3.055972327319788,pytorch_NN_0,Asparagine,-H,9AA,negative,5
234,3.9474063,2.730207868451544,pytorch_NN_0,L-Dopa,-H,9AA,negative,5
235,3.6056244,2.131818765774426,pytorch_NN_0,Tyrosine,-H,9AA,negative,5
236,2.7855134,2.6664941592236446,pytorch_NN_0,Dopamine,-H,9AA,negative,5
237,1.9838228,0.0,pytorch_NN_0,CAR 16:0,+Cl,9AA,negative,5
238,1.1033397,0.0,pytorch_NN_0,Choline,+Cl,9AA,negative,5
239,3.796968,0.0,pytorch_NN_0,Malic acid,[M]-,9AA,negative,5
240,4.0332274,0.0,pytorch_NN_0,Oxalacetic acid,[M]-,9AA,negative,5
241,3.691801,0.0,pytorch_NN_0,N-Acetylaspartic acid,[M]-,9AA,negative,5
242,3.7090104,0.0,pytorch_NN_0,Ascorbic acid,[M]-,9AA,negative,5
243,4.0615215,0.0,pytorch_NN_0,cis-Aconitic acid,[M]-,9AA,negative,5
244,3.9562142,0.0,pytorch_NN_0,Citric acid,[M]-,9AA,negative,5
245,4.1236386,0.0,pytorch_NN_0,6-Phosphogluconic acid,[M]-,9AA,negative,5
246,3.962433,0.0,pytorch_NN_0,3-Phosphoglyceric acid,[M]-,9AA,negative,5
247,3.5362453,0.0,pytorch_NN_0,Lyso PS 17:1,[M]-,9AA,negative,5
248,4.0805073,0.0,pytorch_NN_0,Phosphoenolpyruvic acid,[M]-,9AA,negative,5
249,3.9074938,0.0,pytorch_NN_0,Dihydroxyacetone phosphate,[M]-,9AA,negative,5
250,3.3329496,0.0,pytorch_NN_0,Uric acid,[M]-,9AA,negative,5
251,2.978551,0.0,pytorch_NN_0,Carnosine,[M]-,9AA,negative,5
252,3.0992239,0.0,pytorch_NN_0,Cholic acid,[M]-,9AA,negative,5
253,3.29618,0.0,pytorch_NN_0,Aspartic acid,[M]-,9AA,negative,5
254,3.3820345,0.0,pytorch_NN_0,PS (POPS) 16:0-18:1,[M]-,9AA,negative,5
255,3.2367973,0.0,pytorch_NN_0,Citrulline,[M]-,9AA,negative,5
256,3.0768468,0.0,pytorch_NN_0,Serine,[M]-,9AA,negative,5
257,2.3543496,0.0,pytorch_NN_0,gamma-Aminobutyric acid,[M]-,9AA,negative,5
258,2.6694283,0.0,pytorch_NN_0,Adenine,[M]-,9AA,negative,5
259,2.8291016,0.0,pytorch_NN_0,Lyso PE 18:0,[M]-,9AA,negative,5
260,2.948941,0.0,pytorch_NN_0,Xanthine,[M]-,9AA,negative,5
261,3.0576549,0.0,pytorch_NN_0,Histidine,[M]-,9AA,negative,5
262,3.9437737,0.0,pytorch_NN_0,Oxidized glutathione,[M]-,9AA,negative,5
263,2.571645,0.0,pytorch_NN_0,Pyridoxine,[M]-,9AA,negative,5
264,3.6649435,3.1768727777249426,pytorch_NN_0,Uridine,-H,9AA,negative,6
265,2.6451056,2.4235345428379342,pytorch_NN_0,Histamine,-H,9AA,negative,6
266,4.4906483,5.607552830330284,pytorch_NN_0,Adenosine monophosphate,-H,9AA,negative,6
267,3.523925,2.41442478840722,pytorch_NN_0,Tryptophan,-H,9AA,negative,6
268,4.2007933,3.836147576475278,pytorch_NN_0,Glutathione,-H,9AA,negative,6
269,3.9640007,3.9279518050439046,pytorch_NN_0,Riboflavin,-H,9AA,negative,6
270,3.3481295,2.7870869198414447,pytorch_NN_0,Methionine,-H,9AA,negative,6
271,3.2333488,1.7557578089672088,pytorch_NN_0,Melatonin,-H,9AA,negative,6
272,3.901658,3.0412610344968245,pytorch_NN_0,Cystine,-H,9AA,negative,6
273,4.105218,4.298180315750183,pytorch_NN_0,S-Adenosylhomocysteine,-H,9AA,negative,6
274,3.6213908,3.0660730662818927,pytorch_NN_0,Cytidine,-H,9AA,negative,6
275,3.3242974,2.641369768140955,pytorch_NN_0,Cysteine,-H,9AA,negative,6
276,2.879225,2.2821079047754718,pytorch_NN_0,Uric acid,+Cl,9AA,negative,6
277,2.9088473,2.847220207103892,pytorch_NN_0,PA 16:0-18:1,+Cl,9AA,negative,6
278,2.606939,2.047133143515578,pytorch_NN_0,Glucose 6-phosphate,+Cl,9AA,negative,6
279,2.6155105,1.9390810931014184,pytorch_NN_0,Glycerol 3-phosphate,+Cl,9AA,negative,6
280,3.723404,0.0,pytorch_NN_0,PA 16:0-18:1,[M]-,9AA,negative,6
281,4.0479693,0.0,pytorch_NN_0,2-Oxoglutaric acid,[M]-,9AA,negative,6
282,3.9078698,0.0,pytorch_NN_0,Lyso PI 17:1,[M]-,9AA,negative,6
283,3.610359,0.0,pytorch_NN_0,PG 16:0-18:1,[M]-,9AA,negative,6
284,4.1564493,0.0,pytorch_NN_0,"Fructose 1,6-bisphosphate",[M]-,9AA,negative,6
285,3.98077,0.0,pytorch_NN_0,Myo-inositol 1-phosphate,[M]-,9AA,negative,6
286,4.128789,0.0,pytorch_NN_0,Malonic acid,[M]-,9AA,negative,6
287,3.826325,0.0,pytorch_NN_0,PI 16:0-18:1,[M]-,9AA,negative,6
288,3.9881291,0.0,pytorch_NN_0,Fumaric acid,[M]-,9AA,negative,6
289,3.9581432,0.0,pytorch_NN_0,Succinic acid,[M]-,9AA,negative,6
290,3.7660306,0.0,pytorch_NN_0,Glycerol 3-phosphate,[M]-,9AA,negative,6
291,3.9015284,0.0,pytorch_NN_0,Ribulose 5-phosphate,[M]-,9AA,negative,6
292,3.6864967,0.0,pytorch_NN_0,Lyso PA 18:1,[M]-,9AA,negative,6
293,3.5537395,0.0,pytorch_NN_0,Argininosuccinic acid,[M]-,9AA,negative,6
294,3.2373378,0.0,pytorch_NN_0,Quinolinic acid,[M]-,9AA,negative,6
295,3.5129216,0.0,pytorch_NN_0,Glucosamine 6-phosphate,[M]-,9AA,negative,6
296,2.9434848,0.0,pytorch_NN_0,Hypoxanthine,[M]-,9AA,negative,6
297,2.8893661,0.0,pytorch_NN_0,Arginine,[M]-,9AA,negative,6
298,4.114141,0.0,pytorch_NN_0,Coenzyme A,[M]-,9AA,negative,6
299,2.9324124,0.0,pytorch_NN_0,Cytosine,[M]-,9AA,negative,6
300,2.5674324,0.0,pytorch_NN_0,Creatinine,[M]-,9AA,negative,6
