,name_short,adduct,matrix,polarity,observed_value,prediction,fold,model_type
78,3-Hydroxyanthranilic acid,+Cl,DHB,negative,0.0,-6.280972003936768,0.0,NN
79,3-Hydroxyanthranilic acid,+Cl,DHB,positive,-1.0,-0.15255771577358246,0.0,NN
80,3-Hydroxyanthranilic acid,+Cl,MAPS,negative,0.0,-13.285944938659668,0.0,NN
81,3-Hydroxyanthranilic acid,+Cl,MAPS,positive,-1.0,0.2965814769268036,0.0,NN
82,3-Hydroxyanthranilic acid,+Cl,NEDC,negative,0.0,-8.099651336669922,0.0,NN
83,3-Hydroxyanthranilic acid,+Cl,NEDC,positive,-1.0,0.5120998024940491,0.0,NN
84,3-Hydroxyanthranilic acid,+Cl,NOR,negative,0.0,1.9579105377197266,0.0,NN
85,3-Hydroxyanthranilic acid,+Cl,NOR,positive,-1.0,-0.753282904624939,0.0,NN
86,3-Hydroxyanthranilic acid,+Cl,pNA,negative,0.0,-0.691271185874939,0.0,NN
87,3-Hydroxyanthranilic acid,+Cl,pNA,positive,-1.0,-0.372861385345459,0.0,NN
88,3-Hydroxyanthranilic acid,+H,9AA,negative,-1.0,4.434600830078125,0.0,NN
89,3-Hydroxyanthranilic acid,+H,9AA,positive,0.0,0.7135515809059143,0.0,NN
90,3-Hydroxyanthranilic acid,+H,CHCA,negative,-1.0,-1.0788542032241821,0.0,NN
91,3-Hydroxyanthranilic acid,+H,CHCA,positive,2.932203129113515,0.4447184205055237,0.0,NN
92,3-Hydroxyanthranilic acid,+H,CMBT,negative,-1.0,-1.7043776512145996,0.0,NN
93,3-Hydroxyanthranilic acid,+H,CMBT,positive,-1.0,0.27163004875183105,0.0,NN
94,3-Hydroxyanthranilic acid,+H,ClCCA,negative,-1.0,-5.290543079376221,0.0,NN
95,3-Hydroxyanthranilic acid,+H,ClCCA,positive,2.11534785882126,0.47178852558135986,0.0,NN
96,3-Hydroxyanthranilic acid,+H,DAN,negative,-1.0,2.3044590950012207,0.0,NN
97,3-Hydroxyanthranilic acid,+H,DAN,positive,0.0,0.7754797339439392,0.0,NN
98,3-Hydroxyanthranilic acid,+H,DHAP,negative,-1.0,-2.147977828979492,0.0,NN
99,3-Hydroxyanthranilic acid,+H,DHAP,positive,1.3901428036874959,0.1570298671722412,0.0,NN
100,3-Hydroxyanthranilic acid,+H,DHB,negative,-1.0,-3.367004871368408,0.0,NN
101,3-Hydroxyanthranilic acid,+H,DHB,positive,-1.0,0.1936013400554657,0.0,NN
102,3-Hydroxyanthranilic acid,+H,MAPS,negative,-1.0,-5.80650520324707,0.0,NN
103,3-Hydroxyanthranilic acid,+H,MAPS,positive,0.0,-0.35829201340675354,0.0,NN
104,3-Hydroxyanthranilic acid,+H,NEDC,negative,-1.0,-4.4685139656066895,0.0,NN
105,3-Hydroxyanthranilic acid,+H,NEDC,positive,0.0,-0.7633286714553833,0.0,NN
106,3-Hydroxyanthranilic acid,+H,NOR,negative,-1.0,2.194864273071289,0.0,NN
107,3-Hydroxyanthranilic acid,+H,NOR,positive,0.0,-0.22693200409412384,0.0,NN
108,3-Hydroxyanthranilic acid,+H,pNA,negative,-1.0,-0.4709073007106781,0.0,NN
109,3-Hydroxyanthranilic acid,+H,pNA,positive,0.0,-0.19102396070957184,0.0,NN
110,3-Hydroxyanthranilic acid,-H,9AA,negative,3.751006390785782,12.319896697998047,0.0,NN
111,3-Hydroxyanthranilic acid,-H,9AA,positive,-1.0,0.554855465888977,0.0,NN
112,3-Hydroxyanthranilic acid,-H,CHCA,negative,0.0,-3.0598056316375732,0.0,NN
113,3-Hydroxyanthranilic acid,-H,CHCA,positive,-1.0,0.4739072024822235,0.0,NN
114,3-Hydroxyanthranilic acid,-H,CMBT,negative,0.0,-6.301210403442383,0.0,NN
115,3-Hydroxyanthranilic acid,-H,CMBT,positive,-1.0,-0.0314333476126194,0.0,NN
116,3-Hydroxyanthranilic acid,-H,ClCCA,negative,0.0,-10.39846420288086,0.0,NN
117,3-Hydroxyanthranilic acid,-H,ClCCA,positive,-1.0,0.7429537773132324,0.0,NN
118,3-Hydroxyanthranilic acid,-H,DAN,negative,-1.0,4.455190658569336,0.0,NN
119,3-Hydroxyanthranilic acid,-H,DAN,positive,-1.0,0.3480052351951599,0.0,NN
120,3-Hydroxyanthranilic acid,-H,DHAP,negative,0.0,-4.054642677307129,0.0,NN
121,3-Hydroxyanthranilic acid,-H,DHAP,positive,-1.0,1.4589123725891113,0.0,NN
122,3-Hydroxyanthranilic acid,-H,DHB,negative,0.0,-5.635402679443359,0.0,NN
123,3-Hydroxyanthranilic acid,-H,DHB,positive,-1.0,0.2554904520511627,0.0,NN
124,3-Hydroxyanthranilic acid,-H,MAPS,negative,2.9783962542713494,-11.997129440307617,0.0,NN
125,3-Hydroxyanthranilic acid,-H,MAPS,positive,-1.0,-0.12229560315608978,0.0,NN
126,3-Hydroxyanthranilic acid,-H,NEDC,negative,0.0,-7.316781520843506,0.0,NN
127,3-Hydroxyanthranilic acid,-H,NEDC,positive,-1.0,0.2499273270368576,0.0,NN
128,3-Hydroxyanthranilic acid,-H,NOR,negative,0.0,2.9187703132629395,0.0,NN
129,3-Hydroxyanthranilic acid,-H,NOR,positive,-1.0,-0.6717284321784973,0.0,NN
130,3-Hydroxyanthranilic acid,-H,pNA,negative,0.0,-0.7361555099487305,0.0,NN
131,3-Hydroxyanthranilic acid,-H,pNA,positive,-1.0,-1.186161756515503,0.0,NN
132,3-Hydroxyanthranilic acid,[M]+,9AA,negative,-1.0,7.807097911834717,0.0,NN
133,3-Hydroxyanthranilic acid,[M]+,9AA,positive,0.0,0.698378324508667,0.0,NN
134,3-Hydroxyanthranilic acid,[M]+,CHCA,negative,-1.0,-2.1485116481781006,0.0,NN
135,3-Hydroxyanthranilic acid,[M]+,CHCA,positive,0.0,0.7174394130706787,0.0,NN
136,3-Hydroxyanthranilic acid,[M]+,CMBT,negative,-1.0,-4.240655899047852,0.0,NN
137,3-Hydroxyanthranilic acid,[M]+,CMBT,positive,0.0,0.06421753019094467,0.0,NN
138,3-Hydroxyanthranilic acid,[M]+,ClCCA,negative,-1.0,-7.018340110778809,0.0,NN
139,3-Hydroxyanthranilic acid,[M]+,ClCCA,positive,-1.0,0.34022772312164307,0.0,NN
140,3-Hydroxyanthranilic acid,[M]+,DAN,negative,-1.0,3.4105730056762695,0.0,NN
141,3-Hydroxyanthranilic acid,[M]+,DAN,positive,-1.0,1.0022422075271606,0.0,NN
142,3-Hydroxyanthranilic acid,[M]+,DHAP,negative,-1.0,-2.6613683700561523,0.0,NN
143,3-Hydroxyanthranilic acid,[M]+,DHAP,positive,-1.0,0.8899087905883789,0.0,NN
144,3-Hydroxyanthranilic acid,[M]+,DHB,negative,-1.0,-4.424389362335205,0.0,NN
145,3-Hydroxyanthranilic acid,[M]+,DHB,positive,2.04500602381177,0.8783414959907532,0.0,NN
146,3-Hydroxyanthranilic acid,[M]+,MAPS,negative,-1.0,-8.192656517028809,0.0,NN
147,3-Hydroxyanthranilic acid,[M]+,MAPS,positive,0.0,-0.3236870765686035,0.0,NN
148,3-Hydroxyanthranilic acid,[M]+,NEDC,negative,-1.0,-5.111865043640137,0.0,NN
149,3-Hydroxyanthranilic acid,[M]+,NEDC,positive,0.0,-0.4797500669956207,0.0,NN
150,3-Hydroxyanthranilic acid,[M]+,NOR,negative,-1.0,2.941666603088379,0.0,NN
151,3-Hydroxyanthranilic acid,[M]+,NOR,positive,0.0,-0.31048688292503357,0.0,NN
152,3-Hydroxyanthranilic acid,[M]+,pNA,negative,-1.0,-0.05276431143283844,0.0,NN
153,3-Hydroxyanthranilic acid,[M]+,pNA,positive,0.0,-1.0725514888763428,0.0,NN
154,3-Hydroxymethylglutaric acid,+H,9AA,negative,-1.0,4.320225715637207,0.0,NN
155,3-Hydroxymethylglutaric acid,+H,9AA,positive,0.0,0.5783572793006897,0.0,NN
156,3-Hydroxymethylglutaric acid,+H,CHCA,negative,-1.0,-0.9230042695999146,0.0,NN
157,3-Hydroxymethylglutaric acid,+H,CHCA,positive,0.0,0.47018963098526,0.0,NN
158,3-Hydroxymethylglutaric acid,+H,CMBT,negative,-1.0,-1.5722379684448242,0.0,NN
159,3-Hydroxymethylglutaric acid,+H,CMBT,positive,1.6576265080594594,0.22449035942554474,0.0,NN
160,3-Hydroxymethylglutaric acid,+H,ClCCA,negative,-1.0,-4.987737655639648,0.0,NN
161,3-Hydroxymethylglutaric acid,+H,ClCCA,positive,2.9241848684511247,0.36635881662368774,0.0,NN
162,3-Hydroxymethylglutaric acid,+H,DAN,negative,-1.0,2.1376945972442627,0.0,NN
163,3-Hydroxymethylglutaric acid,+H,DAN,positive,0.0,0.7975096702575684,0.0,NN
164,3-Hydroxymethylglutaric acid,+H,DHAP,negative,-1.0,-2.054220199584961,0.0,NN
165,3-Hydroxymethylglutaric acid,+H,DHAP,positive,1.0997582755283675,0.23085805773735046,0.0,NN
166,3-Hydroxymethylglutaric acid,+H,DHB,negative,-1.0,-3.2575578689575195,0.0,NN
167,3-Hydroxymethylglutaric acid,+H,DHB,positive,0.0,0.28445351123809814,0.0,NN
168,3-Hydroxymethylglutaric acid,+H,MAPS,negative,-1.0,-5.57834529876709,0.0,NN
169,3-Hydroxymethylglutaric acid,+H,MAPS,positive,0.0,-0.35317307710647583,0.0,NN
170,3-Hydroxymethylglutaric acid,+H,NEDC,negative,-1.0,-4.185047149658203,0.0,NN
171,3-Hydroxymethylglutaric acid,+H,NEDC,positive,0.0,-0.6787200570106506,0.0,NN
172,3-Hydroxymethylglutaric acid,+H,NOR,negative,-1.0,1.9784247875213623,0.0,NN
173,3-Hydroxymethylglutaric acid,+H,NOR,positive,0.0,-0.22870862483978271,0.0,NN
174,3-Hydroxymethylglutaric acid,+H,pNA,negative,-1.0,-0.4953734278678894,0.0,NN
175,3-Hydroxymethylglutaric acid,+H,pNA,positive,0.0,-0.19463922083377838,0.0,NN
176,3-Hydroxymethylglutaric acid,+K,9AA,negative,-1.0,0.6078895330429077,0.0,NN
177,3-Hydroxymethylglutaric acid,+K,9AA,positive,0.0,-0.6239440441131592,0.0,NN
178,3-Hydroxymethylglutaric acid,+K,CHCA,negative,-1.0,-1.194211721420288,0.0,NN
179,3-Hydroxymethylglutaric acid,+K,CHCA,positive,0.0,-0.4826149344444275,0.0,NN
180,3-Hydroxymethylglutaric acid,+K,CMBT,negative,-1.0,1.1023776531219482,0.0,NN
181,3-Hydroxymethylglutaric acid,+K,CMBT,positive,2.6885486673163173,0.05811338871717453,0.0,NN
182,3-Hydroxymethylglutaric acid,+K,ClCCA,negative,-1.0,1.9616916179656982,0.0,NN
183,3-Hydroxymethylglutaric acid,+K,ClCCA,positive,3.0092508022840865,-0.808705747127533,0.0,NN
184,3-Hydroxymethylglutaric acid,+K,DAN,negative,-1.0,-0.37253355979919434,0.0,NN
185,3-Hydroxymethylglutaric acid,+K,DAN,positive,0.0,0.6536927819252014,0.0,NN
186,3-Hydroxymethylglutaric acid,+K,DHAP,negative,-1.0,0.027509957551956177,0.0,NN
187,3-Hydroxymethylglutaric acid,+K,DHAP,positive,2.2466108082749097,0.6699439883232117,0.0,NN
188,3-Hydroxymethylglutaric acid,+K,DHB,negative,-1.0,0.4130041003227234,0.0,NN
189,3-Hydroxymethylglutaric acid,+K,DHB,positive,-1.0,0.23640963435173035,0.0,NN
190,3-Hydroxymethylglutaric acid,+K,MAPS,negative,-1.0,1.9301947355270386,0.0,NN
191,3-Hydroxymethylglutaric acid,+K,MAPS,positive,0.0,-0.4413020610809326,0.0,NN
192,3-Hydroxymethylglutaric acid,+K,NEDC,negative,-1.0,1.9523695707321167,0.0,NN
193,3-Hydroxymethylglutaric acid,+K,NEDC,positive,0.0,0.7616211771965027,0.0,NN
194,3-Hydroxymethylglutaric acid,+K,NOR,negative,-1.0,-3.0100224018096924,0.0,NN
195,3-Hydroxymethylglutaric acid,+K,NOR,positive,-1.0,0.10041233897209167,0.0,NN
196,3-Hydroxymethylglutaric acid,+K,pNA,negative,-1.0,-0.13265582919120789,0.0,NN
197,3-Hydroxymethylglutaric acid,+K,pNA,positive,0.0,0.7392153739929199,0.0,NN
198,3-Hydroxymethylglutaric acid,+Na,9AA,negative,-1.0,1.9650425910949707,0.0,NN
199,3-Hydroxymethylglutaric acid,+Na,9AA,positive,0.0,0.11896178871393204,0.0,NN
200,3-Hydroxymethylglutaric acid,+Na,CHCA,negative,-1.0,0.019986070692539215,0.0,NN
201,3-Hydroxymethylglutaric acid,+Na,CHCA,positive,0.0,-0.376526415348053,0.0,NN
202,3-Hydroxymethylglutaric acid,+Na,CMBT,negative,-1.0,-0.054495230317115784,0.0,NN
203,3-Hydroxymethylglutaric acid,+Na,CMBT,positive,2.908911345716968,0.26297006011009216,0.0,NN
204,3-Hydroxymethylglutaric acid,+Na,ClCCA,negative,-1.0,-1.0329607725143433,0.0,NN
205,3-Hydroxymethylglutaric acid,+Na,ClCCA,positive,3.6852068510444345,-0.1550670564174652,0.0,NN
206,3-Hydroxymethylglutaric acid,+Na,DAN,negative,-1.0,0.7632223963737488,0.0,NN
207,3-Hydroxymethylglutaric acid,+Na,DAN,positive,0.0,-0.08256641030311584,0.0,NN
208,3-Hydroxymethylglutaric acid,+Na,DHAP,negative,-1.0,-0.8004030585289001,0.0,NN
209,3-Hydroxymethylglutaric acid,+Na,DHAP,positive,2.852980363859103,0.29061728715896606,0.0,NN
210,3-Hydroxymethylglutaric acid,+Na,DHB,negative,-1.0,-1.2378416061401367,0.0,NN
211,3-Hydroxymethylglutaric acid,+Na,DHB,positive,0.0,0.003763067303225398,0.0,NN
212,3-Hydroxymethylglutaric acid,+Na,MAPS,negative,-1.0,-1.0552465915679932,0.0,NN
213,3-Hydroxymethylglutaric acid,+Na,MAPS,positive,1.7719410187269415,0.10340504348278046,0.0,NN
214,3-Hydroxymethylglutaric acid,+Na,NEDC,negative,-1.0,-0.45952507853507996,0.0,NN
215,3-Hydroxymethylglutaric acid,+Na,NEDC,positive,1.6305229618842967,0.41322028636932373,0.0,NN
216,3-Hydroxymethylglutaric acid,+Na,NOR,negative,-1.0,0.4912789463996887,0.0,NN
217,3-Hydroxymethylglutaric acid,+Na,NOR,positive,0.0,0.2681681513786316,0.0,NN
218,3-Hydroxymethylglutaric acid,+Na,pNA,negative,-1.0,-0.1330854743719101,0.0,NN
219,3-Hydroxymethylglutaric acid,+Na,pNA,positive,0.0,0.09895651787519455,0.0,NN
220,3-Hydroxymethylglutaric acid,-H,9AA,negative,0.0,12.159059524536133,0.0,NN
221,3-Hydroxymethylglutaric acid,-H,9AA,positive,-1.0,0.5439653396606445,0.0,NN
222,3-Hydroxymethylglutaric acid,-H,CHCA,negative,0.0,-2.928673267364502,0.0,NN
223,3-Hydroxymethylglutaric acid,-H,CHCA,positive,-1.0,0.43155205249786377,0.0,NN
224,3-Hydroxymethylglutaric acid,-H,CMBT,negative,3.3100213033414287,-6.246615409851074,0.0,NN
225,3-Hydroxymethylglutaric acid,-H,CMBT,positive,-1.0,-0.03918885067105293,0.0,NN
226,3-Hydroxymethylglutaric acid,-H,ClCCA,negative,2.7640513575848473,-10.345954895019531,0.0,NN
227,3-Hydroxymethylglutaric acid,-H,ClCCA,positive,-1.0,0.7677239179611206,0.0,NN
228,3-Hydroxymethylglutaric acid,-H,DAN,negative,0.0,4.424133777618408,0.0,NN
229,3-Hydroxymethylglutaric acid,-H,DAN,positive,-1.0,0.3390858471393585,0.0,NN
230,3-Hydroxymethylglutaric acid,-H,DHAP,negative,3.4621095455668427,-4.0313920974731445,0.0,NN
231,3-Hydroxymethylglutaric acid,-H,DHAP,positive,-1.0,1.4394786357879639,0.0,NN
232,3-Hydroxymethylglutaric acid,-H,DHB,negative,0.0,-5.624979496002197,0.0,NN
233,3-Hydroxymethylglutaric acid,-H,DHB,positive,-1.0,0.2882010042667389,0.0,NN
234,3-Hydroxymethylglutaric acid,-H,MAPS,negative,3.685888362110946,-11.908149719238281,0.0,NN
235,3-Hydroxymethylglutaric acid,-H,MAPS,positive,-1.0,-0.10988082736730576,0.0,NN
236,3-Hydroxymethylglutaric acid,-H,NEDC,negative,2.5478249354679043,-7.280025482177734,0.0,NN
237,3-Hydroxymethylglutaric acid,-H,NEDC,positive,-1.0,0.28714966773986816,0.0,NN
238,3-Hydroxymethylglutaric acid,-H,NOR,negative,0.0,2.9267921447753906,0.0,NN
239,3-Hydroxymethylglutaric acid,-H,NOR,positive,-1.0,-0.6378161907196045,0.0,NN
240,3-Hydroxymethylglutaric acid,-H,pNA,negative,0.0,-0.7567316293716431,0.0,NN
241,3-Hydroxymethylglutaric acid,-H,pNA,positive,-1.0,-1.1292730569839478,0.0,NN
242,3-Phosphoglyceric acid,+H,9AA,negative,-1.0,4.376558303833008,0.0,NN
243,3-Phosphoglyceric acid,+H,9AA,positive,0.0,-0.012331664562225342,0.0,NN
244,3-Phosphoglyceric acid,+H,CHCA,negative,-1.0,-0.3572797477245331,0.0,NN
245,3-Phosphoglyceric acid,+H,CHCA,positive,2.4734146156863686,0.6783496141433716,0.0,NN
246,3-Phosphoglyceric acid,+H,CMBT,negative,-1.0,-1.5921297073364258,0.0,NN
247,3-Phosphoglyceric acid,+H,CMBT,positive,0.0,-0.07707736641168594,0.0,NN
248,3-Phosphoglyceric acid,+H,ClCCA,negative,-1.0,-4.131378173828125,0.0,NN
249,3-Phosphoglyceric acid,+H,ClCCA,positive,1.7314289170153094,-0.11344590783119202,0.0,NN
250,3-Phosphoglyceric acid,+H,DAN,negative,-1.0,1.473659873008728,0.0,NN
251,3-Phosphoglyceric acid,+H,DAN,positive,-1.0,0.8510550260543823,0.0,NN
252,3-Phosphoglyceric acid,+H,DHAP,negative,-1.0,-1.705517053604126,0.0,NN
253,3-Phosphoglyceric acid,+H,DHAP,positive,0.0,0.5616689324378967,0.0,NN
254,3-Phosphoglyceric acid,+H,DHB,negative,-1.0,-2.9896907806396484,0.0,NN
255,3-Phosphoglyceric acid,+H,DHB,positive,1.2912760311809517,0.54413902759552,0.0,NN
256,3-Phosphoglyceric acid,+H,MAPS,negative,-1.0,-5.090422630310059,0.0,NN
257,3-Phosphoglyceric acid,+H,MAPS,positive,0.0,-0.19445013999938965,0.0,NN
258,3-Phosphoglyceric acid,+H,NEDC,negative,-1.0,-3.177316665649414,0.0,NN
259,3-Phosphoglyceric acid,+H,NEDC,positive,0.0,-0.39749762415885925,0.0,NN
260,3-Phosphoglyceric acid,+H,NOR,negative,-1.0,1.537501573562622,0.0,NN
261,3-Phosphoglyceric acid,+H,NOR,positive,-1.0,-0.4088952839374542,0.0,NN
262,3-Phosphoglyceric acid,+H,pNA,negative,-1.0,-0.46660077571868896,0.0,NN
263,3-Phosphoglyceric acid,+H,pNA,positive,0.0,-0.40211474895477295,0.0,NN
264,3-Phosphoglyceric acid,+K,9AA,negative,-1.0,1.4685895442962646,0.0,NN
265,3-Phosphoglyceric acid,+K,9AA,positive,-1.0,-0.9154696464538574,0.0,NN
266,3-Phosphoglyceric acid,+K,CHCA,negative,-1.0,-1.152146339416504,0.0,NN
267,3-Phosphoglyceric acid,+K,CHCA,positive,1.954454972227479,-0.2552463114261627,0.0,NN
268,3-Phosphoglyceric acid,+K,CMBT,negative,-1.0,0.40814918279647827,0.0,NN
269,3-Phosphoglyceric acid,+K,CMBT,positive,0.0,-0.09561242163181305,0.0,NN
270,3-Phosphoglyceric acid,+K,ClCCA,negative,-1.0,2.016328811645508,0.0,NN
271,3-Phosphoglyceric acid,+K,ClCCA,positive,1.841377955737232,-1.098162293434143,0.0,NN
272,3-Phosphoglyceric acid,+K,DAN,negative,-1.0,-0.7719138264656067,0.0,NN
273,3-Phosphoglyceric acid,+K,DAN,positive,-1.0,0.6855484843254089,0.0,NN
274,3-Phosphoglyceric acid,+K,DHAP,negative,-1.0,0.12799447774887085,0.0,NN
275,3-Phosphoglyceric acid,+K,DHAP,positive,0.0,0.4908066391944885,0.0,NN
276,3-Phosphoglyceric acid,+K,DHB,negative,-1.0,0.46030735969543457,0.0,NN
277,3-Phosphoglyceric acid,+K,DHB,positive,1.2563264642590815,0.13106703758239746,0.0,NN
