,name_short,adduct,matrix,polarity,observed_value,prediction,fold,model_type
37,2-Oxoglutaric acid,+Na,MAPS,positive,0.0,-0.1947619467973709,0.0,NN
38,2-Oxoglutaric acid,+Na,NEDC,negative,-1.0,1.2794698476791382,0.0,NN
39,2-Oxoglutaric acid,+Na,NEDC,positive,0.0,0.3252149820327759,0.0,NN
40,2-Oxoglutaric acid,+Na,NOR,negative,-1.0,1.4803273677825928,0.0,NN
41,2-Oxoglutaric acid,+Na,NOR,positive,0.0,1.194198489189148,0.0,NN
42,2-Oxoglutaric acid,+Na,pNA,negative,-1.0,-1.4938592910766602,0.0,NN
43,2-Oxoglutaric acid,+Na,pNA,positive,0.0,-0.5935587286949158,0.0,NN
44,2-Oxoglutaric acid,-H,9AA,negative,4.814306627793246,10.587411880493164,0.0,NN
45,2-Oxoglutaric acid,-H,9AA,positive,-1.0,-0.7331671118736267,0.0,NN
46,2-Oxoglutaric acid,-H,CHCA,negative,3.173298237829419,0.1856488585472107,0.0,NN
47,2-Oxoglutaric acid,-H,CHCA,positive,-1.0,-0.8633398413658142,0.0,NN
48,2-Oxoglutaric acid,-H,CMBT,negative,2.9444915060048995,-4.837947368621826,0.0,NN
49,2-Oxoglutaric acid,-H,CMBT,positive,-1.0,1.332509994506836,0.0,NN
50,2-Oxoglutaric acid,-H,ClCCA,negative,1.9534134708215005,-6.653531074523926,0.0,NN
51,2-Oxoglutaric acid,-H,ClCCA,positive,-1.0,0.9209831953048706,0.0,NN
52,2-Oxoglutaric acid,-H,DAN,negative,3.829526267622287,-2.462705373764038,0.0,NN
53,2-Oxoglutaric acid,-H,DAN,positive,-1.0,0.8639934062957764,0.0,NN
54,2-Oxoglutaric acid,-H,DHAP,negative,3.174233810631274,-3.6747889518737793,0.0,NN
55,2-Oxoglutaric acid,-H,DHAP,positive,-1.0,0.4674662947654724,0.0,NN
56,2-Oxoglutaric acid,-H,DHB,negative,2.9691741219692886,-3.248490333557129,0.0,NN
57,2-Oxoglutaric acid,-H,DHB,positive,-1.0,0.6074417233467102,0.0,NN
58,2-Oxoglutaric acid,-H,MAPS,negative,2.590950985182533,-6.903958320617676,0.0,NN
59,2-Oxoglutaric acid,-H,MAPS,positive,-1.0,0.15446051955223083,0.0,NN
60,2-Oxoglutaric acid,-H,NEDC,negative,-1.0,-4.119101524353027,0.0,NN
61,2-Oxoglutaric acid,-H,NEDC,positive,-1.0,0.8914077281951904,0.0,NN
62,2-Oxoglutaric acid,-H,NOR,negative,4.565696544556646,3.375655174255371,0.0,NN
63,2-Oxoglutaric acid,-H,NOR,positive,-1.0,1.5003175735473633,0.0,NN
64,2-Oxoglutaric acid,-H,pNA,negative,3.7901349791674126,-1.4257416725158691,0.0,NN
65,2-Oxoglutaric acid,-H,pNA,positive,-1.0,-1.4893852472305298,0.0,NN
66,3-Hydroxyanthranilic acid,+Cl,9AA,negative,1.6294718842906937,9.670717239379883,0.0,NN
67,3-Hydroxyanthranilic acid,+Cl,9AA,positive,-1.0,-0.7435921430587769,0.0,NN
68,3-Hydroxyanthranilic acid,+Cl,CHCA,negative,0.0,-2.9736886024475098,0.0,NN
69,3-Hydroxyanthranilic acid,+Cl,CHCA,positive,-1.0,-1.3379625082015991,0.0,NN
70,3-Hydroxyanthranilic acid,+Cl,CMBT,negative,0.0,-4.576160430908203,0.0,NN
71,3-Hydroxyanthranilic acid,+Cl,CMBT,positive,-1.0,0.6152455806732178,0.0,NN
72,3-Hydroxyanthranilic acid,+Cl,ClCCA,negative,0.0,-6.926624298095703,0.0,NN
73,3-Hydroxyanthranilic acid,+Cl,ClCCA,positive,-1.0,1.0228098630905151,0.0,NN
74,3-Hydroxyanthranilic acid,+Cl,DAN,negative,0.0,3.390625,0.0,NN
75,3-Hydroxyanthranilic acid,+Cl,DAN,positive,-1.0,-0.3489643335342407,0.0,NN
76,3-Hydroxyanthranilic acid,+Cl,DHAP,negative,0.0,-3.1603026390075684,0.0,NN
77,3-Hydroxyanthranilic acid,+Cl,DHAP,positive,-1.0,1.028994083404541,0.0,NN
78,3-Hydroxyanthranilic acid,+Cl,DHB,negative,0.0,-3.5287513732910156,0.0,NN
79,3-Hydroxyanthranilic acid,+Cl,DHB,positive,-1.0,0.011063463985919952,0.0,NN
80,3-Hydroxyanthranilic acid,+Cl,MAPS,negative,0.0,-6.930472373962402,0.0,NN
81,3-Hydroxyanthranilic acid,+Cl,MAPS,positive,-1.0,-0.8469008803367615,0.0,NN
82,3-Hydroxyanthranilic acid,+Cl,NEDC,negative,0.0,-4.6995344161987305,0.0,NN
83,3-Hydroxyanthranilic acid,+Cl,NEDC,positive,-1.0,1.5188084840774536,0.0,NN
84,3-Hydroxyanthranilic acid,+Cl,NOR,negative,0.0,2.358022689819336,0.0,NN
85,3-Hydroxyanthranilic acid,+Cl,NOR,positive,-1.0,0.758904218673706,0.0,NN
86,3-Hydroxyanthranilic acid,+Cl,pNA,negative,0.0,-1.5474343299865723,0.0,NN
87,3-Hydroxyanthranilic acid,+Cl,pNA,positive,-1.0,-0.38892778754234314,0.0,NN
88,3-Hydroxyanthranilic acid,+H,9AA,negative,-1.0,6.476806163787842,0.0,NN
89,3-Hydroxyanthranilic acid,+H,9AA,positive,0.0,-0.7942880392074585,0.0,NN
90,3-Hydroxyanthranilic acid,+H,CHCA,negative,-1.0,-2.3798160552978516,0.0,NN
91,3-Hydroxyanthranilic acid,+H,CHCA,positive,2.932203129113515,-1.1115845441818237,0.0,NN
92,3-Hydroxyanthranilic acid,+H,CMBT,negative,-1.0,-3.5695009231567383,0.0,NN
93,3-Hydroxyanthranilic acid,+H,CMBT,positive,-1.0,0.37118151783943176,0.0,NN
94,3-Hydroxyanthranilic acid,+H,ClCCA,negative,-1.0,-5.594144821166992,0.0,NN
95,3-Hydroxyanthranilic acid,+H,ClCCA,positive,2.11534785882126,1.1497389078140259,0.0,NN
96,3-Hydroxyanthranilic acid,+H,DAN,negative,-1.0,4.503576755523682,0.0,NN
97,3-Hydroxyanthranilic acid,+H,DAN,positive,0.0,-0.4075925946235657,0.0,NN
98,3-Hydroxyanthranilic acid,+H,DHAP,negative,-1.0,-2.5004971027374268,0.0,NN
99,3-Hydroxyanthranilic acid,+H,DHAP,positive,1.3901428036874959,0.9800726175308228,0.0,NN
100,3-Hydroxyanthranilic acid,+H,DHB,negative,-1.0,-2.787818431854248,0.0,NN
101,3-Hydroxyanthranilic acid,+H,DHB,positive,-1.0,0.26816847920417786,0.0,NN
102,3-Hydroxyanthranilic acid,+H,MAPS,negative,-1.0,-5.3309783935546875,0.0,NN
103,3-Hydroxyanthranilic acid,+H,MAPS,positive,0.0,-0.659637987613678,0.0,NN
104,3-Hydroxyanthranilic acid,+H,NEDC,negative,-1.0,-3.7854700088500977,0.0,NN
105,3-Hydroxyanthranilic acid,+H,NEDC,positive,0.0,0.9394966959953308,0.0,NN
106,3-Hydroxyanthranilic acid,+H,NOR,negative,-1.0,1.5830028057098389,0.0,NN
107,3-Hydroxyanthranilic acid,+H,NOR,positive,0.0,0.590118408203125,0.0,NN
108,3-Hydroxyanthranilic acid,+H,pNA,negative,-1.0,-0.9544532299041748,0.0,NN
109,3-Hydroxyanthranilic acid,+H,pNA,positive,0.0,-0.5032156705856323,0.0,NN
110,3-Hydroxyanthranilic acid,-H,9AA,negative,3.751006390785782,8.482741355895996,0.0,NN
111,3-Hydroxyanthranilic acid,-H,9AA,positive,-1.0,-0.6042196750640869,0.0,NN
112,3-Hydroxyanthranilic acid,-H,CHCA,negative,0.0,-3.2910571098327637,0.0,NN
113,3-Hydroxyanthranilic acid,-H,CHCA,positive,-1.0,-1.4322242736816406,0.0,NN
114,3-Hydroxyanthranilic acid,-H,CMBT,negative,0.0,-5.113580703735352,0.0,NN
115,3-Hydroxyanthranilic acid,-H,CMBT,positive,-1.0,0.6766862273216248,0.0,NN
116,3-Hydroxyanthranilic acid,-H,ClCCA,negative,0.0,-7.788704872131348,0.0,NN
117,3-Hydroxyanthranilic acid,-H,ClCCA,positive,-1.0,1.1201900243759155,0.0,NN
118,3-Hydroxyanthranilic acid,-H,DAN,negative,-1.0,5.130763053894043,0.0,NN
119,3-Hydroxyanthranilic acid,-H,DAN,positive,-1.0,-0.38804489374160767,0.0,NN
120,3-Hydroxyanthranilic acid,-H,DHAP,negative,0.0,-3.3213343620300293,0.0,NN
121,3-Hydroxyanthranilic acid,-H,DHAP,positive,-1.0,1.3023762702941895,0.0,NN
122,3-Hydroxyanthranilic acid,-H,DHB,negative,0.0,-3.650390386581421,0.0,NN
123,3-Hydroxyanthranilic acid,-H,DHB,positive,-1.0,-0.005494125187397003,0.0,NN
124,3-Hydroxyanthranilic acid,-H,MAPS,negative,2.9783962542713494,-7.326363563537598,0.0,NN
125,3-Hydroxyanthranilic acid,-H,MAPS,positive,-1.0,-1.0840585231781006,0.0,NN
126,3-Hydroxyanthranilic acid,-H,NEDC,negative,0.0,-5.388819694519043,0.0,NN
127,3-Hydroxyanthranilic acid,-H,NEDC,positive,-1.0,1.5679818391799927,0.0,NN
128,3-Hydroxyanthranilic acid,-H,NOR,negative,0.0,2.422825813293457,0.0,NN
129,3-Hydroxyanthranilic acid,-H,NOR,positive,-1.0,0.7982010245323181,0.0,NN
130,3-Hydroxyanthranilic acid,-H,pNA,negative,0.0,-1.204129695892334,0.0,NN
131,3-Hydroxyanthranilic acid,-H,pNA,positive,-1.0,-0.7379763722419739,0.0,NN
132,3-Hydroxyanthranilic acid,[M]+,9AA,negative,-1.0,7.733590126037598,0.0,NN
133,3-Hydroxyanthranilic acid,[M]+,9AA,positive,0.0,-0.7377825975418091,0.0,NN
134,3-Hydroxyanthranilic acid,[M]+,CHCA,negative,-1.0,-2.6987671852111816,0.0,NN
135,3-Hydroxyanthranilic acid,[M]+,CHCA,positive,0.0,-1.3633074760437012,0.0,NN
136,3-Hydroxyanthranilic acid,[M]+,CMBT,negative,-1.0,-3.895009756088257,0.0,NN
137,3-Hydroxyanthranilic acid,[M]+,CMBT,positive,0.0,0.3757380247116089,0.0,NN
138,3-Hydroxyanthranilic acid,[M]+,ClCCA,negative,-1.0,-6.218343734741211,0.0,NN
139,3-Hydroxyanthranilic acid,[M]+,ClCCA,positive,-1.0,1.0051308870315552,0.0,NN
140,3-Hydroxyanthranilic acid,[M]+,DAN,negative,-1.0,4.145811080932617,0.0,NN
141,3-Hydroxyanthranilic acid,[M]+,DAN,positive,-1.0,-0.4128354787826538,0.0,NN
142,3-Hydroxyanthranilic acid,[M]+,DHAP,negative,-1.0,-2.59379243850708,0.0,NN
143,3-Hydroxyanthranilic acid,[M]+,DHAP,positive,-1.0,0.9604793787002563,0.0,NN
144,3-Hydroxyanthranilic acid,[M]+,DHB,negative,-1.0,-3.1024322509765625,0.0,NN
145,3-Hydroxyanthranilic acid,[M]+,DHB,positive,2.04500602381177,0.08560802042484283,0.0,NN
146,3-Hydroxyanthranilic acid,[M]+,MAPS,negative,-1.0,-5.858774185180664,0.0,NN
147,3-Hydroxyanthranilic acid,[M]+,MAPS,positive,0.0,-0.7314045429229736,0.0,NN
148,3-Hydroxyanthranilic acid,[M]+,NEDC,negative,-1.0,-3.923874855041504,0.0,NN
149,3-Hydroxyanthranilic acid,[M]+,NEDC,positive,0.0,1.3134087324142456,0.0,NN
150,3-Hydroxyanthranilic acid,[M]+,NOR,negative,-1.0,2.0098233222961426,0.0,NN
151,3-Hydroxyanthranilic acid,[M]+,NOR,positive,0.0,0.8200613856315613,0.0,NN
152,3-Hydroxyanthranilic acid,[M]+,pNA,negative,-1.0,-1.4550570249557495,0.0,NN
153,3-Hydroxyanthranilic acid,[M]+,pNA,positive,0.0,-0.3994591534137726,0.0,NN
154,3-Hydroxymethylglutaric acid,+H,9AA,negative,-1.0,8.2193603515625,0.0,NN
155,3-Hydroxymethylglutaric acid,+H,9AA,positive,0.0,-0.8672736883163452,0.0,NN
156,3-Hydroxymethylglutaric acid,+H,CHCA,negative,-1.0,-0.8438959121704102,0.0,NN
157,3-Hydroxymethylglutaric acid,+H,CHCA,positive,0.0,-0.8472458124160767,0.0,NN
158,3-Hydroxymethylglutaric acid,+H,CMBT,negative,-1.0,-3.679205894470215,0.0,NN
159,3-Hydroxymethylglutaric acid,+H,CMBT,positive,1.6576265080594594,0.9996799230575562,0.0,NN
160,3-Hydroxymethylglutaric acid,+H,ClCCA,negative,-1.0,-5.354606628417969,0.0,NN
161,3-Hydroxymethylglutaric acid,+H,ClCCA,positive,2.9241848684511247,0.9320645332336426,0.0,NN
162,3-Hydroxymethylglutaric acid,+H,DAN,negative,-1.0,0.8797295689582825,0.0,NN
163,3-Hydroxymethylglutaric acid,+H,DAN,positive,0.0,-0.008707284927368164,0.0,NN
164,3-Hydroxymethylglutaric acid,+H,DHAP,negative,-1.0,-2.8797645568847656,0.0,NN
165,3-Hydroxymethylglutaric acid,+H,DHAP,positive,1.0997582755283675,0.7950721979141235,0.0,NN
166,3-Hydroxymethylglutaric acid,+H,DHB,negative,-1.0,-2.649075984954834,0.0,NN
167,3-Hydroxymethylglutaric acid,+H,DHB,positive,0.0,0.24548524618148804,0.0,NN
168,3-Hydroxymethylglutaric acid,+H,MAPS,negative,-1.0,-5.7076029777526855,0.0,NN
169,3-Hydroxymethylglutaric acid,+H,MAPS,positive,0.0,-0.26131442189216614,0.0,NN
170,3-Hydroxymethylglutaric acid,+H,NEDC,negative,-1.0,-3.771122455596924,0.0,NN
171,3-Hydroxymethylglutaric acid,+H,NEDC,positive,0.0,1.060116171836853,0.0,NN
172,3-Hydroxymethylglutaric acid,+H,NOR,negative,-1.0,2.2217586040496826,0.0,NN
173,3-Hydroxymethylglutaric acid,+H,NOR,positive,0.0,0.7093000411987305,0.0,NN
174,3-Hydroxymethylglutaric acid,+H,pNA,negative,-1.0,-1.1442087888717651,0.0,NN
175,3-Hydroxymethylglutaric acid,+H,pNA,positive,0.0,-0.7357784509658813,0.0,NN
176,3-Hydroxymethylglutaric acid,+K,9AA,negative,-1.0,5.615638732910156,0.0,NN
177,3-Hydroxymethylglutaric acid,+K,9AA,positive,0.0,-0.5303477048873901,0.0,NN
178,3-Hydroxymethylglutaric acid,+K,CHCA,negative,-1.0,-0.49824604392051697,0.0,NN
179,3-Hydroxymethylglutaric acid,+K,CHCA,positive,0.0,-0.6618582606315613,0.0,NN
180,3-Hydroxymethylglutaric acid,+K,CMBT,negative,-1.0,-2.6853387355804443,0.0,NN
181,3-Hydroxymethylglutaric acid,+K,CMBT,positive,2.6885486673163173,0.20746687054634094,0.0,NN
182,3-Hydroxymethylglutaric acid,+K,ClCCA,negative,-1.0,-4.134590148925781,0.0,NN
183,3-Hydroxymethylglutaric acid,+K,ClCCA,positive,3.0092508022840865,0.6318415403366089,0.0,NN
184,3-Hydroxymethylglutaric acid,+K,DAN,negative,-1.0,0.4837633967399597,0.0,NN
185,3-Hydroxymethylglutaric acid,+K,DAN,positive,0.0,-0.12797662615776062,0.0,NN
186,3-Hydroxymethylglutaric acid,+K,DHAP,negative,-1.0,-2.1598434448242188,0.0,NN
187,3-Hydroxymethylglutaric acid,+K,DHAP,positive,2.2466108082749097,0.4351189434528351,0.0,NN
188,3-Hydroxymethylglutaric acid,+K,DHB,negative,-1.0,-2.1148135662078857,0.0,NN
189,3-Hydroxymethylglutaric acid,+K,DHB,positive,-1.0,0.3956473171710968,0.0,NN
190,3-Hydroxymethylglutaric acid,+K,MAPS,negative,-1.0,-4.244925498962402,0.0,NN
191,3-Hydroxymethylglutaric acid,+K,MAPS,positive,0.0,-0.34256964921951294,0.0,NN
192,3-Hydroxymethylglutaric acid,+K,NEDC,negative,-1.0,-1.7202178239822388,0.0,NN
193,3-Hydroxymethylglutaric acid,+K,NEDC,positive,0.0,0.8648518919944763,0.0,NN
194,3-Hydroxymethylglutaric acid,+K,NOR,negative,-1.0,2.019165277481079,0.0,NN
195,3-Hydroxymethylglutaric acid,+K,NOR,positive,-1.0,0.5961498022079468,0.0,NN
196,3-Hydroxymethylglutaric acid,+K,pNA,negative,-1.0,-0.9908857345581055,0.0,NN
197,3-Hydroxymethylglutaric acid,+K,pNA,positive,0.0,-0.959965705871582,0.0,NN
198,3-Hydroxymethylglutaric acid,+Na,9AA,negative,-1.0,7.616666793823242,0.0,NN
199,3-Hydroxymethylglutaric acid,+Na,9AA,positive,0.0,-0.8273888826370239,0.0,NN
200,3-Hydroxymethylglutaric acid,+Na,CHCA,negative,-1.0,-1.0852402448654175,0.0,NN
201,3-Hydroxymethylglutaric acid,+Na,CHCA,positive,0.0,-0.812467634677887,0.0,NN
202,3-Hydroxymethylglutaric acid,+Na,CMBT,negative,-1.0,-3.484339714050293,0.0,NN
203,3-Hydroxymethylglutaric acid,+Na,CMBT,positive,2.908911345716968,0.596764087677002,0.0,NN
204,3-Hydroxymethylglutaric acid,+Na,ClCCA,negative,-1.0,-5.155797958374023,0.0,NN
205,3-Hydroxymethylglutaric acid,+Na,ClCCA,positive,3.6852068510444345,0.8817237615585327,0.0,NN
206,3-Hydroxymethylglutaric acid,+Na,DAN,negative,-1.0,1.563385009765625,0.0,NN
207,3-Hydroxymethylglutaric acid,+Na,DAN,positive,0.0,-0.07717098295688629,0.0,NN
208,3-Hydroxymethylglutaric acid,+Na,DHAP,negative,-1.0,-2.701958417892456,0.0,NN
209,3-Hydroxymethylglutaric acid,+Na,DHAP,positive,2.852980363859103,0.6342231631278992,0.0,NN
210,3-Hydroxymethylglutaric acid,+Na,DHB,negative,-1.0,-2.6881165504455566,0.0,NN
211,3-Hydroxymethylglutaric acid,+Na,DHB,positive,0.0,0.33778685331344604,0.0,NN
212,3-Hydroxymethylglutaric acid,+Na,MAPS,negative,-1.0,-5.390655517578125,0.0,NN
213,3-Hydroxymethylglutaric acid,+Na,MAPS,positive,1.7719410187269415,-0.520713746547699,0.0,NN
214,3-Hydroxymethylglutaric acid,+Na,NEDC,negative,-1.0,-3.07320499420166,0.0,NN
215,3-Hydroxymethylglutaric acid,+Na,NEDC,positive,1.6305229618842967,1.1296426057815552,0.0,NN
216,3-Hydroxymethylglutaric acid,+Na,NOR,negative,-1.0,2.131711006164551,0.0,NN
217,3-Hydroxymethylglutaric acid,+Na,NOR,positive,0.0,0.46709519624710083,0.0,NN
218,3-Hydroxymethylglutaric acid,+Na,pNA,negative,-1.0,-1.418045163154602,0.0,NN
219,3-Hydroxymethylglutaric acid,+Na,pNA,positive,0.0,-0.8323684334754944,0.0,NN
220,3-Hydroxymethylglutaric acid,-H,9AA,negative,0.0,11.131250381469727,0.0,NN
221,3-Hydroxymethylglutaric acid,-H,9AA,positive,-1.0,-0.8700205087661743,0.0,NN
222,3-Hydroxymethylglutaric acid,-H,CHCA,negative,0.0,-1.5349041223526,0.0,NN
223,3-Hydroxymethylglutaric acid,-H,CHCA,positive,-1.0,-1.5370712280273438,0.0,NN
224,3-Hydroxymethylglutaric acid,-H,CMBT,negative,3.3100213033414287,-5.763720512390137,0.0,NN
225,3-Hydroxymethylglutaric acid,-H,CMBT,positive,-1.0,1.2065366506576538,0.0,NN
226,3-Hydroxymethylglutaric acid,-H,ClCCA,negative,2.7640513575848473,-8.370901107788086,0.0,NN
227,3-Hydroxymethylglutaric acid,-H,ClCCA,positive,-1.0,0.923343300819397,0.0,NN
228,3-Hydroxymethylglutaric acid,-H,DAN,negative,0.0,1.2260901927947998,0.0,NN
229,3-Hydroxymethylglutaric acid,-H,DAN,positive,-1.0,0.20676353573799133,0.0,NN
230,3-Hydroxymethylglutaric acid,-H,DHAP,negative,3.4621095455668427,-3.862454652786255,0.0,NN
231,3-Hydroxymethylglutaric acid,-H,DHAP,positive,-1.0,1.2902439832687378,0.0,NN
232,3-Hydroxymethylglutaric acid,-H,DHB,negative,0.0,-3.571106433868408,0.0,NN
233,3-Hydroxymethylglutaric acid,-H,DHB,positive,-1.0,-0.05162994563579559,0.0,NN
234,3-Hydroxymethylglutaric acid,-H,MAPS,negative,3.685888362110946,-8.086320877075195,0.0,NN
235,3-Hydroxymethylglutaric acid,-H,MAPS,positive,-1.0,-0.36253267526626587,0.0,NN
236,3-Hydroxymethylglutaric acid,-H,NEDC,negative,2.5478249354679043,-6.847092628479004,0.0,NN
237,3-Hydroxymethylglutaric acid,-H,NEDC,positive,-1.0,1.4885575771331787,0.0,NN
238,3-Hydroxymethylglutaric acid,-H,NOR,negative,0.0,3.6060941219329834,0.0,NN
239,3-Hydroxymethylglutaric acid,-H,NOR,positive,-1.0,0.9001814126968384,0.0,NN
240,3-Hydroxymethylglutaric acid,-H,pNA,negative,0.0,-1.5590386390686035,0.0,NN
241,3-Hydroxymethylglutaric acid,-H,pNA,positive,-1.0,-1.1523526906967163,0.0,NN
242,3-Phosphoglyceric acid,+H,9AA,negative,-1.0,10.152223587036133,0.0,NN
243,3-Phosphoglyceric acid,+H,9AA,positive,0.0,-0.9474285244941711,0.0,NN
244,3-Phosphoglyceric acid,+H,CHCA,negative,-1.0,-0.06015580892562866,0.0,NN
245,3-Phosphoglyceric acid,+H,CHCA,positive,2.4734146156863686,-0.9457082152366638,0.0,NN
246,3-Phosphoglyceric acid,+H,CMBT,negative,-1.0,-5.015317916870117,0.0,NN
247,3-Phosphoglyceric acid,+H,CMBT,positive,0.0,1.6709651947021484,0.0,NN
248,3-Phosphoglyceric acid,+H,ClCCA,negative,-1.0,-6.865052223205566,0.0,NN
249,3-Phosphoglyceric acid,+H,ClCCA,positive,1.7314289170153094,0.8800545334815979,0.0,NN
250,3-Phosphoglyceric acid,+H,DAN,negative,-1.0,-0.542199432849884,0.0,NN
251,3-Phosphoglyceric acid,+H,DAN,positive,-1.0,0.48829901218414307,0.0,NN
252,3-Phosphoglyceric acid,+H,DHAP,negative,-1.0,-3.9246373176574707,0.0,NN
253,3-Phosphoglyceric acid,+H,DHAP,positive,0.0,0.8159559369087219,0.0,NN
254,3-Phosphoglyceric acid,+H,DHB,negative,-1.0,-3.475923538208008,0.0,NN
255,3-Phosphoglyceric acid,+H,DHB,positive,1.2912760311809517,0.5052595734596252,0.0,NN
256,3-Phosphoglyceric acid,+H,MAPS,negative,-1.0,-7.465797424316406,0.0,NN
257,3-Phosphoglyceric acid,+H,MAPS,positive,0.0,-0.381850004196167,0.0,NN
258,3-Phosphoglyceric acid,+H,NEDC,negative,-1.0,-4.746623992919922,0.0,NN
259,3-Phosphoglyceric acid,+H,NEDC,positive,0.0,1.1166563034057617,0.0,NN
260,3-Phosphoglyceric acid,+H,NOR,negative,-1.0,3.27608060836792,0.0,NN
261,3-Phosphoglyceric acid,+H,NOR,positive,-1.0,0.7852618098258972,0.0,NN
262,3-Phosphoglyceric acid,+H,pNA,negative,-1.0,-1.3840413093566895,0.0,NN
263,3-Phosphoglyceric acid,+H,pNA,positive,0.0,-1.1438580751419067,0.0,NN
264,3-Phosphoglyceric acid,+K,9AA,negative,-1.0,7.238587856292725,0.0,NN
265,3-Phosphoglyceric acid,+K,9AA,positive,-1.0,-0.4880395829677582,0.0,NN
266,3-Phosphoglyceric acid,+K,CHCA,negative,-1.0,0.7202764749526978,0.0,NN
267,3-Phosphoglyceric acid,+K,CHCA,positive,1.954454972227479,-0.7080124616622925,0.0,NN
268,3-Phosphoglyceric acid,+K,CMBT,negative,-1.0,-3.7592263221740723,0.0,NN
269,3-Phosphoglyceric acid,+K,CMBT,positive,0.0,0.7757359743118286,0.0,NN
270,3-Phosphoglyceric acid,+K,ClCCA,negative,-1.0,-5.581098556518555,0.0,NN
271,3-Phosphoglyceric acid,+K,ClCCA,positive,1.841377955737232,0.4239490032196045,0.0,NN
272,3-Phosphoglyceric acid,+K,DAN,negative,-1.0,-1.4080517292022705,0.0,NN
273,3-Phosphoglyceric acid,+K,DAN,positive,-1.0,0.47292500734329224,0.0,NN
274,3-Phosphoglyceric acid,+K,DHAP,negative,-1.0,-3.013890266418457,0.0,NN
275,3-Phosphoglyceric acid,+K,DHAP,positive,0.0,0.505820631980896,0.0,NN
276,3-Phosphoglyceric acid,+K,DHB,negative,-1.0,-2.567049980163574,0.0,NN
277,3-Phosphoglyceric acid,+K,DHB,positive,1.2563264642590815,0.459455281496048,0.0,NN
