,name_short,adduct,matrix,polarity,observed_value,prediction,fold,model_type
24,2-Oxoglutaric acid,+Na,CHCA,negative,-1.0,-298114.4375,0.0,NN
25,2-Oxoglutaric acid,+Na,CHCA,positive,1.8658773134081028,690112.6875,0.0,NN
26,2-Oxoglutaric acid,+Na,CMBT,negative,-1.0,-435350.5625,0.0,NN
27,2-Oxoglutaric acid,+Na,CMBT,positive,0.0,74558.3828125,0.0,NN
28,2-Oxoglutaric acid,+Na,ClCCA,negative,-1.0,-244685.1875,0.0,NN
29,2-Oxoglutaric acid,+Na,ClCCA,positive,1.7450050332870481,285256.09375,0.0,NN
30,2-Oxoglutaric acid,+Na,DAN,negative,-1.0,191290.265625,0.0,NN
31,2-Oxoglutaric acid,+Na,DAN,positive,1.9047747091393665,-231080.734375,0.0,NN
32,2-Oxoglutaric acid,+Na,DHAP,negative,-1.0,82081.9140625,0.0,NN
33,2-Oxoglutaric acid,+Na,DHAP,positive,1.8915025844883329,2247.101318359375,0.0,NN
34,2-Oxoglutaric acid,+Na,DHB,negative,-1.0,193950.78125,0.0,NN
35,2-Oxoglutaric acid,+Na,DHB,positive,2.3254037093264714,595177.1875,0.0,NN
36,2-Oxoglutaric acid,+Na,MAPS,negative,-1.0,-289422.59375,0.0,NN
37,2-Oxoglutaric acid,+Na,MAPS,positive,0.0,-588306.75,0.0,NN
38,2-Oxoglutaric acid,+Na,NEDC,negative,-1.0,-160467.578125,0.0,NN
39,2-Oxoglutaric acid,+Na,NEDC,positive,0.0,-387040.0,0.0,NN
40,2-Oxoglutaric acid,+Na,NOR,negative,-1.0,92521.96875,0.0,NN
41,2-Oxoglutaric acid,+Na,NOR,positive,0.0,-373674.90625,0.0,NN
42,2-Oxoglutaric acid,+Na,pNA,negative,-1.0,354165.25,0.0,NN
43,2-Oxoglutaric acid,+Na,pNA,positive,0.0,264842.8125,0.0,NN
44,2-Oxoglutaric acid,-H,9AA,negative,4.814306627793246,512683.34375,0.0,NN
45,2-Oxoglutaric acid,-H,9AA,positive,-1.0,-332521.5,0.0,NN
46,2-Oxoglutaric acid,-H,CHCA,negative,3.173298237829419,-297565.96875,0.0,NN
47,2-Oxoglutaric acid,-H,CHCA,positive,-1.0,690710.4375,0.0,NN
48,2-Oxoglutaric acid,-H,CMBT,negative,2.9444915060048995,-435940.5625,0.0,NN
49,2-Oxoglutaric acid,-H,CMBT,positive,-1.0,75790.8984375,0.0,NN
50,2-Oxoglutaric acid,-H,ClCCA,negative,1.9534134708215005,-243106.46875,0.0,NN
51,2-Oxoglutaric acid,-H,ClCCA,positive,-1.0,287172.4375,0.0,NN
52,2-Oxoglutaric acid,-H,DAN,negative,3.829526267622287,190425.796875,0.0,NN
53,2-Oxoglutaric acid,-H,DAN,positive,-1.0,-232069.0,0.0,NN
54,2-Oxoglutaric acid,-H,DHAP,negative,3.174233810631274,81912.5390625,0.0,NN
55,2-Oxoglutaric acid,-H,DHAP,positive,-1.0,-318.0151672363281,0.0,NN
56,2-Oxoglutaric acid,-H,DHB,negative,2.9691741219692886,195265.765625,0.0,NN
57,2-Oxoglutaric acid,-H,DHB,positive,-1.0,595628.4375,0.0,NN
58,2-Oxoglutaric acid,-H,MAPS,negative,2.590950985182533,-288787.59375,0.0,NN
59,2-Oxoglutaric acid,-H,MAPS,positive,-1.0,-589262.875,0.0,NN
60,2-Oxoglutaric acid,-H,NEDC,negative,-1.0,-161288.015625,0.0,NN
61,2-Oxoglutaric acid,-H,NEDC,positive,-1.0,-385838.9375,0.0,NN
62,2-Oxoglutaric acid,-H,NOR,negative,4.565696544556646,93711.3125,0.0,NN
63,2-Oxoglutaric acid,-H,NOR,positive,-1.0,-373539.4375,0.0,NN
64,2-Oxoglutaric acid,-H,pNA,negative,3.7901349791674126,353153.78125,0.0,NN
65,2-Oxoglutaric acid,-H,pNA,positive,-1.0,264324.46875,0.0,NN
66,3-Hydroxyanthranilic acid,+Cl,9AA,negative,1.6294718842906937,505014.75,0.0,NN
67,3-Hydroxyanthranilic acid,+Cl,9AA,positive,-1.0,-328434.875,0.0,NN
68,3-Hydroxyanthranilic acid,+Cl,CHCA,negative,0.0,-298031.53125,0.0,NN
69,3-Hydroxyanthranilic acid,+Cl,CHCA,positive,-1.0,679182.5625,0.0,NN
70,3-Hydroxyanthranilic acid,+Cl,CMBT,negative,0.0,-432703.96875,0.0,NN
71,3-Hydroxyanthranilic acid,+Cl,CMBT,positive,-1.0,74423.2109375,0.0,NN
72,3-Hydroxyanthranilic acid,+Cl,ClCCA,negative,0.0,-232297.109375,0.0,NN
73,3-Hydroxyanthranilic acid,+Cl,ClCCA,positive,-1.0,270988.40625,0.0,NN
74,3-Hydroxyanthranilic acid,+Cl,DAN,negative,0.0,179515.40625,0.0,NN
75,3-Hydroxyanthranilic acid,+Cl,DAN,positive,-1.0,-233138.9375,0.0,NN
76,3-Hydroxyanthranilic acid,+Cl,DHAP,negative,0.0,93864.65625,0.0,NN
77,3-Hydroxyanthranilic acid,+Cl,DHAP,positive,-1.0,-8697.12890625,0.0,NN
78,3-Hydroxyanthranilic acid,+Cl,DHB,negative,0.0,205090.234375,0.0,NN
79,3-Hydroxyanthranilic acid,+Cl,DHB,positive,-1.0,594860.25,0.0,NN
80,3-Hydroxyanthranilic acid,+Cl,MAPS,negative,0.0,-281347.25,0.0,NN
81,3-Hydroxyanthranilic acid,+Cl,MAPS,positive,-1.0,-580365.375,0.0,NN
82,3-Hydroxyanthranilic acid,+Cl,NEDC,negative,0.0,-167012.5,0.0,NN
83,3-Hydroxyanthranilic acid,+Cl,NEDC,positive,-1.0,-361882.9375,0.0,NN
84,3-Hydroxyanthranilic acid,+Cl,NOR,negative,0.0,80777.7109375,0.0,NN
85,3-Hydroxyanthranilic acid,+Cl,NOR,positive,-1.0,-368942.53125,0.0,NN
86,3-Hydroxyanthranilic acid,+Cl,pNA,negative,0.0,347619.65625,0.0,NN
87,3-Hydroxyanthranilic acid,+Cl,pNA,positive,-1.0,262149.0625,0.0,NN
88,3-Hydroxyanthranilic acid,+H,9AA,negative,-1.0,504967.9375,0.0,NN
89,3-Hydroxyanthranilic acid,+H,9AA,positive,0.0,-329044.0,0.0,NN
90,3-Hydroxyanthranilic acid,+H,CHCA,negative,-1.0,-298680.90625,0.0,NN
91,3-Hydroxyanthranilic acid,+H,CHCA,positive,2.932203129113515,678934.1875,0.0,NN
92,3-Hydroxyanthranilic acid,+H,CMBT,negative,-1.0,-433080.125,0.0,NN
93,3-Hydroxyanthranilic acid,+H,CMBT,positive,-1.0,75131.46875,0.0,NN
94,3-Hydroxyanthranilic acid,+H,ClCCA,negative,-1.0,-231643.546875,0.0,NN
95,3-Hydroxyanthranilic acid,+H,ClCCA,positive,2.11534785882126,269613.40625,0.0,NN
96,3-Hydroxyanthranilic acid,+H,DAN,negative,-1.0,179004.78125,0.0,NN
97,3-Hydroxyanthranilic acid,+H,DAN,positive,0.0,-234121.9375,0.0,NN
98,3-Hydroxyanthranilic acid,+H,DHAP,negative,-1.0,94762.921875,0.0,NN
99,3-Hydroxyanthranilic acid,+H,DHAP,positive,1.3901428036874959,-8984.1962890625,0.0,NN
100,3-Hydroxyanthranilic acid,+H,DHB,negative,-1.0,205984.6875,0.0,NN
101,3-Hydroxyanthranilic acid,+H,DHB,positive,-1.0,596338.9375,0.0,NN
102,3-Hydroxyanthranilic acid,+H,MAPS,negative,-1.0,-281317.375,0.0,NN
103,3-Hydroxyanthranilic acid,+H,MAPS,positive,0.0,-580124.4375,0.0,NN
104,3-Hydroxyanthranilic acid,+H,NEDC,negative,-1.0,-167595.359375,0.0,NN
105,3-Hydroxyanthranilic acid,+H,NEDC,positive,0.0,-359932.375,0.0,NN
106,3-Hydroxyanthranilic acid,+H,NOR,negative,-1.0,80120.59375,0.0,NN
107,3-Hydroxyanthranilic acid,+H,NOR,positive,0.0,-369384.9375,0.0,NN
108,3-Hydroxyanthranilic acid,+H,pNA,negative,-1.0,347970.5625,0.0,NN
109,3-Hydroxyanthranilic acid,+H,pNA,positive,0.0,261721.421875,0.0,NN
110,3-Hydroxyanthranilic acid,-H,9AA,negative,3.751006390785782,505568.9375,0.0,NN
111,3-Hydroxyanthranilic acid,-H,9AA,positive,-1.0,-328548.59375,0.0,NN
112,3-Hydroxyanthranilic acid,-H,CHCA,negative,0.0,-297956.8125,0.0,NN
113,3-Hydroxyanthranilic acid,-H,CHCA,positive,-1.0,679472.625,0.0,NN
114,3-Hydroxyanthranilic acid,-H,CMBT,negative,0.0,-432843.5,0.0,NN
115,3-Hydroxyanthranilic acid,-H,CMBT,positive,-1.0,73583.1484375,0.0,NN
116,3-Hydroxyanthranilic acid,-H,ClCCA,negative,0.0,-232719.234375,0.0,NN
117,3-Hydroxyanthranilic acid,-H,ClCCA,positive,-1.0,270513.96875,0.0,NN
118,3-Hydroxyanthranilic acid,-H,DAN,negative,-1.0,179665.34375,0.0,NN
119,3-Hydroxyanthranilic acid,-H,DAN,positive,-1.0,-232912.5625,0.0,NN
120,3-Hydroxyanthranilic acid,-H,DHAP,negative,0.0,93954.6796875,0.0,NN
121,3-Hydroxyanthranilic acid,-H,DHAP,positive,-1.0,-7992.984375,0.0,NN
122,3-Hydroxyanthranilic acid,-H,DHB,negative,0.0,205105.953125,0.0,NN
123,3-Hydroxyanthranilic acid,-H,DHB,positive,-1.0,595367.75,0.0,NN
124,3-Hydroxyanthranilic acid,-H,MAPS,negative,2.9783962542713494,-281610.84375,0.0,NN
125,3-Hydroxyanthranilic acid,-H,MAPS,positive,-1.0,-580347.5,0.0,NN
126,3-Hydroxyanthranilic acid,-H,NEDC,negative,0.0,-166887.375,0.0,NN
127,3-Hydroxyanthranilic acid,-H,NEDC,positive,-1.0,-362382.625,0.0,NN
128,3-Hydroxyanthranilic acid,-H,NOR,negative,0.0,80608.75,0.0,NN
129,3-Hydroxyanthranilic acid,-H,NOR,positive,-1.0,-369285.375,0.0,NN
130,3-Hydroxyanthranilic acid,-H,pNA,negative,0.0,347602.25,0.0,NN
131,3-Hydroxyanthranilic acid,-H,pNA,positive,-1.0,262671.0,0.0,NN
132,3-Hydroxyanthranilic acid,[M]+,9AA,negative,-1.0,505344.75,0.0,NN
133,3-Hydroxyanthranilic acid,[M]+,9AA,positive,0.0,-329028.1875,0.0,NN
134,3-Hydroxyanthranilic acid,[M]+,CHCA,negative,-1.0,-298528.09375,0.0,NN
135,3-Hydroxyanthranilic acid,[M]+,CHCA,positive,0.0,679538.625,0.0,NN
136,3-Hydroxyanthranilic acid,[M]+,CMBT,negative,-1.0,-433116.875,0.0,NN
137,3-Hydroxyanthranilic acid,[M]+,CMBT,positive,0.0,74745.8046875,0.0,NN
138,3-Hydroxyanthranilic acid,[M]+,ClCCA,negative,-1.0,-232122.5,0.0,NN
139,3-Hydroxyanthranilic acid,[M]+,ClCCA,positive,-1.0,270493.375,0.0,NN
140,3-Hydroxyanthranilic acid,[M]+,DAN,negative,-1.0,179429.234375,0.0,NN
141,3-Hydroxyanthranilic acid,[M]+,DAN,positive,-1.0,-233787.203125,0.0,NN
142,3-Hydroxyanthranilic acid,[M]+,DHAP,negative,-1.0,94069.2578125,0.0,NN
143,3-Hydroxyanthranilic acid,[M]+,DHAP,positive,-1.0,-8541.607421875,0.0,NN
144,3-Hydroxyanthranilic acid,[M]+,DHB,negative,-1.0,205529.296875,0.0,NN
145,3-Hydroxyanthranilic acid,[M]+,DHB,positive,2.04500602381177,596097.4375,0.0,NN
146,3-Hydroxyanthranilic acid,[M]+,MAPS,negative,-1.0,-281598.40625,0.0,NN
147,3-Hydroxyanthranilic acid,[M]+,MAPS,positive,0.0,-580599.125,0.0,NN
148,3-Hydroxyanthranilic acid,[M]+,NEDC,negative,-1.0,-167305.34375,0.0,NN
149,3-Hydroxyanthranilic acid,[M]+,NEDC,positive,0.0,-361232.9375,0.0,NN
150,3-Hydroxyanthranilic acid,[M]+,NOR,negative,-1.0,80744.09375,0.0,NN
151,3-Hydroxyanthranilic acid,[M]+,NOR,positive,0.0,-369578.65625,0.0,NN
152,3-Hydroxyanthranilic acid,[M]+,pNA,negative,-1.0,348046.96875,0.0,NN
153,3-Hydroxyanthranilic acid,[M]+,pNA,positive,0.0,262035.921875,0.0,NN
154,3-Hydroxymethylglutaric acid,+H,9AA,negative,-1.0,510272.03125,0.0,NN
155,3-Hydroxymethylglutaric acid,+H,9AA,positive,0.0,-334987.875,0.0,NN
156,3-Hydroxymethylglutaric acid,+H,CHCA,negative,-1.0,-299848.375,0.0,NN
157,3-Hydroxymethylglutaric acid,+H,CHCA,positive,0.0,693098.9375,0.0,NN
158,3-Hydroxymethylglutaric acid,+H,CMBT,negative,-1.0,-439038.53125,0.0,NN
159,3-Hydroxymethylglutaric acid,+H,CMBT,positive,1.6576265080594594,84479.3984375,0.0,NN
160,3-Hydroxymethylglutaric acid,+H,ClCCA,negative,-1.0,-240235.8125,0.0,NN
161,3-Hydroxymethylglutaric acid,+H,ClCCA,positive,2.9241848684511247,285583.8125,0.0,NN
162,3-Hydroxymethylglutaric acid,+H,DAN,negative,-1.0,188849.53125,0.0,NN
163,3-Hydroxymethylglutaric acid,+H,DAN,positive,0.0,-236921.828125,0.0,NN
164,3-Hydroxymethylglutaric acid,+H,DHAP,negative,-1.0,86216.0625,0.0,NN
165,3-Hydroxymethylglutaric acid,+H,DHAP,positive,1.0997582755283675,-8493.7890625,0.0,NN
166,3-Hydroxymethylglutaric acid,+H,DHB,negative,-1.0,198684.4375,0.0,NN
167,3-Hydroxymethylglutaric acid,+H,DHB,positive,0.0,601835.4375,0.0,NN
168,3-Hydroxymethylglutaric acid,+H,MAPS,negative,-1.0,-287783.875,0.0,NN
169,3-Hydroxymethylglutaric acid,+H,MAPS,positive,0.0,-592829.0625,0.0,NN
170,3-Hydroxymethylglutaric acid,+H,NEDC,negative,-1.0,-165155.5625,0.0,NN
171,3-Hydroxymethylglutaric acid,+H,NEDC,positive,0.0,-379321.25,0.0,NN
172,3-Hydroxymethylglutaric acid,+H,NOR,negative,-1.0,95346.1484375,0.0,NN
173,3-Hydroxymethylglutaric acid,+H,NOR,positive,0.0,-373571.53125,0.0,NN
174,3-Hydroxymethylglutaric acid,+H,pNA,negative,-1.0,353182.84375,0.0,NN
175,3-Hydroxymethylglutaric acid,+H,pNA,positive,0.0,261237.125,0.0,NN
176,3-Hydroxymethylglutaric acid,+K,9AA,negative,-1.0,510744.0625,0.0,NN
177,3-Hydroxymethylglutaric acid,+K,9AA,positive,0.0,-334357.4375,0.0,NN
178,3-Hydroxymethylglutaric acid,+K,CHCA,negative,-1.0,-299305.78125,0.0,NN
179,3-Hydroxymethylglutaric acid,+K,CHCA,positive,0.0,692384.75,0.0,NN
180,3-Hydroxymethylglutaric acid,+K,CMBT,negative,-1.0,-438284.53125,0.0,NN
181,3-Hydroxymethylglutaric acid,+K,CMBT,positive,2.6885486673163177,82570.1640625,0.0,NN
182,3-Hydroxymethylglutaric acid,+K,ClCCA,negative,-1.0,-241063.6875,0.0,NN
183,3-Hydroxymethylglutaric acid,+K,ClCCA,positive,3.0092508022840865,284832.59375,0.0,NN
184,3-Hydroxymethylglutaric acid,+K,DAN,negative,-1.0,188967.75,0.0,NN
185,3-Hydroxymethylglutaric acid,+K,DAN,positive,0.0,-235450.328125,0.0,NN
186,3-Hydroxymethylglutaric acid,+K,DHAP,negative,-1.0,86167.0390625,0.0,NN
187,3-Hydroxymethylglutaric acid,+K,DHAP,positive,2.2466108082749097,-7282.59521484375,0.0,NN
188,3-Hydroxymethylglutaric acid,+K,DHB,negative,-1.0,197943.015625,0.0,NN
189,3-Hydroxymethylglutaric acid,+K,DHB,positive,-1.0,600327.125,0.0,NN
190,3-Hydroxymethylglutaric acid,+K,MAPS,negative,-1.0,-287797.78125,0.0,NN
191,3-Hydroxymethylglutaric acid,+K,MAPS,positive,0.0,-592014.125,0.0,NN
192,3-Hydroxymethylglutaric acid,+K,NEDC,negative,-1.0,-164412.8125,0.0,NN
193,3-Hydroxymethylglutaric acid,+K,NEDC,positive,0.0,-380100.3125,0.0,NN
194,3-Hydroxymethylglutaric acid,+K,NOR,negative,-1.0,94844.0390625,0.0,NN
195,3-Hydroxymethylglutaric acid,+K,NOR,positive,-1.0,-373073.53125,0.0,NN
196,3-Hydroxymethylglutaric acid,+K,pNA,negative,-1.0,352682.75,0.0,NN
197,3-Hydroxymethylglutaric acid,+K,pNA,positive,0.0,262268.75,0.0,NN
198,3-Hydroxymethylglutaric acid,+Na,9AA,negative,-1.0,510956.03125,0.0,NN
199,3-Hydroxymethylglutaric acid,+Na,9AA,positive,0.0,-335080.1875,0.0,NN
200,3-Hydroxymethylglutaric acid,+Na,CHCA,negative,-1.0,-299583.53125,0.0,NN
201,3-Hydroxymethylglutaric acid,+Na,CHCA,positive,0.0,693791.8125,0.0,NN
202,3-Hydroxymethylglutaric acid,+Na,CMBT,negative,-1.0,-438755.09375,0.0,NN
203,3-Hydroxymethylglutaric acid,+Na,CMBT,positive,2.908911345716968,83433.234375,0.0,NN
204,3-Hydroxymethylglutaric acid,+Na,ClCCA,negative,-1.0,-240897.1875,0.0,NN
205,3-Hydroxymethylglutaric acid,+Na,ClCCA,positive,3.6852068510444345,288017.4375,0.0,NN
206,3-Hydroxymethylglutaric acid,+Na,DAN,negative,-1.0,189634.25,0.0,NN
207,3-Hydroxymethylglutaric acid,+Na,DAN,positive,0.0,-236335.171875,0.0,NN
208,3-Hydroxymethylglutaric acid,+Na,DHAP,negative,-1.0,83971.4921875,0.0,NN
209,3-Hydroxymethylglutaric acid,+Na,DHAP,positive,2.852980363859103,-6896.7578125,0.0,NN
210,3-Hydroxymethylglutaric acid,+Na,DHB,negative,-1.0,197693.015625,0.0,NN
211,3-Hydroxymethylglutaric acid,+Na,DHB,positive,0.0,600667.5,0.0,NN
212,3-Hydroxymethylglutaric acid,+Na,MAPS,negative,-1.0,-288442.46875,0.0,NN
213,3-Hydroxymethylglutaric acid,+Na,MAPS,positive,1.7719410187269415,-593354.4375,0.0,NN
214,3-Hydroxymethylglutaric acid,+Na,NEDC,negative,-1.0,-164335.28125,0.0,NN
215,3-Hydroxymethylglutaric acid,+Na,NEDC,positive,1.6305229618842967,-381737.75,0.0,NN
216,3-Hydroxymethylglutaric acid,+Na,NOR,negative,-1.0,96506.1796875,0.0,NN
217,3-Hydroxymethylglutaric acid,+Na,NOR,positive,0.0,-374114.84375,0.0,NN
218,3-Hydroxymethylglutaric acid,+Na,pNA,negative,-1.0,353737.1875,0.0,NN
219,3-Hydroxymethylglutaric acid,+Na,pNA,positive,0.0,261709.734375,0.0,NN
220,3-Hydroxymethylglutaric acid,-H,9AA,negative,0.0,510438.15625,0.0,NN
221,3-Hydroxymethylglutaric acid,-H,9AA,positive,-1.0,-334808.53125,0.0,NN
222,3-Hydroxymethylglutaric acid,-H,CHCA,negative,0.0,-299254.03125,0.0,NN
223,3-Hydroxymethylglutaric acid,-H,CHCA,positive,-1.0,693267.3125,0.0,NN
224,3-Hydroxymethylglutaric acid,-H,CMBT,negative,3.3100213033414287,-438723.875,0.0,NN
225,3-Hydroxymethylglutaric acid,-H,CMBT,positive,-1.0,82989.421875,0.0,NN
226,3-Hydroxymethylglutaric acid,-H,ClCCA,negative,2.7640513575848473,-240623.421875,0.0,NN
227,3-Hydroxymethylglutaric acid,-H,ClCCA,positive,-1.0,287482.1875,0.0,NN
228,3-Hydroxymethylglutaric acid,-H,DAN,negative,0.0,189231.203125,0.0,NN
229,3-Hydroxymethylglutaric acid,-H,DAN,positive,-1.0,-235961.28125,0.0,NN
230,3-Hydroxymethylglutaric acid,-H,DHAP,negative,3.4621095455668427,84559.90625,0.0,NN
231,3-Hydroxymethylglutaric acid,-H,DHAP,positive,-1.0,-7283.52587890625,0.0,NN
232,3-Hydroxymethylglutaric acid,-H,DHB,negative,0.0,198009.890625,0.0,NN
233,3-Hydroxymethylglutaric acid,-H,DHB,positive,-1.0,600395.5,0.0,NN
234,3-Hydroxymethylglutaric acid,-H,MAPS,negative,3.685888362110946,-288000.09375,0.0,NN
235,3-Hydroxymethylglutaric acid,-H,MAPS,positive,-1.0,-592875.75,0.0,NN
236,3-Hydroxymethylglutaric acid,-H,NEDC,negative,2.5478249354679043,-164316.5,0.0,NN
237,3-Hydroxymethylglutaric acid,-H,NEDC,positive,-1.0,-381299.9375,0.0,NN
238,3-Hydroxymethylglutaric acid,-H,NOR,negative,0.0,96151.15625,0.0,NN
239,3-Hydroxymethylglutaric acid,-H,NOR,positive,-1.0,-373686.59375,0.0,NN
240,3-Hydroxymethylglutaric acid,-H,pNA,negative,0.0,353011.28125,0.0,NN
241,3-Hydroxymethylglutaric acid,-H,pNA,positive,-1.0,261882.203125,0.0,NN
242,3-Phosphoglyceric acid,+H,9AA,negative,-1.0,513781.03125,0.0,NN
243,3-Phosphoglyceric acid,+H,9AA,positive,0.0,-333895.1875,0.0,NN
244,3-Phosphoglyceric acid,+H,CHCA,negative,-1.0,-296332.0,0.0,NN
245,3-Phosphoglyceric acid,+H,CHCA,positive,2.4734146156863686,693315.5625,0.0,NN
246,3-Phosphoglyceric acid,+H,CMBT,negative,-1.0,-435441.0625,0.0,NN
247,3-Phosphoglyceric acid,+H,CMBT,positive,0.0,71954.234375,0.0,NN
248,3-Phosphoglyceric acid,+H,ClCCA,negative,-1.0,-243371.09375,0.0,NN
249,3-Phosphoglyceric acid,+H,ClCCA,positive,1.7314289170153094,297611.25,0.0,NN
250,3-Phosphoglyceric acid,+H,DAN,negative,-1.0,192185.796875,0.0,NN
251,3-Phosphoglyceric acid,+H,DAN,positive,-1.0,-230441.609375,0.0,NN
252,3-Phosphoglyceric acid,+H,DHAP,negative,-1.0,72226.8125,0.0,NN
253,3-Phosphoglyceric acid,+H,DHAP,positive,0.0,4900.98681640625,0.0,NN
254,3-Phosphoglyceric acid,+H,DHB,negative,-1.0,193246.703125,0.0,NN
255,3-Phosphoglyceric acid,+H,DHB,positive,1.2912760311809517,591959.375,0.0,NN
256,3-Phosphoglyceric acid,+H,MAPS,negative,-1.0,-290653.84375,0.0,NN
257,3-Phosphoglyceric acid,+H,MAPS,positive,0.0,-591830.25,0.0,NN
258,3-Phosphoglyceric acid,+H,NEDC,negative,-1.0,-158997.59375,0.0,NN
259,3-Phosphoglyceric acid,+H,NEDC,positive,0.0,-392931.0,0.0,NN
260,3-Phosphoglyceric acid,+H,NOR,negative,-1.0,99196.4609375,0.0,NN
261,3-Phosphoglyceric acid,+H,NOR,positive,-1.0,-376268.9375,0.0,NN
262,3-Phosphoglyceric acid,+H,pNA,negative,-1.0,354612.03125,0.0,NN
263,3-Phosphoglyceric acid,+H,pNA,positive,0.0,265671.8125,0.0,NN
264,3-Phosphoglyceric acid,+K,9AA,negative,-1.0,513864.15625,0.0,NN
265,3-Phosphoglyceric acid,+K,9AA,positive,-1.0,-331152.5625,0.0,NN
266,3-Phosphoglyceric acid,+K,CHCA,negative,-1.0,-294291.875,0.0,NN
267,3-Phosphoglyceric acid,+K,CHCA,positive,1.954454972227479,689315.8125,0.0,NN
268,3-Phosphoglyceric acid,+K,CMBT,negative,-1.0,-433091.0,0.0,NN
269,3-Phosphoglyceric acid,+K,CMBT,positive,0.0,67324.84375,0.0,NN
270,3-Phosphoglyceric acid,+K,ClCCA,negative,-1.0,-244417.140625,0.0,NN
271,3-Phosphoglyceric acid,+K,ClCCA,positive,1.841377955737232,293677.84375,0.0,NN
272,3-Phosphoglyceric acid,+K,DAN,negative,-1.0,191774.421875,0.0,NN
273,3-Phosphoglyceric acid,+K,DAN,positive,-1.0,-226200.359375,0.0,NN
274,3-Phosphoglyceric acid,+K,DHAP,negative,-1.0,72973.5390625,0.0,NN
275,3-Phosphoglyceric acid,+K,DHAP,positive,0.0,7864.55029296875,0.0,NN
276,3-Phosphoglyceric acid,+K,DHB,negative,-1.0,191359.078125,0.0,NN
277,3-Phosphoglyceric acid,+K,DHB,positive,1.2563264642590815,587514.1875,0.0,NN
278,3-Phosphoglyceric acid,+K,MAPS,negative,-1.0,-289562.15625,0.0,NN
279,3-Phosphoglyceric acid,+K,MAPS,positive,0.0,-587782.5625,0.0,NN
280,3-Phosphoglyceric acid,+K,NEDC,negative,-1.0,-156887.40625,0.0,NN
281,3-Phosphoglyceric acid,+K,NEDC,positive,0.0,-393782.96875,0.0,NN
282,3-Phosphoglyceric acid,+K,NOR,negative,-1.0,96692.8359375,0.0,NN
283,3-Phosphoglyceric acid,+K,NOR,positive,0.0,-374117.375,0.0,NN
284,3-Phosphoglyceric acid,+K,pNA,negative,-1.0,352028.375,0.0,NN
285,3-Phosphoglyceric acid,+K,pNA,positive,0.0,267374.9375,0.0,NN
286,3-Phosphoglyceric acid,+Na,9AA,negative,-1.0,514124.0625,0.0,NN
287,3-Phosphoglyceric acid,+Na,9AA,positive,-1.0,-331997.03125,0.0,NN
288,3-Phosphoglyceric acid,+Na,CHCA,negative,-1.0,-294472.6875,0.0,NN
289,3-Phosphoglyceric acid,+Na,CHCA,positive,2.9934899959126264,690787.6875,0.0,NN
290,3-Phosphoglyceric acid,+Na,CMBT,negative,-1.0,-433345.6875,0.0,NN
291,3-Phosphoglyceric acid,+Na,CMBT,positive,0.0,67611.5390625,0.0,NN
292,3-Phosphoglyceric acid,+Na,ClCCA,negative,-1.0,-244371.578125,0.0,NN
293,3-Phosphoglyceric acid,+Na,ClCCA,positive,2.570178843856721,296901.15625,0.0,NN
294,3-Phosphoglyceric acid,+Na,DAN,negative,-1.0,192352.1875,0.0,NN
