Feature importance (mean abs value of shap-value),Model-impact of points with high-value features,Model-impact of points with low-value features,Feature name,matrix,polarity
0.7706186807202574,0.06472565841581139,-0.06274177620832429,polar_surface_area,9AA,negative
0.7638017634591409,-0.002096052396111489,-0.011812108305080931,polarizability,DHAP,negative
0.7462360478835439,0.06472565841581139,-0.06274177620832429,donor_count,9AA,negative
0.7323785216381233,0.0050524697253270315,0.006073910798881721,physiological_charge,NOR,negative
0.7218750827294809,0.1510483476899749,-0.1575485740605323,polar_surface_area,DHAP,positive
0.708280346685019,0.13494416120540004,-0.1561219597352103,polarizability,ClCCA,positive
0.7065692120580466,-0.05314015915014781,0.056321712464454506,polar_surface_area,pNA,negative
0.7032864433739084,0.07202900227464086,-0.07139847097923632,acceptor_count,NEDC,positive
0.688281538505211,0.0050524697253270315,0.006073910798881721,donor_count,NOR,negative
0.6866456133113638,-0.002096052396111489,-0.011812108305080931,acceptor_count,DHAP,negative
0.6769272022614168,0.14757159877867285,-0.19609566887638988,polarizability,CHCA,positive
0.6523138256872136,-0.05314015915014781,0.056321712464454506,physiological_charge,pNA,negative
0.645328967323898,0.07232016199189063,-0.07101481697859408,polarizability,MAPS,positive
0.6251905585389577,0.25600340782871917,-0.3279196689934513,physiological_charge,pNA,positive
0.6157089490037359,0.0033065133467258777,-0.05141593450495695,acceptor_count,NEDC,negative
0.5866501840530932,0.17177673295720128,-0.25291161012339425,acceptor_count,9AA,positive
0.5699761578360588,0.14757159877867285,-0.19609566887638988,pka_strongest_basic,CHCA,positive
0.5693573306301172,0.07232016199189063,-0.07101481697859408,polar_surface_area,MAPS,positive
0.5598402778305581,0.058152459265759314,-0.061832714017600196,pka_strongest_basic,DAN,negative
0.5577597551098805,-0.002096052396111489,-0.011812108305080931,physiological_charge,DHAP,negative
0.5447495966043313,0.058152459265759314,-0.061832714017600196,pka_strongest_acidic,DAN,negative
0.5403607378162014,0.19673261277025417,-0.18996047624453144,acceptor_count,CMBT,positive
0.5282441616756082,0.19673261277025417,-0.18996047624453144,pka_strongest_basic,CMBT,positive
0.5221777435673223,-0.08285334951788087,0.05642306286057809,polarizability,CMBT,negative
0.4915219200181555,-0.060997830182414586,0.001994581774896498,physiological_charge,MAPS,negative
0.4874680770133396,-0.060997830182414586,0.001994581774896498,acceptor_count,MAPS,negative
0.48140418939786755,0.19673261277025417,-0.18996047624453144,pka_strongest_acidic,CMBT,positive
0.4798532840250948,0.17177673295720128,-0.25291161012339425,physiological_charge,9AA,positive
0.479057826843223,0.058152459265759314,-0.061832714017600196,physiological_charge,DAN,negative
0.4777823874354747,0.14757159877867285,-0.19609566887638988,polar_surface_area,CHCA,positive
0.47316774420950325,0.023454608781429916,-0.010882165429406765,physiological_charge,ClCCA,negative
0.47219445637494595,0.0050524697253270315,0.006073910798881721,pka_strongest_basic,NOR,negative
0.47209974789931153,0.19673261277025417,-0.18996047624453144,physiological_charge,CMBT,positive
0.47115106413803604,0.028066966007911334,0.012527715300296114,physiological_charge,DHB,negative
0.45638583755318196,0.15953197078430456,-0.22948871277736982,pka_strongest_acidic,DAN,positive
0.4545053681610382,0.1510483476899749,-0.1575485740605323,donor_count,DHAP,positive
0.4522888936084394,0.023454608781429916,-0.010882165429406765,donor_count,ClCCA,negative
0.4465984590216539,0.18972545509993952,-0.21270869417812113,pka_strongest_basic,DHB,positive
0.44537255008067334,0.18972545509993952,-0.21270869417812113,donor_count,DHB,positive
0.441384166265962,0.023454608781429916,-0.010882165429406765,polarizability,ClCCA,negative
0.4398853078181062,0.07202900227464086,-0.07139847097923632,donor_count,NEDC,positive
0.4398230036994649,-0.05314015915014781,0.056321712464454506,polarizability,pNA,negative
0.43763501292276724,0.1510483476899749,-0.1575485740605323,acceptor_count,DHAP,positive
0.4350656153065158,0.28616573959045905,-0.24024759054259778,donor_count,NOR,positive
0.4347688894113103,0.14757159877867285,-0.19609566887638988,acceptor_count,CHCA,positive
0.4344731357391718,0.19673261277025417,-0.18996047624453144,donor_count,CMBT,positive
0.4262619950305496,-0.060997830182414586,0.001994581774896498,polar_surface_area,MAPS,negative
0.42320049476612304,0.028066966007911334,0.012527715300296114,donor_count,DHB,negative
0.4058555325822265,-0.05314015915014781,0.056321712464454506,pka_strongest_basic,pNA,negative
0.4053816069977496,0.28616573959045905,-0.24024759054259778,pka_strongest_acidic,NOR,positive
0.402514743827892,0.17177673295720128,-0.25291161012339425,pka_strongest_acidic,9AA,positive
0.4011991843041161,0.1510483476899749,-0.1575485740605323,pka_strongest_acidic,DHAP,positive
0.4001936391544588,0.28616573959045905,-0.24024759054259778,physiological_charge,NOR,positive
0.39679116533543307,0.058152459265759314,-0.061832714017600196,donor_count,DAN,negative
0.39601033100422445,-0.002096052396111489,-0.011812108305080931,donor_count,DHAP,negative
0.39407676352724924,0.25600340782871917,-0.3279196689934513,donor_count,pNA,positive
0.39281195641089306,-0.05314015915014781,0.056321712464454506,donor_count,pNA,negative
0.39223137383777124,0.058152459265759314,-0.061832714017600196,polarizability,DAN,negative
0.39081589155874324,0.0033065133467258777,-0.05141593450495695,physiological_charge,NEDC,negative
0.3881344143567457,-0.08285334951788087,0.05642306286057809,polar_surface_area,CMBT,negative
0.3872622687350025,0.25600340782871917,-0.3279196689934513,polar_surface_area,pNA,positive
0.3857886902830333,0.28616573959045905,-0.24024759054259778,acceptor_count,NOR,positive
0.3837346392308727,0.15953197078430456,-0.22948871277736982,acceptor_count,DAN,positive
0.3822893988519945,0.06472565841581139,-0.06274177620832429,physiological_charge,9AA,negative
0.3810360415231147,0.18972545509993952,-0.21270869417812113,polar_surface_area,DHB,positive
0.37792763126001827,0.25600340782871917,-0.3279196689934513,pka_strongest_basic,pNA,positive
0.3762082792243809,-0.002096052396111489,-0.011812108305080931,pka_strongest_basic,DHAP,negative
0.37148816375411264,0.016299744800989044,0.05675366003735348,pka_strongest_basic,CHCA,negative
0.3682178336907263,-0.05314015915014781,0.056321712464454506,pka_strongest_acidic,pNA,negative
0.364712156178296,0.06472565841581139,-0.06274177620832429,pka_strongest_basic,9AA,negative
0.3644750739940464,0.15953197078430456,-0.22948871277736982,donor_count,DAN,positive
0.3643018576427588,0.15953197078430456,-0.22948871277736982,physiological_charge,DAN,positive
0.3620380332603689,0.13494416120540004,-0.1561219597352103,pka_strongest_basic,ClCCA,positive
0.35702751576477376,0.28616573959045905,-0.24024759054259778,pka_strongest_basic,NOR,positive
0.3508912541828227,0.25600340782871917,-0.3279196689934513,pka_strongest_acidic,pNA,positive
0.3500509142028622,0.25600340782871917,-0.3279196689934513,acceptor_count,pNA,positive
0.3425342168001975,-0.08285334951788087,0.05642306286057809,acceptor_count,CMBT,negative
0.3421945359407724,0.06472565841581139,-0.06274177620832429,pka_strongest_acidic,9AA,negative
0.3413823174478606,0.06472565841581139,-0.06274177620832429,polarizability,9AA,negative
0.3363469355254168,0.0033065133467258777,-0.05141593450495695,donor_count,NEDC,negative
0.3362002027887874,0.0050524697253270315,0.006073910798881721,pka_strongest_acidic,NOR,negative
0.3314492318209267,0.07202900227464086,-0.07139847097923632,pka_strongest_acidic,NEDC,positive
0.32500107858832666,0.1510483476899749,-0.1575485740605323,pka_strongest_basic,DHAP,positive
0.3206893552041063,0.0050524697253270315,0.006073910798881721,polarizability,NOR,negative
0.3197296985785812,-0.002096052396111489,-0.011812108305080931,pka_strongest_acidic,DHAP,negative
0.31849505932240724,0.13494416120540004,-0.1561219597352103,polar_surface_area,ClCCA,positive
0.3160197554521713,0.016299744800989044,0.05675366003735348,physiological_charge,CHCA,negative
0.30826710990577444,0.1510483476899749,-0.1575485740605323,physiological_charge,DHAP,positive
0.3064624068128318,0.15953197078430456,-0.22948871277736982,pka_strongest_basic,DAN,positive
0.3062583746083998,0.028066966007911334,0.012527715300296114,polarizability,DHB,negative
0.30372351339473797,0.14757159877867285,-0.19609566887638988,physiological_charge,CHCA,positive
0.30204052302221274,0.17177673295720128,-0.25291161012339425,pka_strongest_basic,9AA,positive
0.2931888573222769,-0.08285334951788087,0.05642306286057809,pka_strongest_acidic,CMBT,negative
0.2866300173192592,0.016299744800989044,0.05675366003735348,polarizability,CHCA,negative
0.28583380378784096,0.17177673295720128,-0.25291161012339425,donor_count,9AA,positive
0.28558620514656036,0.0033065133467258777,-0.05141593450495695,polar_surface_area,NEDC,negative
0.2855532212653436,-0.08285334951788087,0.05642306286057809,donor_count,CMBT,negative
0.282010810800624,0.07202900227464086,-0.07139847097923632,physiological_charge,NEDC,positive
0.27359667487997297,0.016299744800989044,0.05675366003735348,donor_count,CHCA,negative
0.26889215770777053,0.07232016199189063,-0.07101481697859408,acceptor_count,MAPS,positive
0.2511991337461335,0.07202900227464086,-0.07139847097923632,polar_surface_area,NEDC,positive
0.24870646666996968,0.016299744800989044,0.05675366003735348,pka_strongest_acidic,CHCA,negative
0.2465848125304135,0.028066966007911334,0.012527715300296114,pka_strongest_basic,DHB,negative
0.24642879632298442,0.13494416120540004,-0.1561219597352103,physiological_charge,ClCCA,positive
0.24471925319609567,0.023454608781429916,-0.010882165429406765,pka_strongest_basic,ClCCA,negative
0.24220808890449155,0.023454608781429916,-0.010882165429406765,pka_strongest_acidic,ClCCA,negative
0.23892291655931275,0.14757159877867285,-0.19609566887638988,donor_count,CHCA,positive
0.23019587355787258,0.13494416120540004,-0.1561219597352103,donor_count,ClCCA,positive
0.21582679000842228,0.18972545509993952,-0.21270869417812113,pka_strongest_acidic,DHB,positive
0.21199381491394745,0.13494416120540004,-0.1561219597352103,acceptor_count,ClCCA,positive
0.21182383143883912,-0.060997830182414586,0.001994581774896498,donor_count,MAPS,negative
0.20895649774254987,-0.002096052396111489,-0.011812108305080931,polar_surface_area,DHAP,negative
0.20725027858776052,0.028066966007911334,0.012527715300296114,pka_strongest_acidic,DHB,negative
0.19925293399678098,-0.08285334951788087,0.05642306286057809,pka_strongest_basic,CMBT,negative
0.1984527090102955,0.14757159877867285,-0.19609566887638988,pka_strongest_acidic,CHCA,positive
0.19437038617949978,0.18972545509993952,-0.21270869417812113,physiological_charge,DHB,positive
0.1827106694267826,0.18972545509993952,-0.21270869417812113,acceptor_count,DHB,positive
0.17990358836633194,0.07232016199189063,-0.07101481697859408,physiological_charge,MAPS,positive
0.1709560177147556,0.07202900227464086,-0.07139847097923632,pka_strongest_basic,NEDC,positive
0.16244788741295607,-0.060997830182414586,0.001994581774896498,pka_strongest_basic,MAPS,negative
0.16071807167770705,0.07232016199189063,-0.07101481697859408,donor_count,MAPS,positive
0.1525271096337475,0.13494416120540004,-0.1561219597352103,pka_strongest_acidic,ClCCA,positive
0.14713803395567984,0.07232016199189063,-0.07101481697859408,pka_strongest_acidic,MAPS,positive
0.14312897625472173,0.0033065133467258777,-0.05141593450495695,pka_strongest_acidic,NEDC,negative
0.1425138290434416,0.07232016199189063,-0.07101481697859408,pka_strongest_basic,MAPS,positive
0.14003564404276528,0.0033065133467258777,-0.05141593450495695,pka_strongest_basic,NEDC,negative
0.13524120642549828,-0.060997830182414586,0.001994581774896498,pka_strongest_acidic,MAPS,negative
