,prediction,observed_value,regressor,name_short,adduct,matrix,polarity,fold
37,2.4970784,0.0,pytorch_NN,Histidine,+Cl,9AA,negative,1
38,2.4682815,0.0,pytorch_NN,Oxidized glutathione,+Cl,9AA,negative,1
39,2.4941313,0.0,pytorch_NN,Argininosuccinic acid,+Cl,9AA,negative,1
40,2.4965672,0.0,pytorch_NN,Quinolinic acid,+Cl,9AA,negative,1
41,2.4967403,0.0,pytorch_NN,Hypoxanthine,+Cl,9AA,negative,1
42,2.4954033,0.0,pytorch_NN,Coenzyme A,+Cl,9AA,negative,1
43,2.4698575,0.0,pytorch_NN,Creatinine,+Cl,9AA,negative,1
0,4.0096126,5.187259868417889,pytorch_NN,Myo-inositol 1-phosphate,-H,9AA,negative,2
1,3.7837977,4.851807597865303,pytorch_NN,Malonic acid,-H,9AA,negative,2
2,4.052804,4.987449242191788,pytorch_NN,PI 16:0-18:1,-H,9AA,negative,2
3,4.0557895,4.78146499660177,pytorch_NN,Succinic acid,-H,9AA,negative,2
4,4.11344,4.723556475765371,pytorch_NN,Glycerol 3-phosphate,-H,9AA,negative,2
5,4.0688252,4.865973351827255,pytorch_NN,Ribulose 5-phosphate,-H,9AA,negative,2
6,4.1264405,4.714115980594938,pytorch_NN,Gluconic acid,-H,9AA,negative,2
7,4.133445,4.279287089640111,pytorch_NN,Mevalonic acid,-H,9AA,negative,2
8,4.122872,4.443890343962045,pytorch_NN,Argininosuccinic acid,-H,9AA,negative,2
9,4.091937,4.404749585288414,pytorch_NN,Quinolinic acid,-H,9AA,negative,2
10,4.119255,4.8677908785114905,pytorch_NN,Glucosamine 6-phosphate,-H,9AA,negative,2
11,4.1194787,3.588718548033654,pytorch_NN,Hypoxanthine,-H,9AA,negative,2
12,4.117364,3.7815044163374036,pytorch_NN,Arginine,-H,9AA,negative,2
13,4.14088,3.8008710262539327,pytorch_NN,Coenzyme A,-H,9AA,negative,2
14,3.8098664,2.5329693079368925,pytorch_NN,Cytosine,-H,9AA,negative,2
15,4.018535,3.328813314275123,pytorch_NN,Creatinine,-H,9AA,negative,2
16,4.136072,3.4808243581367546,pytorch_NN,Phosphocreatine,-H,9AA,negative,2
17,2.3410482,0.0,pytorch_NN,2-Oxoglutaric acid,+Cl,9AA,negative,2
18,1.9802779,0.0,pytorch_NN,Lyso PI 17:1,+Cl,9AA,negative,2
19,2.2547824,0.0,pytorch_NN,PG 16:0-18:1,+Cl,9AA,negative,2
20,2.2031968,0.0,pytorch_NN,"Fructose 1,6-bisphosphate",+Cl,9AA,negative,2
21,1.9509909,0.0,pytorch_NN,Malonic acid,+Cl,9AA,negative,2
22,2.2815344,0.0,pytorch_NN,PI 16:0-18:1,+Cl,9AA,negative,2
23,2.425639,0.0,pytorch_NN,Fumaric acid,+Cl,9AA,negative,2
24,2.2771854,0.0,pytorch_NN,Succinic acid,+Cl,9AA,negative,2
25,2.1770236,0.0,pytorch_NN,Gluconic acid,+Cl,9AA,negative,2
26,1.9619339,0.0,pytorch_NN,Cardiolipin 18:1,+Cl,9AA,negative,2
27,2.2048063,0.0,pytorch_NN,PI(5)P 18:1,+Cl,9AA,negative,2
28,2.138896,0.0,pytorch_NN,Lyso PG 16:0,+Cl,9AA,negative,2
29,2.246688,0.0,pytorch_NN,Ureidosuccinic acid,+Cl,9AA,negative,2
30,2.3140483,0.0,pytorch_NN,Creatine,+Cl,9AA,negative,2
31,2.219284,0.0,pytorch_NN,Nicotinic acid,+Cl,9AA,negative,2
32,2.5174494,0.0,pytorch_NN,Acetyl-CoA,+Cl,9AA,negative,2
33,1.96129,0.0,pytorch_NN,Taurocholic acid,+Cl,9AA,negative,2
34,2.4100814,0.0,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",+Cl,9AA,negative,2
35,2.4223824,0.0,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),+Cl,9AA,negative,2
36,2.0666885,0.0,pytorch_NN,N-Acetylgalactosamine 6-phosphate,+Cl,9AA,negative,2
37,2.3071742,0.0,pytorch_NN,Sulfo GalCer 18:0(2S-OH),+Cl,9AA,negative,2
38,2.076175,0.0,pytorch_NN,Tetrahydrofolic acid,+Cl,9AA,negative,2
39,2.2372572,0.0,pytorch_NN,Palmitoyl-CoA,+Cl,9AA,negative,2
40,2.0495684,0.0,pytorch_NN,Flavin adenine dinucleotide,+Cl,9AA,negative,2
41,2.2379174,0.0,pytorch_NN,Thiamine,+Cl,9AA,negative,2
42,2.057428,0.0,pytorch_NN,Proline,+Cl,9AA,negative,2
43,2.017586,0.0,pytorch_NN,Valine,+Cl,9AA,negative,2
0,3.7120435,3.1003127042707233,pytorch_NN,Cardiolipin 18:1,-H,9AA,negative,3
1,3.6987264,4.6599629341036595,pytorch_NN,PI(5)P 18:1,-H,9AA,negative,3
2,3.6825829,5.881912850711523,pytorch_NN,Lyso PG 16:0,-H,9AA,negative,3
3,3.7136316,4.123799587817361,pytorch_NN,GM3 Ganglioside 18:0,-H,9AA,negative,3
4,3.7367976,4.4688236998641875,pytorch_NN,Ureidosuccinic acid,-H,9AA,negative,3
5,4.0433035,4.970731944203777,pytorch_NN,"4,5-Dihydroorotic acid",-H,9AA,negative,3
6,3.7102916,3.602995538986097,pytorch_NN,Orotic acid,-H,9AA,negative,3
7,3.6834092,5.077807537596156,pytorch_NN,Uridine diphosphate glucuronic acid,-H,9AA,negative,3
8,3.780979,2.4591754069110547,pytorch_NN,Creatine,-H,9AA,negative,3
9,3.7391143,4.52963964824184,pytorch_NN,Urocanic acid,-H,9AA,negative,3
10,3.8618908,2.2674771999350427,pytorch_NN,SM d18:1-16:0,-H,9AA,negative,3
11,4.034058,5.311557557961862,pytorch_NN,Acetyl-CoA,-H,9AA,negative,3
12,3.7119718,5.992546007079303,pytorch_NN,Taurocholic acid,-H,9AA,negative,3
13,3.846262,5.15376747032566,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",-H,9AA,negative,3
14,3.6949105,3.443186028353215,pytorch_NN,N-Acetylglucosamine,-H,9AA,negative,3
15,3.6977801,4.488955451051042,pytorch_NN,N-Acetylgalactosamine 6-phosphate,-H,9AA,negative,3
16,3.922762,3.3680306592855205,pytorch_NN,4-Hydroxyproline,-H,9AA,negative,3
17,2.5650928,0.0,pytorch_NN,Orotic acid,+Cl,9AA,negative,3
18,2.599709,0.0,pytorch_NN,Uridine diphosphate glucose,+Cl,9AA,negative,3
19,2.5621645,0.0,pytorch_NN,5-Hydroxyindoleacetic acid,+Cl,9AA,negative,3
20,2.5664427,0.0,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,+Cl,9AA,negative,3
21,2.6303647,0.0,pytorch_NN,Uridine diphosphate,+Cl,9AA,negative,3
22,2.83729,0.0,pytorch_NN,Thymine,+Cl,9AA,negative,3
23,2.5490828,0.0,pytorch_NN,Flavin mononucleotide,+Cl,9AA,negative,3
24,2.5744135,0.0,pytorch_NN,Pantetheine,+Cl,9AA,negative,3
25,2.5747056,0.0,pytorch_NN,Guanine,+Cl,9AA,negative,3
26,2.5979438,0.0,pytorch_NN,Butyric acid,+Cl,9AA,negative,3
27,2.5628572,0.0,pytorch_NN,3-Hydroxymethylglutaric acid,+Cl,9AA,negative,3
28,2.7005777,0.0,pytorch_NN,PE 18:0-20:4,+Cl,9AA,negative,3
29,2.5850825,0.0,pytorch_NN,Nicotinamide ribotide,+Cl,9AA,negative,3
30,2.5526445,0.0,pytorch_NN,Ribulose,+Cl,9AA,negative,3
31,2.6147776,0.0,pytorch_NN,Ornithine,+Cl,9AA,negative,3
32,2.706149,0.0,pytorch_NN,Glycine,+Cl,9AA,negative,3
33,2.5676792,0.0,pytorch_NN,Asparagine,+Cl,9AA,negative,3
34,2.6212506,0.0,pytorch_NN,Tyrosine,+Cl,9AA,negative,3
35,2.5617125,0.0,pytorch_NN,Folic acid,+Cl,9AA,negative,3
36,2.5942829,0.0,pytorch_NN,Acetoacetic acid,+Cl,9AA,negative,3
37,2.632593,0.0,pytorch_NN,Cyclic adenosine monophosphate,+Cl,9AA,negative,3
38,2.660213,0.0,pytorch_NN,Serotonin,+Cl,9AA,negative,3
39,2.556874,0.0,pytorch_NN,Tryptophan,+Cl,9AA,negative,3
40,2.597682,0.0,pytorch_NN,Glutathione,+Cl,9AA,negative,3
41,2.6995416,0.0,pytorch_NN,Cytidine monophosphate,+Cl,9AA,negative,3
42,2.554019,0.0,pytorch_NN,Methionine,+Cl,9AA,negative,3
43,2.5709867,0.0,pytorch_NN,S-Adenosylmethionine,+Cl,9AA,negative,3
0,3.8994668,5.630456576161583,pytorch_NN,Uridine diphosphate glucose,-H,9AA,negative,4
1,4.1405516,2.4740469582468996,pytorch_NN,5-Hydroxyindoleacetic acid,-H,9AA,negative,4
2,3.9963312,4.476663614735782,pytorch_NN,Kynurenic acid,-H,9AA,negative,4
3,4.106853,6.029128849135831,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,-H,9AA,negative,4
4,3.8097482,5.935435495502642,pytorch_NN,Uridine diphosphate,-H,9AA,negative,4
5,3.8226054,3.828050696850258,pytorch_NN,Pantothenic acid,-H,9AA,negative,4
6,4.004054,4.270315973022902,pytorch_NN,Thymine,-H,9AA,negative,4
7,3.7987356,4.4439848341450245,pytorch_NN,N-Acetylaspartylglutamic acid,-H,9AA,negative,4
8,3.918906,5.533163212938402,pytorch_NN,Sulfo GalCer 18:0(2S-OH),-H,9AA,negative,4
9,4.0786533,5.2857251437669275,pytorch_NN,Palmitoyl-CoA,-H,9AA,negative,4
10,4.248144,4.940991757315216,pytorch_NN,Flavin adenine dinucleotide,-H,9AA,negative,4
11,3.8185587,4.042163229224686,pytorch_NN,Glutamine,-H,9AA,negative,4
12,4.2415285,2.8448850221755446,pytorch_NN,Proline,-H,9AA,negative,4
13,4.2679434,3.1713776789954284,pytorch_NN,Valine,-H,9AA,negative,4
14,4.0331883,3.4028146908018333,pytorch_NN,Guanine,-H,9AA,negative,4
15,3.8570583,3.751006390785782,pytorch_NN,3-Hydroxyanthranilic acid,-H,9AA,negative,4
16,3.833015,2.905473757203187,pytorch_NN,PE 18:0-20:4,-H,9AA,negative,4
17,2.579909,0.0,pytorch_NN,Dihydroxyacetone,+Cl,9AA,negative,4
18,2.5851836,0.0,pytorch_NN,Pyruvic acid,+Cl,9AA,negative,4
19,2.6001155,0.0,pytorch_NN,Cholesteryl acetate,+Cl,9AA,negative,4
20,2.5976803,0.0,pytorch_NN,Melatonin,+Cl,9AA,negative,4
21,2.5871727,0.0,pytorch_NN,Biotin,+Cl,9AA,negative,4
22,2.5784838,0.0,pytorch_NN,alpha-tocopherol,+Cl,9AA,negative,4
23,2.599956,0.0,pytorch_NN,Cystine,+Cl,9AA,negative,4
24,2.6017737,0.0,pytorch_NN,Homocysteine,+Cl,9AA,negative,4
25,2.603085,0.0,pytorch_NN,Cytidine,+Cl,9AA,negative,4
26,2.6015222,0.0,pytorch_NN,Niacinamide,+Cl,9AA,negative,4
27,2.6027825,0.0,pytorch_NN,Cysteine,+Cl,9AA,negative,4
28,2.612547,0.0,pytorch_NN,MG 18:1,+Cl,9AA,negative,4
29,2.5749917,0.0,pytorch_NN,Acetylcholine,+Cl,9AA,negative,4
30,2.603685,0.0,pytorch_NN,Phylloquinone,+Cl,9AA,negative,4
31,2.6047902,0.0,pytorch_NN,Cholecalciferol,+Cl,9AA,negative,4
32,2.6144876,0.0,pytorch_NN,Nicotinamide riboside,+Cl,9AA,negative,4
33,2.5827117,0.0,pytorch_NN,Estradiol,+Cl,9AA,negative,4
34,2.5977967,0.0,pytorch_NN,Retinoic acid,+Cl,9AA,negative,4
35,2.5784814,0.0,pytorch_NN,Palmitic acid,+Cl,9AA,negative,4
36,2.6143932,0.0,pytorch_NN,Propionylcarnitine,+Cl,9AA,negative,4
37,2.581803,0.0,pytorch_NN,Spermidine,+Cl,9AA,negative,4
38,2.645659,0.0,pytorch_NN,Cholesterol,+Cl,9AA,negative,4
39,2.5936697,0.0,pytorch_NN,Putrescine,+Cl,9AA,negative,4
40,2.5908375,0.0,pytorch_NN,Agmatine,+Cl,9AA,negative,4
41,3.4129026,0.0,pytorch_NN,Taurine,[M]-,9AA,negative,4
42,3.4088447,0.0,pytorch_NN,Adenosine diphosphate,[M]-,9AA,negative,4
43,4.0446877,0.0,pytorch_NN,Glutamic acid,[M]-,9AA,negative,4
0,4.252984,4.508827118939941,pytorch_NN,Uracil,-H,9AA,negative,5
1,4.2530036,3.099428103824812,pytorch_NN,Pantetheine,-H,9AA,negative,5
2,4.2322135,1.9890584426069617,pytorch_NN,Glucosyl cholesterol,-H,9AA,negative,5
3,4.2626534,3.4971859030184436,pytorch_NN,Glucose,-H,9AA,negative,5
4,4.278891,2.659773980980071,pytorch_NN,myo-Inositol,-H,9AA,negative,5
5,4.2623587,2.514232555669227,pytorch_NN,Ribulose,-H,9AA,negative,5
6,4.2629347,2.4949832219523262,pytorch_NN,Kynurenine,-H,9AA,negative,5
7,4.2542143,2.2461291256634364,pytorch_NN,Cer d8:1/22:0 Cer,-H,9AA,negative,5
8,4.2492537,3.6384192949649106,pytorch_NN,Prostaglandin E1,-H,9AA,negative,5
9,4.2524757,3.1028568508320484,pytorch_NN,Phenylalanine,-H,9AA,negative,5
10,4.23077,2.677103883488091,pytorch_NN,Epinephrine,-H,9AA,negative,5
11,4.254161,2.254812102017839,pytorch_NN,Ornithine,-H,9AA,negative,5
12,4.2187433,1.7817697815048323,pytorch_NN,Glycine,-H,9AA,negative,5
13,4.2487974,3.055972327319788,pytorch_NN,Asparagine,-H,9AA,negative,5
14,4.2503967,2.730207868451544,pytorch_NN,L-Dopa,-H,9AA,negative,5
15,4.25563,2.131818765774426,pytorch_NN,Tyrosine,-H,9AA,negative,5
16,4.258704,2.6664941592236446,pytorch_NN,Dopamine,-H,9AA,negative,5
17,2.7087176,0.0,pytorch_NN,CAR 16:0,+Cl,9AA,negative,5
18,2.680943,0.0,pytorch_NN,Choline,+Cl,9AA,negative,5
19,3.8882244,0.0,pytorch_NN,Malic acid,[M]-,9AA,negative,5
20,3.5999513,0.0,pytorch_NN,Oxalacetic acid,[M]-,9AA,negative,5
21,3.6307526,0.0,pytorch_NN,N-Acetylaspartic acid,[M]-,9AA,negative,5
22,3.8404775,0.0,pytorch_NN,Ascorbic acid,[M]-,9AA,negative,5
23,3.662327,0.0,pytorch_NN,cis-Aconitic acid,[M]-,9AA,negative,5
24,3.9179502,0.0,pytorch_NN,Citric acid,[M]-,9AA,negative,5
25,3.573227,0.0,pytorch_NN,6-Phosphogluconic acid,[M]-,9AA,negative,5
26,3.9060724,0.0,pytorch_NN,3-Phosphoglyceric acid,[M]-,9AA,negative,5
27,3.9237185,0.0,pytorch_NN,Lyso PS 17:1,[M]-,9AA,negative,5
28,3.6581264,0.0,pytorch_NN,Phosphoenolpyruvic acid,[M]-,9AA,negative,5
29,3.9217517,0.0,pytorch_NN,Dihydroxyacetone phosphate,[M]-,9AA,negative,5
30,3.908892,0.0,pytorch_NN,Uric acid,[M]-,9AA,negative,5
31,3.7532067,0.0,pytorch_NN,Carnosine,[M]-,9AA,negative,5
32,3.8127124,0.0,pytorch_NN,Cholic acid,[M]-,9AA,negative,5
33,3.6986847,0.0,pytorch_NN,Aspartic acid,[M]-,9AA,negative,5
34,3.9229178,0.0,pytorch_NN,PS (POPS) 16:0-18:1,[M]-,9AA,negative,5
35,3.9236164,0.0,pytorch_NN,Citrulline,[M]-,9AA,negative,5
36,3.6843352,0.0,pytorch_NN,Serine,[M]-,9AA,negative,5
37,3.9243937,0.0,pytorch_NN,gamma-Aminobutyric acid,[M]-,9AA,negative,5
38,3.5742073,0.0,pytorch_NN,Adenine,[M]-,9AA,negative,5
39,3.87633,0.0,pytorch_NN,Lyso PE 18:0,[M]-,9AA,negative,5
40,3.866534,0.0,pytorch_NN,Xanthine,[M]-,9AA,negative,5
41,3.8657746,0.0,pytorch_NN,Histidine,[M]-,9AA,negative,5
42,3.5852046,0.0,pytorch_NN,Oxidized glutathione,[M]-,9AA,negative,5
43,3.6237695,0.0,pytorch_NN,Pyridoxine,[M]-,9AA,negative,5
0,4.564609,3.1768727777249426,pytorch_NN,Uridine,-H,9AA,negative,6
1,4.4293375,2.4235345428379342,pytorch_NN,Histamine,-H,9AA,negative,6
2,4.360742,5.607552830330284,pytorch_NN,Adenosine monophosphate,-H,9AA,negative,6
3,4.448602,2.41442478840722,pytorch_NN,Tryptophan,-H,9AA,negative,6
4,4.4012465,3.836147576475278,pytorch_NN,Glutathione,-H,9AA,negative,6
5,4.3676715,3.9279518050439046,pytorch_NN,Riboflavin,-H,9AA,negative,6
6,4.458516,2.7870869198414447,pytorch_NN,Methionine,-H,9AA,negative,6
7,4.3804016,1.7557578089672088,pytorch_NN,Melatonin,-H,9AA,negative,6
8,4.4026527,3.0412610344968245,pytorch_NN,Cystine,-H,9AA,negative,6
9,4.4924417,4.298180315750183,pytorch_NN,S-Adenosylhomocysteine,-H,9AA,negative,6
10,4.415947,3.0660730662818927,pytorch_NN,Cytidine,-H,9AA,negative,6
11,4.3604517,2.641369768140955,pytorch_NN,Cysteine,-H,9AA,negative,6
12,2.4144816,2.2821079047754713,pytorch_NN,Uric acid,+Cl,9AA,negative,6
13,2.3007474,2.847220207103892,pytorch_NN,PA 16:0-18:1,+Cl,9AA,negative,6
14,2.4053023,2.0471331435155786,pytorch_NN,Glucose 6-phosphate,+Cl,9AA,negative,6
15,2.4068727,1.9390810931014184,pytorch_NN,Glycerol 3-phosphate,+Cl,9AA,negative,6
16,3.2145982,0.0,pytorch_NN,PA 16:0-18:1,[M]-,9AA,negative,6
17,3.6341808,0.0,pytorch_NN,2-Oxoglutaric acid,[M]-,9AA,negative,6
18,4.1022515,0.0,pytorch_NN,Lyso PI 17:1,[M]-,9AA,negative,6
19,3.866695,0.0,pytorch_NN,PG 16:0-18:1,[M]-,9AA,negative,6
20,4.032056,0.0,pytorch_NN,"Fructose 1,6-bisphosphate",[M]-,9AA,negative,6
21,3.5125222,0.0,pytorch_NN,Myo-inositol 1-phosphate,[M]-,9AA,negative,6
22,3.8046772,0.0,pytorch_NN,Malonic acid,[M]-,9AA,negative,6
23,3.7813237,0.0,pytorch_NN,PI 16:0-18:1,[M]-,9AA,negative,6
24,3.4429069,0.0,pytorch_NN,Fumaric acid,[M]-,9AA,negative,6
25,3.7944243,0.0,pytorch_NN,Succinic acid,[M]-,9AA,negative,6
26,4.1310773,0.0,pytorch_NN,Glycerol 3-phosphate,[M]-,9AA,negative,6
27,3.8532972,0.0,pytorch_NN,Ribulose 5-phosphate,[M]-,9AA,negative,6
28,3.3985555,0.0,pytorch_NN,Lyso PA 18:1,[M]-,9AA,negative,6
29,4.127942,0.0,pytorch_NN,Argininosuccinic acid,[M]-,9AA,negative,6
30,3.9574802,0.0,pytorch_NN,Quinolinic acid,[M]-,9AA,negative,6
31,4.039142,0.0,pytorch_NN,Glucosamine 6-phosphate,[M]-,9AA,negative,6
32,4.03971,0.0,pytorch_NN,Hypoxanthine,[M]-,9AA,negative,6
33,4.034346,0.0,pytorch_NN,Arginine,[M]-,9AA,negative,6
34,4.0987234,0.0,pytorch_NN,Coenzyme A,[M]-,9AA,negative,6
35,3.9159725,0.0,pytorch_NN,Cytosine,[M]-,9AA,negative,6
36,3.306653,0.0,pytorch_NN,Creatinine,[M]-,9AA,negative,6
37,4.0817447,0.0,pytorch_NN,Phosphocreatine,[M]-,9AA,negative,6
38,3.6872153,0.0,pytorch_NN,Creatine,[M]-,9AA,negative,6
39,3.8841681,0.0,pytorch_NN,Urocanic acid,[M]-,9AA,negative,6
40,3.4364715,0.0,pytorch_NN,SM d18:1-16:0,[M]-,9AA,negative,6
41,3.9868314,0.0,pytorch_NN,Nicotinic acid,[M]-,9AA,negative,6
0,2.5626857,1.326365932731911,pytorch_NN,Taurine,+Cl,9AA,negative,7
1,2.3929415,2.1548824336668817,pytorch_NN,Glutamic acid,+Cl,9AA,negative,7
2,2.4323812,1.9796800543132373,pytorch_NN,Lyso PS 17:1,+Cl,9AA,negative,7
3,2.4051251,2.939082842023206,pytorch_NN,Carnosine,+Cl,9AA,negative,7
4,2.38994,1.4295324455335716,pytorch_NN,Ribulose 5-phosphate,+Cl,9AA,negative,7
5,2.4311826,2.748977221379958,pytorch_NN,Citrulline,+Cl,9AA,negative,7
6,2.5412567,2.9337644139328,pytorch_NN,Lyso PA 18:1,+Cl,9AA,negative,7
7,2.3889847,3.123507007510996,pytorch_NN,GlcCer d18:1/18:0,+Cl,9AA,negative,7
8,2.404793,2.207609488306784,pytorch_NN,Mevalonic acid,+Cl,9AA,negative,7
