,prediction,observed_value,regressor,name_short,adduct,matrix,polarity,fold
5,4.7908726,4.970731944203777,pytorch_NN,"4,5-Dihydroorotic acid",-H,9AA,negative,3
6,4.767048,3.602995538986097,pytorch_NN,Orotic acid,-H,9AA,negative,3
7,6.0002117,5.077807537596156,pytorch_NN,Uridine diphosphate glucuronic acid,-H,9AA,negative,3
8,3.2279031,2.4591754069110547,pytorch_NN,Creatine,-H,9AA,negative,3
9,3.1295173,4.52963964824184,pytorch_NN,Urocanic acid,-H,9AA,negative,3
10,3.811221,2.2674771999350427,pytorch_NN,SM d18:1-16:0,-H,9AA,negative,3
11,5.894476,5.311557557961862,pytorch_NN,Acetyl-CoA,-H,9AA,negative,3
12,5.0411277,5.992546007079303,pytorch_NN,Taurocholic acid,-H,9AA,negative,3
13,5.603237,5.15376747032566,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",-H,9AA,negative,3
14,3.4214296,3.443186028353215,pytorch_NN,N-Acetylglucosamine,-H,9AA,negative,3
15,5.2099895,4.488955451051042,pytorch_NN,N-Acetylgalactosamine 6-phosphate,-H,9AA,negative,3
16,2.9375434,3.3680306592855205,pytorch_NN,4-Hydroxyproline,-H,9AA,negative,3
17,2.3645012,0.0,pytorch_NN,Orotic acid,+Cl,9AA,negative,3
18,2.6698682,0.0,pytorch_NN,Uridine diphosphate glucose,+Cl,9AA,negative,3
19,2.3831522,0.0,pytorch_NN,5-Hydroxyindoleacetic acid,+Cl,9AA,negative,3
20,2.7020512,0.0,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,+Cl,9AA,negative,3
21,2.5885746,0.0,pytorch_NN,Uridine diphosphate,+Cl,9AA,negative,3
22,2.3895805,0.0,pytorch_NN,Thymine,+Cl,9AA,negative,3
23,2.7149634,0.0,pytorch_NN,Flavin mononucleotide,+Cl,9AA,negative,3
24,2.8184657,0.0,pytorch_NN,Pantetheine,+Cl,9AA,negative,3
25,2.7544298,0.0,pytorch_NN,Guanine,+Cl,9AA,negative,3
26,2.0979972,0.0,pytorch_NN,Butyric acid,+Cl,9AA,negative,3
27,2.4198194,0.0,pytorch_NN,3-Hydroxymethylglutaric acid,+Cl,9AA,negative,3
28,2.4400973,0.0,pytorch_NN,PE 18:0-20:4,+Cl,9AA,negative,3
29,2.514054,0.0,pytorch_NN,Nicotinamide ribotide,+Cl,9AA,negative,3
30,2.7704759,0.0,pytorch_NN,Ribulose,+Cl,9AA,negative,3
31,2.4300318,0.0,pytorch_NN,Ornithine,+Cl,9AA,negative,3
32,1.9593883,0.0,pytorch_NN,Glycine,+Cl,9AA,negative,3
33,2.4322147,0.0,pytorch_NN,Asparagine,+Cl,9AA,negative,3
34,2.2503612,0.0,pytorch_NN,Tyrosine,+Cl,9AA,negative,3
35,2.7365117,0.0,pytorch_NN,Folic acid,+Cl,9AA,negative,3
36,2.3038206,0.0,pytorch_NN,Acetoacetic acid,+Cl,9AA,negative,3
37,2.6717048,0.0,pytorch_NN,Cyclic adenosine monophosphate,+Cl,9AA,negative,3
38,1.9706924,0.0,pytorch_NN,Serotonin,+Cl,9AA,negative,3
39,2.1371179,0.0,pytorch_NN,Tryptophan,+Cl,9AA,negative,3
40,2.5473688,0.0,pytorch_NN,Glutathione,+Cl,9AA,negative,3
41,2.447187,0.0,pytorch_NN,Cytidine monophosphate,+Cl,9AA,negative,3
42,1.9755163,0.0,pytorch_NN,Methionine,+Cl,9AA,negative,3
43,2.9429433,0.0,pytorch_NN,S-Adenosylmethionine,+Cl,9AA,negative,3
0,4.960889,5.630456576161583,pytorch_NN,Uridine diphosphate glucose,-H,9AA,negative,4
1,4.285034,2.4740469582468996,pytorch_NN,5-Hydroxyindoleacetic acid,-H,9AA,negative,4
2,4.0057936,4.476663614735782,pytorch_NN,Kynurenic acid,-H,9AA,negative,4
3,4.958156,6.029128849135831,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,-H,9AA,negative,4
4,4.9562454,5.935435495502642,pytorch_NN,Uridine diphosphate,-H,9AA,negative,4
5,4.351716,3.828050696850258,pytorch_NN,Pantothenic acid,-H,9AA,negative,4
6,3.5073304,4.270315973022902,pytorch_NN,Thymine,-H,9AA,negative,4
7,4.9054155,4.4439848341450245,pytorch_NN,N-Acetylaspartylglutamic acid,-H,9AA,negative,4
8,5.4257736,5.533163212938402,pytorch_NN,Sulfo GalCer 18:0(2S-OH),-H,9AA,negative,4
9,5.210845,5.2857251437669275,pytorch_NN,Palmitoyl-CoA,-H,9AA,negative,4
10,4.9749894,4.940991757315216,pytorch_NN,Flavin adenine dinucleotide,-H,9AA,negative,4
11,3.6289923,4.042163229224686,pytorch_NN,Glutamine,-H,9AA,negative,4
12,2.5860171,2.8448850221755446,pytorch_NN,Proline,-H,9AA,negative,4
13,2.819642,3.1713776789954284,pytorch_NN,Valine,-H,9AA,negative,4
14,3.4450269,3.4028146908018333,pytorch_NN,Guanine,-H,9AA,negative,4
15,4.054897,3.751006390785782,pytorch_NN,3-Hydroxyanthranilic acid,-H,9AA,negative,4
16,3.713453,2.905473757203187,pytorch_NN,PE 18:0-20:4,-H,9AA,negative,4
17,2.4601932,0.0,pytorch_NN,Dihydroxyacetone,+Cl,9AA,negative,4
18,2.286094,0.0,pytorch_NN,Pyruvic acid,+Cl,9AA,negative,4
19,1.29758,0.0,pytorch_NN,Cholesteryl acetate,+Cl,9AA,negative,4
20,2.209498,0.0,pytorch_NN,Melatonin,+Cl,9AA,negative,4
21,2.6290603,0.0,pytorch_NN,Biotin,+Cl,9AA,negative,4
22,1.8484199,0.0,pytorch_NN,alpha-tocopherol,+Cl,9AA,negative,4
23,2.508586,0.0,pytorch_NN,Cystine,+Cl,9AA,negative,4
24,2.094048,0.0,pytorch_NN,Homocysteine,+Cl,9AA,negative,4
25,2.829581,0.0,pytorch_NN,Cytidine,+Cl,9AA,negative,4
26,2.015039,0.0,pytorch_NN,Niacinamide,+Cl,9AA,negative,4
27,2.0348544,0.0,pytorch_NN,Cysteine,+Cl,9AA,negative,4
28,2.4209557,0.0,pytorch_NN,MG 18:1,+Cl,9AA,negative,4
29,1.4437922,0.0,pytorch_NN,Acetylcholine,+Cl,9AA,negative,4
30,1.4726996,0.0,pytorch_NN,Phylloquinone,+Cl,9AA,negative,4
31,1.2183588,0.0,pytorch_NN,Cholecalciferol,+Cl,9AA,negative,4
32,2.8081546,0.0,pytorch_NN,Nicotinamide riboside,+Cl,9AA,negative,4
33,2.0631573,0.0,pytorch_NN,Estradiol,+Cl,9AA,negative,4
34,2.4476726,0.0,pytorch_NN,Retinoic acid,+Cl,9AA,negative,4
35,2.4541905,0.0,pytorch_NN,Palmitic acid,+Cl,9AA,negative,4
36,2.5018575,0.0,pytorch_NN,Propionylcarnitine,+Cl,9AA,negative,4
37,1.948801,0.0,pytorch_NN,Spermidine,+Cl,9AA,negative,4
38,1.2245533,0.0,pytorch_NN,Cholesterol,+Cl,9AA,negative,4
39,1.7533349,0.0,pytorch_NN,Putrescine,+Cl,9AA,negative,4
40,2.3785229,0.0,pytorch_NN,Agmatine,+Cl,9AA,negative,4
41,2.8771439,0.0,pytorch_NN,Taurine,[M]-,9AA,negative,4
42,4.136442,0.0,pytorch_NN,Adenosine diphosphate,[M]-,9AA,negative,4
43,2.945335,0.0,pytorch_NN,Glutamic acid,[M]-,9AA,negative,4
0,3.6316583,4.508827118939941,pytorch_NN,Uracil,-H,9AA,negative,5
1,3.5673945,3.099428103824812,pytorch_NN,Pantetheine,-H,9AA,negative,5
2,4.530844,1.9890584426069617,pytorch_NN,Glucosyl cholesterol,-H,9AA,negative,5
3,3.8869627,3.4971859030184436,pytorch_NN,Glucose,-H,9AA,negative,5
4,3.8926623,2.659773980980071,pytorch_NN,myo-Inositol,-H,9AA,negative,5
5,3.8813722,2.514232555669227,pytorch_NN,Ribulose,-H,9AA,negative,5
6,4.38363,2.4949832219523262,pytorch_NN,Kynurenine,-H,9AA,negative,5
7,2.6129277,2.2461291256634364,pytorch_NN,Cer d8:1/22:0 Cer,-H,9AA,negative,5
8,4.325979,3.6384192949649106,pytorch_NN,Prostaglandin E1,-H,9AA,negative,5
9,3.317026,3.1028568508320484,pytorch_NN,Phenylalanine,-H,9AA,negative,5
10,3.3777235,2.677103883488091,pytorch_NN,Epinephrine,-H,9AA,negative,5
11,3.7174833,2.254812102017839,pytorch_NN,Ornithine,-H,9AA,negative,5
12,3.3896523,1.7817697815048323,pytorch_NN,Glycine,-H,9AA,negative,5
13,4.1614547,3.055972327319788,pytorch_NN,Asparagine,-H,9AA,negative,5
14,4.2569666,2.730207868451544,pytorch_NN,L-Dopa,-H,9AA,negative,5
15,3.878831,2.131818765774426,pytorch_NN,Tyrosine,-H,9AA,negative,5
16,3.246956,2.6664941592236446,pytorch_NN,Dopamine,-H,9AA,negative,5
17,2.5493572,0.0,pytorch_NN,CAR 16:0,+Cl,9AA,negative,5
18,1.9232312,0.0,pytorch_NN,Choline,+Cl,9AA,negative,5
19,3.8225012,0.0,pytorch_NN,Malic acid,[M]-,9AA,negative,5
20,4.376005,0.0,pytorch_NN,Oxalacetic acid,[M]-,9AA,negative,5
21,3.758925,0.0,pytorch_NN,N-Acetylaspartic acid,[M]-,9AA,negative,5
22,3.670823,0.0,pytorch_NN,Ascorbic acid,[M]-,9AA,negative,5
23,4.4430943,0.0,pytorch_NN,cis-Aconitic acid,[M]-,9AA,negative,5
24,4.0685587,0.0,pytorch_NN,Citric acid,[M]-,9AA,negative,5
25,4.2161293,0.0,pytorch_NN,6-Phosphogluconic acid,[M]-,9AA,negative,5
26,4.199899,0.0,pytorch_NN,3-Phosphoglyceric acid,[M]-,9AA,negative,5
27,3.7174163,0.0,pytorch_NN,Lyso PS 17:1,[M]-,9AA,negative,5
28,4.560293,0.0,pytorch_NN,Phosphoenolpyruvic acid,[M]-,9AA,negative,5
29,4.1399,0.0,pytorch_NN,Dihydroxyacetone phosphate,[M]-,9AA,negative,5
30,3.6534884,0.0,pytorch_NN,Uric acid,[M]-,9AA,negative,5
31,3.3035836,0.0,pytorch_NN,Carnosine,[M]-,9AA,negative,5
32,3.3998318,0.0,pytorch_NN,Cholic acid,[M]-,9AA,negative,5
33,3.2029898,0.0,pytorch_NN,Aspartic acid,[M]-,9AA,negative,5
34,3.467481,0.0,pytorch_NN,PS (POPS) 16:0-18:1,[M]-,9AA,negative,5
35,3.1872873,0.0,pytorch_NN,Citrulline,[M]-,9AA,negative,5
36,2.948234,0.0,pytorch_NN,Serine,[M]-,9AA,negative,5
37,2.832182,0.0,pytorch_NN,gamma-Aminobutyric acid,[M]-,9AA,negative,5
38,3.2006938,0.0,pytorch_NN,Adenine,[M]-,9AA,negative,5
39,3.3314724,0.0,pytorch_NN,Lyso PE 18:0,[M]-,9AA,negative,5
40,3.272994,0.0,pytorch_NN,Xanthine,[M]-,9AA,negative,5
41,3.0826147,0.0,pytorch_NN,Histidine,[M]-,9AA,negative,5
42,4.146905,0.0,pytorch_NN,Oxidized glutathione,[M]-,9AA,negative,5
43,3.1557982,0.0,pytorch_NN,Pyridoxine,[M]-,9AA,negative,5
0,3.349156,3.1768727777249426,pytorch_NN,Uridine,-H,9AA,negative,6
1,2.7791224,2.4235345428379342,pytorch_NN,Histamine,-H,9AA,negative,6
2,4.363217,5.607552830330284,pytorch_NN,Adenosine monophosphate,-H,9AA,negative,6
3,3.138831,2.41442478840722,pytorch_NN,Tryptophan,-H,9AA,negative,6
4,4.0918865,3.836147576475278,pytorch_NN,Glutathione,-H,9AA,negative,6
5,3.7300577,3.9279518050439046,pytorch_NN,Riboflavin,-H,9AA,negative,6
6,2.893102,2.7870869198414447,pytorch_NN,Methionine,-H,9AA,negative,6
7,3.1230087,1.7557578089672088,pytorch_NN,Melatonin,-H,9AA,negative,6
8,3.6664996,3.0412610344968245,pytorch_NN,Cystine,-H,9AA,negative,6
9,3.984206,4.298180315750183,pytorch_NN,S-Adenosylhomocysteine,-H,9AA,negative,6
10,3.3483036,3.0660730662818927,pytorch_NN,Cytidine,-H,9AA,negative,6
11,3.0055637,2.641369768140955,pytorch_NN,Cysteine,-H,9AA,negative,6
12,3.0186408,2.2821079047754713,pytorch_NN,Uric acid,+Cl,9AA,negative,6
13,3.1002364,2.847220207103892,pytorch_NN,PA 16:0-18:1,+Cl,9AA,negative,6
14,2.9267254,2.0471331435155786,pytorch_NN,Glucose 6-phosphate,+Cl,9AA,negative,6
15,2.799691,1.9390810931014184,pytorch_NN,Glycerol 3-phosphate,+Cl,9AA,negative,6
16,3.4195883,0.0,pytorch_NN,PA 16:0-18:1,[M]-,9AA,negative,6
17,3.8521671,0.0,pytorch_NN,2-Oxoglutaric acid,[M]-,9AA,negative,6
18,3.7041287,0.0,pytorch_NN,Lyso PI 17:1,[M]-,9AA,negative,6
19,3.193074,0.0,pytorch_NN,PG 16:0-18:1,[M]-,9AA,negative,6
20,4.334213,0.0,pytorch_NN,"Fructose 1,6-bisphosphate",[M]-,9AA,negative,6
21,3.9500258,0.0,pytorch_NN,Myo-inositol 1-phosphate,[M]-,9AA,negative,6
22,3.8338742,0.0,pytorch_NN,Malonic acid,[M]-,9AA,negative,6
23,3.6448023,0.0,pytorch_NN,PI 16:0-18:1,[M]-,9AA,negative,6
24,3.7621465,0.0,pytorch_NN,Fumaric acid,[M]-,9AA,negative,6
25,3.7333856,0.0,pytorch_NN,Succinic acid,[M]-,9AA,negative,6
26,3.6560628,0.0,pytorch_NN,Glycerol 3-phosphate,[M]-,9AA,negative,6
27,3.8935854,0.0,pytorch_NN,Ribulose 5-phosphate,[M]-,9AA,negative,6
28,3.5115788,0.0,pytorch_NN,Lyso PA 18:1,[M]-,9AA,negative,6
29,3.164248,0.0,pytorch_NN,Argininosuccinic acid,[M]-,9AA,negative,6
30,2.9917126,0.0,pytorch_NN,Quinolinic acid,[M]-,9AA,negative,6
31,3.1902149,0.0,pytorch_NN,Glucosamine 6-phosphate,[M]-,9AA,negative,6
32,2.7614708,0.0,pytorch_NN,Hypoxanthine,[M]-,9AA,negative,6
33,2.7925842,0.0,pytorch_NN,Arginine,[M]-,9AA,negative,6
34,4.353074,0.0,pytorch_NN,Coenzyme A,[M]-,9AA,negative,6
35,2.8432543,0.0,pytorch_NN,Cytosine,[M]-,9AA,negative,6
36,2.5425174,0.0,pytorch_NN,Creatinine,[M]-,9AA,negative,6
37,3.0904932,0.0,pytorch_NN,Phosphocreatine,[M]-,9AA,negative,6
38,2.5073714,0.0,pytorch_NN,Creatine,[M]-,9AA,negative,6
39,2.675426,0.0,pytorch_NN,Urocanic acid,[M]-,9AA,negative,6
40,2.7504585,0.0,pytorch_NN,SM d18:1-16:0,[M]-,9AA,negative,6
41,2.565277,0.0,pytorch_NN,Nicotinic acid,[M]-,9AA,negative,6
0,2.1992915,1.326365932731911,pytorch_NN,Taurine,+Cl,9AA,negative,7
1,2.3036597,2.1548824336668817,pytorch_NN,Glutamic acid,+Cl,9AA,negative,7
2,2.723629,1.9796800543132373,pytorch_NN,Lyso PS 17:1,+Cl,9AA,negative,7
3,2.419994,2.939082842023206,pytorch_NN,Carnosine,+Cl,9AA,negative,7
4,2.973392,1.4295324455335716,pytorch_NN,Ribulose 5-phosphate,+Cl,9AA,negative,7
5,2.3742878,2.748977221379958,pytorch_NN,Citrulline,+Cl,9AA,negative,7
6,2.9515991,2.9337644139328,pytorch_NN,Lyso PA 18:1,+Cl,9AA,negative,7
7,2.9325047,3.123507007510996,pytorch_NN,GlcCer d18:1/18:0,+Cl,9AA,negative,7
8,2.6842597,2.207609488306784,pytorch_NN,Mevalonic acid,+Cl,9AA,negative,7
