,name_short,Matrix short,Polarity,detectability,intensity,log10_intensity
186,Acetyl-CoA,DHB,negative,1,13952.669,4.144688416709737
187,Acetyl-CoA,DHB,positive,1,6407.906000000001,3.806783901794602
188,Acetyl-CoA,MAPS,negative,0,0.0,0.0
189,Acetyl-CoA,MAPS,positive,0,0.0,0.0
190,Acetyl-CoA,NEDC,negative,0,0.0,0.0
191,Acetyl-CoA,NEDC,positive,0,0.0,0.0
192,Acetyl-CoA,NOR,negative,1,27320.474,4.436504125931819
193,Acetyl-CoA,NOR,positive,1,292.658422,2.467842460740619
194,Acetyl-CoA,pNA,negative,1,854.531675,2.932236093389751
195,Acetyl-CoA,pNA,positive,1,340.664795,2.5336002315792374
196,Acetylcarnitine,9AA,negative,0,0.0,0.0
197,Acetylcarnitine,9AA,positive,1,25648.677632000003,4.409081911220805
198,Acetylcarnitine,CHCA,negative,0,0.0,0.0
199,Acetylcarnitine,CHCA,positive,1,69554.80323666667,4.842333370252151
200,Acetylcarnitine,CMBT,negative,0,0.0,0.0
201,Acetylcarnitine,CMBT,positive,1,4795.52185,3.680926427188733
202,Acetylcarnitine,ClCCA,negative,0,0.0,0.0
203,Acetylcarnitine,ClCCA,positive,1,8935.67102,3.9511757708217607
204,Acetylcarnitine,DAN,negative,0,0.0,0.0
205,Acetylcarnitine,DAN,positive,1,5282.413282,3.722914583632606
206,Acetylcarnitine,DHAP,negative,0,0.0,0.0
207,Acetylcarnitine,DHAP,positive,1,1739.8683833333332,3.240765937945141
208,Acetylcarnitine,DHB,negative,0,0.0,0.0
209,Acetylcarnitine,DHB,positive,1,27215.98712,4.434840047774766
210,Acetylcarnitine,MAPS,negative,0,0.0,0.0
211,Acetylcarnitine,NEDC,negative,0,0.0,0.0
212,Acetylcarnitine,NEDC,positive,1,556.542144,2.746277700805184
213,Acetylcarnitine,NOR,negative,0,0.0,0.0
214,Acetylcarnitine,NOR,positive,1,28198.1845,4.450236549018968
215,Acetylcarnitine,pNA,negative,0,0.0,0.0
216,Acetylcarnitine,pNA,positive,1,32660.58363333333,4.514037238163793
217,Acetylcholine,9AA,negative,0,0.0,0.0
218,Acetylcholine,9AA,positive,1,192764.77,5.2850299174302515
219,Acetylcholine,CHCA,negative,0,0.0,0.0
220,Acetylcholine,CHCA,positive,1,186855.213168,5.2715075431795855
221,Acetylcholine,CMBT,negative,0,0.0,0.0
222,Acetylcholine,CMBT,positive,1,36853.473,4.566490205392543
223,Acetylcholine,ClCCA,negative,0,0.0,0.0
224,Acetylcholine,ClCCA,positive,1,60978.55,4.78518421515501
225,Acetylcholine,DAN,negative,0,0.0,0.0
226,Acetylcholine,DAN,positive,1,61667.637,4.790064349757254
227,Acetylcholine,DHAP,negative,0,0.0,0.0
228,Acetylcholine,DHAP,positive,1,30305.572,4.48153681575798
229,Acetylcholine,DHB,negative,0,0.0,0.0
230,Acetylcholine,DHB,positive,1,252916.7,5.402979223742753
231,Acetylcholine,MAPS,negative,0,0.0,0.0
232,Acetylcholine,MAPS,positive,1,3924.6929,3.593916322504951
233,Acetylcholine,NEDC,negative,0,0.0,0.0
234,Acetylcholine,NEDC,positive,1,6305.3154,3.7997756874797908
235,Acetylcholine,NOR,negative,0,0.0,0.0
236,Acetylcholine,NOR,positive,1,166924.98,5.222523934597555
237,Acetylcholine,pNA,negative,0,0.0,0.0
238,Acetylcholine,pNA,positive,1,591621.2,5.772044462073681
239,Adenine,9AA,negative,1,2550.6094,3.40681419340028
240,Adenine,9AA,positive,0,0.0,0.0
241,Adenine,CHCA,negative,0,0.0,0.0
242,Adenine,CHCA,positive,1,17318.488,4.238535049225127
243,Adenine,CMBT,negative,0,0.0,0.0
244,Adenine,CMBT,positive,1,534.262435,2.7285667654370998
245,Adenine,ClCCA,negative,0,0.0,0.0
246,Adenine,ClCCA,positive,1,277.7199,2.4451679775100605
247,Adenine,DAN,negative,1,6570.248,3.8176478578462882
248,Adenine,DAN,positive,0,0.0,0.0
249,Adenine,DHAP,negative,0,0.0,0.0
250,Adenine,DHAP,positive,1,604.89197,2.782395196748388
251,Adenine,DHB,negative,0,0.0,0.0
252,Adenine,DHB,positive,1,894.1464900000001,2.951894113073125
253,Adenine,MAPS,negative,1,54.013977,1.7404730415453513
254,Adenine,MAPS,positive,0,0.0,0.0
255,Adenine,NEDC,negative,0,0.0,0.0
256,Adenine,NEDC,positive,0,0.0,0.0
257,Adenine,NOR,negative,1,2687.2866,3.4294755672699675
258,Adenine,NOR,positive,0,0.0,0.0
259,Adenine,pNA,negative,1,543.2665,2.7358116039976155
260,Adenine,pNA,positive,1,1803.1293833333332,3.256267679798393
261,Adenosine diphosphate,9AA,negative,1,869459.6,5.939249906533922
262,Adenosine diphosphate,9AA,positive,0,0.0,0.0
263,Adenosine diphosphate,CHCA,negative,1,33588.35,4.526201599728994
264,Adenosine diphosphate,CHCA,positive,1,3457.601466666667,3.538900521309199
265,Adenosine diphosphate,CMBT,negative,0,0.0,0.0
266,Adenosine diphosphate,CMBT,positive,0,0.0,0.0
267,Adenosine diphosphate,ClCCA,negative,1,1115.4866,3.047853515064438
268,Adenosine diphosphate,ClCCA,positive,1,820.2361999999999,2.9144680847727624
269,Adenosine diphosphate,DAN,negative,0,0.0,0.0
270,Adenosine diphosphate,DAN,positive,0,0.0,0.0
271,Adenosine diphosphate,DHAP,negative,0,0.0,0.0
272,Adenosine diphosphate,DHAP,positive,0,0.0,0.0
273,Adenosine diphosphate,DHB,negative,1,24084.432,4.3817544402927044
274,Adenosine diphosphate,DHB,positive,1,6335.7056,3.801863530501365
275,Adenosine diphosphate,MAPS,negative,0,0.0,0.0
276,Adenosine diphosphate,MAPS,positive,0,0.0,0.0
277,Adenosine diphosphate,NEDC,negative,0,0.0,0.0
278,Adenosine diphosphate,NEDC,positive,0,0.0,0.0
279,Adenosine diphosphate,NOR,negative,1,82661.945,4.917310873658801
280,Adenosine diphosphate,NOR,positive,1,841.1808,2.925405336171041
281,Adenosine diphosphate,pNA,negative,0,0.0,0.0
282,Adenosine diphosphate,pNA,positive,0,0.0,0.0
283,Adenosine monophosphate,9AA,negative,1,202784.52393999998,5.307036949194977
284,Adenosine monophosphate,9AA,positive,1,351.6355775,2.547326126262992
285,Adenosine monophosphate,CHCA,negative,0,0.0,0.0
286,Adenosine monophosphate,CHCA,positive,1,9410.910133333333,3.9736777717993763
287,Adenosine monophosphate,CMBT,negative,0,0.0,0.0
288,Adenosine monophosphate,CMBT,positive,1,626.3897,2.7975373845085505
289,Adenosine monophosphate,ClCCA,negative,1,772.64923,2.8885440976275274
290,Adenosine monophosphate,ClCCA,positive,1,2793.4710733333336,3.4462996184225863
291,Adenosine monophosphate,DAN,negative,0,0.0,0.0
292,Adenosine monophosphate,DAN,positive,1,433.23198,2.637721804899343
293,Adenosine monophosphate,DHAP,negative,1,2260.5806,3.354412070088341
294,Adenosine monophosphate,DHAP,positive,1,548.4127786666667,2.7398987563584405
295,Adenosine monophosphate,DHB,negative,1,7392.9844,3.868878529953471
296,Adenosine monophosphate,DHB,positive,1,16999.05238333333,4.230450259599307
297,Adenosine monophosphate,MAPS,negative,0,0.0,0.0
298,Adenosine monophosphate,MAPS,positive,0,0.0,0.0
299,Adenosine monophosphate,NEDC,negative,1,680.76245,2.8336330775515917
300,Adenosine monophosphate,NEDC,positive,0,0.0,0.0
301,Adenosine monophosphate,NOR,negative,1,51646.18,4.713046613486352
302,Adenosine monophosphate,NOR,positive,1,9320.4738,3.9694845832343666
303,Adenosine monophosphate,pNA,negative,0,0.0,0.0
304,Adenosine monophosphate,pNA,positive,1,693.52423,2.841687401652808
305,Adenosine triphosphate,9AA,negative,1,188954.58,5.276359721484188
306,Adenosine triphosphate,9AA,positive,0,0.0,0.0
307,Adenosine triphosphate,CHCA,negative,1,16537.125,4.218486270131139
308,Adenosine triphosphate,CHCA,positive,1,1795.74414,3.2544862370992242
309,Adenosine triphosphate,CMBT,negative,0,0.0,0.0
310,Adenosine triphosphate,CMBT,positive,0,0.0,0.0
311,Adenosine triphosphate,ClCCA,negative,1,340.3004,2.5331367972668923
312,Adenosine triphosphate,ClCCA,positive,1,200.893745,2.305122863995324
313,Adenosine triphosphate,DAN,negative,1,20080.72,4.3028009074031734
314,Adenosine triphosphate,DAN,positive,0,0.0,0.0
315,Adenosine triphosphate,DHAP,negative,0,0.0,0.0
316,Adenosine triphosphate,DHAP,positive,0,0.0,0.0
317,Adenosine triphosphate,DHB,negative,1,1309.5391,3.1174499826736355
318,Adenosine triphosphate,DHB,positive,1,1162.6819,3.0658342793216478
319,Adenosine triphosphate,MAPS,negative,0,0.0,0.0
320,Adenosine triphosphate,MAPS,positive,0,0.0,0.0
321,Adenosine triphosphate,NEDC,negative,0,0.0,0.0
322,Adenosine triphosphate,NEDC,positive,0,0.0,0.0
323,Adenosine triphosphate,NOR,negative,1,51961.008,4.715685925435432
324,Adenosine triphosphate,NOR,positive,0,0.0,0.0
325,Adenosine triphosphate,pNA,negative,1,1565.5999,3.194958094484483
326,Adenosine triphosphate,pNA,positive,1,318.50906,2.504483177524839
327,Agmatine,9AA,negative,0,0.0,0.0
328,Agmatine,9AA,positive,1,11708.332415,4.068532135316052
329,Agmatine,CHCA,negative,0,0.0,0.0
330,Agmatine,CHCA,positive,1,51697.51003133333,4.7134780267594225
331,Agmatine,CMBT,negative,0,0.0,0.0
332,Agmatine,CMBT,positive,1,3982.0355299999997,3.600214180477648
333,Agmatine,ClCCA,negative,0,0.0,0.0
334,Agmatine,ClCCA,positive,1,8105.56339,3.908836783055523
335,Agmatine,DAN,negative,0,0.0,0.0
336,Agmatine,DAN,positive,1,8473.5444,3.9281163593961157
337,Agmatine,DHAP,negative,0,0.0,0.0
338,Agmatine,DHAP,positive,1,1431.1338510000003,3.155983610174411
339,Agmatine,DHB,negative,0,0.0,0.0
340,Agmatine,DHB,positive,1,13872.986370999999,4.142201263537998
341,Agmatine,MAPS,negative,0,0.0,0.0
342,Agmatine,MAPS,positive,0,0.0,0.0
343,Agmatine,NEDC,negative,0,0.0,0.0
344,Agmatine,NEDC,positive,1,1098.5364,3.0412096111933735
345,Agmatine,NOR,negative,0,0.0,0.0
346,Agmatine,NOR,positive,1,8298.699,3.9190623423749362
347,Agmatine,pNA,negative,0,0.0,0.0
348,Agmatine,pNA,positive,1,21773.7776,4.337953727969665
349,Arginine,9AA,negative,1,3332.89163,3.52295147873796
350,Arginine,9AA,positive,1,4932.095,3.69311947904992
351,Arginine,CHCA,negative,1,23.5185,1.3894938972636084
352,Arginine,CHCA,positive,1,49045.5895,4.690608813697082
353,Arginine,CMBT,negative,0,0.0,0.0
354,Arginine,CMBT,positive,1,3055.15539,3.4851754321365966
355,Arginine,ClCCA,negative,0,0.0,0.0
356,Arginine,ClCCA,positive,1,4696.975646666667,3.671910761154721
357,Arginine,DAN,negative,1,2954.9647675,3.4706992533454124
358,Arginine,DAN,positive,1,6761.747453333333,3.830123169523279
359,Arginine,DHAP,negative,1,92.14985,1.9691821598847066
360,Arginine,DHAP,positive,1,1268.3275966666668,3.1035737222236244
361,Arginine,DHB,negative,0,0.0,0.0
362,Arginine,DHB,positive,1,17793.18394,4.250278075594622
363,Arginine,MAPS,negative,0,0.0,0.0
364,Arginine,MAPS,positive,1,18.805185,1.2967789034989032
365,Arginine,NEDC,negative,0,0.0,0.0
366,Arginine,NEDC,positive,1,201.90733,2.307297736146466
367,Arginine,NOR,negative,1,1336.5427825,3.126307682212157
368,Arginine,NOR,positive,1,6258.79685,3.7965602392239117
369,Arginine,pNA,negative,1,277.5379,2.4448842969639406
370,Arginine,pNA,positive,1,23874.938366666665,4.377960449133562
371,Argininosuccinic acid,9AA,negative,1,27789.115,4.443890343962045
372,Argininosuccinic acid,9AA,positive,1,14.900511,1.2014110816106518
373,Argininosuccinic acid,CHCA,negative,1,49.9853,1.7074449790562414
374,Argininosuccinic acid,CHCA,positive,1,14172.2728,4.151470146285728
375,Argininosuccinic acid,CMBT,negative,0,0.0,0.0
376,Argininosuccinic acid,CMBT,positive,1,172.36019333333334,2.2389493826423625
377,Argininosuccinic acid,ClCCA,negative,0,0.0,0.0
378,Argininosuccinic acid,ClCCA,positive,1,2419.1643,3.3838448503445897
379,Argininosuccinic acid,DAN,negative,1,1374.545,3.138474802600664
380,Argininosuccinic acid,DAN,positive,0,0.0,0.0
381,Argininosuccinic acid,DHAP,negative,1,11.063781,1.0814834446269235
382,Argininosuccinic acid,DHAP,positive,1,99.97959,2.0042336030291144
383,Argininosuccinic acid,DHB,negative,0,0.0,0.0
384,Argininosuccinic acid,DHB,positive,1,3215.693866666667,3.5074097309847407
385,Argininosuccinic acid,MAPS,negative,0,0.0,0.0
386,Argininosuccinic acid,MAPS,positive,0,0.0,0.0
387,Argininosuccinic acid,NEDC,negative,0,0.0,0.0
388,Argininosuccinic acid,NEDC,positive,1,12.288447,1.1234742285920651
389,Argininosuccinic acid,NOR,negative,1,3269.5786,3.5146245907516085
390,Argininosuccinic acid,NOR,positive,1,57.192383,1.7648661420801581
391,Argininosuccinic acid,pNA,negative,1,295.31024,2.471746660250386
392,Argininosuccinic acid,pNA,positive,1,657.0887066666667,2.8182844380201257
393,Ascorbic acid,9AA,negative,1,9525.733,3.9789439936786417
394,Ascorbic acid,9AA,positive,0,0.0,0.0
395,Ascorbic acid,CHCA,negative,1,1765.8657,3.2472035399054384
396,Ascorbic acid,CHCA,positive,1,231.86620666666667,2.3671064686847756
397,Ascorbic acid,CMBT,negative,0,0.0,0.0
398,Ascorbic acid,CMBT,positive,0,0.0,0.0
399,Ascorbic acid,ClCCA,negative,1,60.181175,1.7866178134645478
400,Ascorbic acid,ClCCA,positive,1,90.03938966666665,1.9592293375254326
401,Ascorbic acid,DAN,negative,1,8059.088,3.9063397834559312
402,Ascorbic acid,DAN,positive,0,0.0,0.0
403,Ascorbic acid,DHAP,negative,1,544.4009,2.7367158502625806
404,Ascorbic acid,DHAP,positive,0,0.0,0.0
405,Ascorbic acid,DHB,negative,1,1109.1461,3.0453801375690435
