Feature importance (mean abs value of shap-value),Model-impact of points with high-value features,Model-impact of points with low-value features,Feature name,matrix,polarity
0.2728125096272616,0.07618803453442802,-0.07175385292466822,donor_count,NEDC,positive
0.27060799122645524,0.054460011424395875,-0.06617787374539134,acceptor_count,NOR,positive
0.26817320485163865,0.09296726911759978,-0.07581762756006401,pka_strongest_basic,ClCCA,positive
0.2586761920402656,0.06519206191350113,-0.08970207156649078,pka_strongest_acidic,9AA,positive
0.2580190930433242,0.06519206191350113,-0.08970207156649078,pka_strongest_basic,9AA,positive
0.2577328774277139,0.11125037228557517,-0.15988806363938046,physiological_charge,CMBT,positive
0.25435329290359204,0.18797345557125017,-0.2017118097748576,acceptor_count,pNA,positive
0.2543192986175269,0.0985344450280997,-0.12226680632110423,physiological_charge,DHAP,positive
0.24398649245778892,-0.006052369776482176,-0.008765691193216643,acceptor_count,CMBT,negative
0.24368198194318177,0.019617068436154055,-0.011791486355113226,acceptor_count,NOR,negative
0.2389268821679231,0.054460011424395875,-0.06617787374539134,physiological_charge,NOR,positive
0.23805401038791613,0.054460011424395875,-0.06617787374539134,pka_strongest_acidic,NOR,positive
0.22573911395466187,0.049721140891238996,-0.041916431764033195,physiological_charge,DAN,negative
0.22522898872691696,0.10639105823720717,-0.11834037623258772,pka_strongest_acidic,CHCA,positive
0.22077058292991786,0.07136119470587683,-0.10601771865965844,donor_count,DHB,positive
0.2202953317547266,0.11125037228557517,-0.15988806363938046,acceptor_count,CMBT,positive
0.21736138263356544,0.013066832810959614,-0.01028771054180096,physiological_charge,DHAP,negative
0.21633366316963323,0.054460011424395875,-0.06617787374539134,donor_count,NOR,positive
0.21211254197330973,0.049721140891238996,-0.041916431764033195,pka_strongest_acidic,DAN,negative
0.20534104435796158,0.06519206191350113,-0.08970207156649078,donor_count,9AA,positive
0.20233845956499,0.020670932140458436,-0.011124720331982729,polarizability,pNA,negative
0.20223606673202907,0.09296726911759978,-0.07581762756006401,polar_surface_area,ClCCA,positive
0.20221657992794717,0.07618803453442802,-0.07175385292466822,polar_surface_area,NEDC,positive
0.19833928875551401,0.07136119470587683,-0.10601771865965844,acceptor_count,DHB,positive
0.19659336195917324,0.08426438530869361,-0.16523185742833765,acceptor_count,DAN,positive
0.19652065880017758,0.0006805551062039492,0.01254411137645929,acceptor_count,NEDC,negative
0.1960753316177437,-0.006052369776482176,-0.008765691193216643,physiological_charge,CMBT,negative
0.1941126452246242,0.054460011424395875,-0.06617787374539134,pka_strongest_basic,NOR,positive
0.1922634510502462,0.0014960040897646488,0.013539774359272895,pka_strongest_basic,DHB,negative
0.19018744628722434,0.013066832810959614,-0.01028771054180096,donor_count,DHAP,negative
0.18918027039311536,-0.006878768188896901,0.011453290101852153,polar_surface_area,MAPS,negative
0.1857586253333803,0.0014960040897646488,0.013539774359272895,polarizability,DHB,negative
0.18173888332336718,0.049721140891238996,-0.041916431764033195,pka_strongest_basic,DAN,negative
0.18143521126085413,0.07136119470587683,-0.10601771865965844,pka_strongest_acidic,DHB,positive
0.17828698430943596,0.07136119470587683,-0.10601771865965844,physiological_charge,DHB,positive
0.17687839938895075,-0.0487569738096421,0.020673901945826176,pka_strongest_acidic,CHCA,negative
0.17664736805702894,0.0014960040897646488,0.013539774359272895,pka_strongest_acidic,DHB,negative
0.1759143462865016,-0.006052369776482176,-0.008765691193216643,donor_count,CMBT,negative
0.17255638327628547,0.0006805551062039492,0.01254411137645929,physiological_charge,NEDC,negative
0.1724008833028904,-0.006878768188896901,0.011453290101852153,acceptor_count,MAPS,negative
0.16807210953007268,0.049509043611459996,-0.027112008441908055,polar_surface_area,MAPS,positive
0.16546367158519334,-0.0487569738096421,0.020673901945826176,polarizability,CHCA,negative
0.16543660611434466,0.07618803453442802,-0.07175385292466822,pka_strongest_acidic,NEDC,positive
0.1584546213706791,-0.0487569738096421,0.020673901945826176,donor_count,CHCA,negative
0.15506999150031983,-0.006878768188896901,0.011453290101852153,physiological_charge,MAPS,negative
0.15043746243027434,0.0018780355067617848,0.007598338445242199,acceptor_count,ClCCA,negative
0.14944120786973691,0.020670932140458436,-0.011124720331982729,physiological_charge,pNA,negative
0.1439242783961813,0.0018780355067617848,0.007598338445242199,polar_surface_area,ClCCA,negative
0.14361594307425204,0.013066832810959614,-0.01028771054180096,pka_strongest_acidic,DHAP,negative
0.14021270587748216,-0.015227627070932089,0.02776610761040261,polarizability,9AA,negative
0.13748741423420066,0.09296726911759978,-0.07581762756006401,acceptor_count,ClCCA,positive
0.13643488408372448,0.0014960040897646488,0.013539774359272895,acceptor_count,DHB,negative
0.12970625305200725,0.07618803453442802,-0.07175385292466822,pka_strongest_basic,NEDC,positive
0.1294179486697243,0.09296726911759978,-0.07581762756006401,donor_count,ClCCA,positive
0.12704506043673142,0.09296726911759978,-0.07581762756006401,pka_strongest_acidic,ClCCA,positive
0.12462872325411836,-0.015227627070932089,0.02776610761040261,pka_strongest_basic,9AA,negative
0.12400244002908799,0.0018780355067617848,0.007598338445242199,physiological_charge,ClCCA,negative
0.12033830239187211,0.013066832810959614,-0.01028771054180096,polar_surface_area,DHAP,negative
0.1170712159128955,0.09296726911759978,-0.07581762756006401,physiological_charge,ClCCA,positive
0.1162918110480003,0.07618803453442802,-0.07175385292466822,physiological_charge,NEDC,positive
0.11616258491361561,-0.006052369776482176,-0.008765691193216643,pka_strongest_acidic,CMBT,negative
0.11560226910379298,0.0018780355067617848,0.007598338445242199,polarizability,ClCCA,negative
0.1146853784557493,0.013066832810959614,-0.01028771054180096,pka_strongest_basic,DHAP,negative
0.11031325286132125,0.019617068436154055,-0.011791486355113226,pka_strongest_acidic,NOR,negative
0.10840164177303206,-0.015227627070932089,0.02776610761040261,pka_strongest_acidic,9AA,negative
0.1067368433897623,0.019617068436154055,-0.011791486355113226,pka_strongest_basic,NOR,negative
0.10640300250035793,0.019617068436154055,-0.011791486355113226,polar_surface_area,NOR,negative
0.10631620039624273,-0.006052369776482176,-0.008765691193216643,pka_strongest_basic,CMBT,negative
0.10449170788135248,0.0006805551062039492,0.01254411137645929,polar_surface_area,NEDC,negative
0.10158944912756748,-0.0487569738096421,0.020673901945826176,pka_strongest_basic,CHCA,negative
0.0999627612972067,0.0006805551062039492,0.01254411137645929,donor_count,NEDC,negative
0.09938123073809634,-0.006878768188896901,0.011453290101852153,donor_count,MAPS,negative
0.09632550310845843,0.0006805551062039492,0.01254411137645929,pka_strongest_acidic,NEDC,negative
0.09103377119954809,0.020670932140458436,-0.011124720331982729,donor_count,pNA,negative
0.08584365614550499,0.049509043611459996,-0.027112008441908055,donor_count,MAPS,positive
0.08351440764133128,0.049509043611459996,-0.027112008441908055,physiological_charge,MAPS,positive
0.07369985690938954,-0.006878768188896901,0.011453290101852153,pka_strongest_acidic,MAPS,negative
0.07221866170826871,0.0018780355067617848,0.007598338445242199,pka_strongest_acidic,ClCCA,negative
0.07114132269518496,0.0006805551062039492,0.01254411137645929,pka_strongest_basic,NEDC,negative
0.06904774464592907,0.020670932140458436,-0.011124720331982729,pka_strongest_basic,pNA,negative
0.06768575769640972,0.020670932140458436,-0.011124720331982729,pka_strongest_acidic,pNA,negative
0.06496060986209495,-0.006878768188896901,0.011453290101852153,pka_strongest_basic,MAPS,negative
0.061769495261418665,0.049509043611459996,-0.027112008441908055,pka_strongest_basic,MAPS,positive
0.061070246640077694,0.0018780355067617848,0.007598338445242199,donor_count,ClCCA,negative
0.0542951249481576,0.020670932140458436,-0.011124720331982729,acceptor_count,pNA,negative
0.05387790407557322,0.049509043611459996,-0.027112008441908055,acceptor_count,MAPS,positive
0.047500229878509694,0.049509043611459996,-0.027112008441908055,pka_strongest_acidic,MAPS,positive
0.03756865064086208,0.0018780355067617848,0.007598338445242199,pka_strongest_basic,ClCCA,negative
0.03385449082984734,0.020670932140458436,-0.011124720331982729,polar_surface_area,pNA,negative
