,prediction,observed_value,regressor,name_short,adduct,matrix,polarity,fold
9,4.0668993,2.971589091277522,pytorch_NN,gamma-Aminobutyric acid,-H,9AA,negative,1
10,4.1852875,3.508502825546985,pytorch_NN,GlcCer d18:1/18:0,-H,9AA,negative,1
11,4.101555,3.40681419340028,pytorch_NN,Adenine,-H,9AA,negative,1
12,4.1347423,5.33188795094239,pytorch_NN,Lyso PE 18:0,-H,9AA,negative,1
13,4.1675677,4.861136433937232,pytorch_NN,Xanthine,-H,9AA,negative,1
14,4.19998,4.078243606162822,pytorch_NN,Histidine,-H,9AA,negative,1
15,4.1879587,5.544729838944959,pytorch_NN,Oxidized glutathione,-H,9AA,negative,1
16,4.0959325,3.77568616081301,pytorch_NN,Pyridoxine,-H,9AA,negative,1
17,4.0867143,0.0,pytorch_NN,Retinoic acid,-H,9AA,negative,1
18,4.1886754,0.0,pytorch_NN,Palmitic acid,-H,9AA,negative,1
19,4.197814,0.0,pytorch_NN,Agmatine,-H,9AA,negative,1
20,4.157153,0.0,pytorch_NN,Choline,-H,9AA,negative,1
21,2.608052,0.0,pytorch_NN,Malic acid,+Cl,9AA,negative,1
22,2.7155802,0.0,pytorch_NN,Oxalacetic acid,+Cl,9AA,negative,1
23,2.5955253,0.0,pytorch_NN,N-Acetylaspartic acid,+Cl,9AA,negative,1
24,2.721548,0.0,pytorch_NN,Ascorbic acid,+Cl,9AA,negative,1
25,2.618477,0.0,pytorch_NN,cis-Aconitic acid,+Cl,9AA,negative,1
26,2.6562462,0.0,pytorch_NN,Citric acid,+Cl,9AA,negative,1
27,2.6369915,0.0,pytorch_NN,Adenosine diphosphate,+Cl,9AA,negative,1
28,2.6352425,0.0,pytorch_NN,6-Phosphogluconic acid,+Cl,9AA,negative,1
29,2.5717437,0.0,pytorch_NN,3-Phosphoglyceric acid,+Cl,9AA,negative,1
30,2.7493057,0.0,pytorch_NN,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
31,2.65371,0.0,pytorch_NN,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
32,2.7078652,0.0,pytorch_NN,Cholic acid,+Cl,9AA,negative,1
33,2.6485624,0.0,pytorch_NN,Aspartic acid,+Cl,9AA,negative,1
34,2.7407734,0.0,pytorch_NN,Serine,+Cl,9AA,negative,1
35,2.639019,0.0,pytorch_NN,gamma-Aminobutyric acid,+Cl,9AA,negative,1
36,2.6702714,0.0,pytorch_NN,Lyso PE 18:0,+Cl,9AA,negative,1
37,2.7109158,0.0,pytorch_NN,Histidine,+Cl,9AA,negative,1
38,2.7484283,0.0,pytorch_NN,Oxidized glutathione,+Cl,9AA,negative,1
39,2.6629925,0.0,pytorch_NN,Argininosuccinic acid,+Cl,9AA,negative,1
40,2.6683984,0.0,pytorch_NN,Quinolinic acid,+Cl,9AA,negative,1
41,2.6053088,0.0,pytorch_NN,Hypoxanthine,+Cl,9AA,negative,1
42,2.647527,0.0,pytorch_NN,Coenzyme A,+Cl,9AA,negative,1
43,2.7227569,0.0,pytorch_NN,Creatinine,+Cl,9AA,negative,1
0,3.9169726,5.187259868417889,pytorch_NN,Myo-inositol 1-phosphate,-H,9AA,negative,2
1,3.965272,4.851807597865303,pytorch_NN,Malonic acid,-H,9AA,negative,2
2,3.743199,4.987449242191788,pytorch_NN,PI 16:0-18:1,-H,9AA,negative,2
3,3.7979093,4.78146499660177,pytorch_NN,Succinic acid,-H,9AA,negative,2
4,3.7811506,4.723556475765371,pytorch_NN,Glycerol 3-phosphate,-H,9AA,negative,2
5,3.6703563,4.865973351827255,pytorch_NN,Ribulose 5-phosphate,-H,9AA,negative,2
6,4.0860496,4.714115980594938,pytorch_NN,Gluconic acid,-H,9AA,negative,2
7,3.8768218,4.279287089640111,pytorch_NN,Mevalonic acid,-H,9AA,negative,2
8,4.0012774,4.443890343962045,pytorch_NN,Argininosuccinic acid,-H,9AA,negative,2
9,4.017208,4.404749585288414,pytorch_NN,Quinolinic acid,-H,9AA,negative,2
10,3.840942,4.8677908785114905,pytorch_NN,Glucosamine 6-phosphate,-H,9AA,negative,2
11,3.7824326,3.588718548033654,pytorch_NN,Hypoxanthine,-H,9AA,negative,2
12,4.081599,3.7815044163374036,pytorch_NN,Arginine,-H,9AA,negative,2
13,3.9574907,3.8008710262539327,pytorch_NN,Coenzyme A,-H,9AA,negative,2
14,3.8993528,2.5329693079368925,pytorch_NN,Cytosine,-H,9AA,negative,2
15,3.998936,3.328813314275123,pytorch_NN,Creatinine,-H,9AA,negative,2
16,4.077115,3.4808243581367546,pytorch_NN,Phosphocreatine,-H,9AA,negative,2
17,2.541642,0.0,pytorch_NN,2-Oxoglutaric acid,+Cl,9AA,negative,2
18,2.8045914,0.0,pytorch_NN,Lyso PI 17:1,+Cl,9AA,negative,2
19,2.764386,0.0,pytorch_NN,PG 16:0-18:1,+Cl,9AA,negative,2
20,2.600138,0.0,pytorch_NN,"Fructose 1,6-bisphosphate",+Cl,9AA,negative,2
21,2.7230525,0.0,pytorch_NN,Malonic acid,+Cl,9AA,negative,2
22,2.5226343,0.0,pytorch_NN,PI 16:0-18:1,+Cl,9AA,negative,2
23,2.5602984,0.0,pytorch_NN,Fumaric acid,+Cl,9AA,negative,2
24,2.6263459,0.0,pytorch_NN,Succinic acid,+Cl,9AA,negative,2
25,2.7889411,0.0,pytorch_NN,Gluconic acid,+Cl,9AA,negative,2
26,2.3892357,0.0,pytorch_NN,Cardiolipin 18:1,+Cl,9AA,negative,2
27,2.6627855,0.0,pytorch_NN,PI(5)P 18:1,+Cl,9AA,negative,2
28,2.765864,0.0,pytorch_NN,Lyso PG 16:0,+Cl,9AA,negative,2
29,2.4551907,0.0,pytorch_NN,Ureidosuccinic acid,+Cl,9AA,negative,2
30,2.6737187,0.0,pytorch_NN,Creatine,+Cl,9AA,negative,2
31,2.766304,0.0,pytorch_NN,Nicotinic acid,+Cl,9AA,negative,2
32,2.63307,0.0,pytorch_NN,Acetyl-CoA,+Cl,9AA,negative,2
33,2.7668917,0.0,pytorch_NN,Taurocholic acid,+Cl,9AA,negative,2
34,2.6934638,0.0,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",+Cl,9AA,negative,2
35,2.7583241,0.0,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),+Cl,9AA,negative,2
36,2.7826118,0.0,pytorch_NN,N-Acetylgalactosamine 6-phosphate,+Cl,9AA,negative,2
37,2.724906,0.0,pytorch_NN,Sulfo GalCer 18:0(2S-OH),+Cl,9AA,negative,2
38,2.4949398,0.0,pytorch_NN,Tetrahydrofolic acid,+Cl,9AA,negative,2
39,2.584965,0.0,pytorch_NN,Palmitoyl-CoA,+Cl,9AA,negative,2
40,2.7286,0.0,pytorch_NN,Flavin adenine dinucleotide,+Cl,9AA,negative,2
41,2.8064954,0.0,pytorch_NN,Thiamine,+Cl,9AA,negative,2
42,2.725571,0.0,pytorch_NN,Proline,+Cl,9AA,negative,2
43,2.6296587,0.0,pytorch_NN,Valine,+Cl,9AA,negative,2
0,3.436537,3.1003127042707233,pytorch_NN,Cardiolipin 18:1,-H,9AA,negative,3
1,4.139784,4.6599629341036595,pytorch_NN,PI(5)P 18:1,-H,9AA,negative,3
2,4.1212726,5.881912850711523,pytorch_NN,Lyso PG 16:0,-H,9AA,negative,3
3,4.1383705,4.123799587817361,pytorch_NN,GM3 Ganglioside 18:0,-H,9AA,negative,3
4,3.4881475,4.4688236998641875,pytorch_NN,Ureidosuccinic acid,-H,9AA,negative,3
5,3.7107444,4.970731944203777,pytorch_NN,"4,5-Dihydroorotic acid",-H,9AA,negative,3
6,3.7992852,3.602995538986097,pytorch_NN,Orotic acid,-H,9AA,negative,3
7,4.0392113,5.077807537596156,pytorch_NN,Uridine diphosphate glucuronic acid,-H,9AA,negative,3
8,3.7087731,2.4591754069110547,pytorch_NN,Creatine,-H,9AA,negative,3
9,3.78358,4.52963964824184,pytorch_NN,Urocanic acid,-H,9AA,negative,3
10,3.6886384,2.2674771999350427,pytorch_NN,SM d18:1-16:0,-H,9AA,negative,3
11,3.6525502,5.311557557961862,pytorch_NN,Acetyl-CoA,-H,9AA,negative,3
12,4.004451,5.992546007079303,pytorch_NN,Taurocholic acid,-H,9AA,negative,3
13,3.754833,5.15376747032566,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",-H,9AA,negative,3
14,3.755,3.443186028353215,pytorch_NN,N-Acetylglucosamine,-H,9AA,negative,3
15,4.040911,4.488955451051042,pytorch_NN,N-Acetylgalactosamine 6-phosphate,-H,9AA,negative,3
16,3.9268959,3.3680306592855205,pytorch_NN,4-Hydroxyproline,-H,9AA,negative,3
17,2.579562,0.0,pytorch_NN,Orotic acid,+Cl,9AA,negative,3
18,2.7099872,0.0,pytorch_NN,Uridine diphosphate glucose,+Cl,9AA,negative,3
19,2.517348,0.0,pytorch_NN,5-Hydroxyindoleacetic acid,+Cl,9AA,negative,3
20,2.7092686,0.0,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,+Cl,9AA,negative,3
21,2.9282,0.0,pytorch_NN,Uridine diphosphate,+Cl,9AA,negative,3
22,2.70994,0.0,pytorch_NN,Thymine,+Cl,9AA,negative,3
23,2.5220227,0.0,pytorch_NN,Flavin mononucleotide,+Cl,9AA,negative,3
24,2.6883583,0.0,pytorch_NN,Pantetheine,+Cl,9AA,negative,3
25,2.2769837,0.0,pytorch_NN,Guanine,+Cl,9AA,negative,3
26,2.448281,0.0,pytorch_NN,Butyric acid,+Cl,9AA,negative,3
27,2.880517,0.0,pytorch_NN,3-Hydroxymethylglutaric acid,+Cl,9AA,negative,3
28,2.6673303,0.0,pytorch_NN,PE 18:0-20:4,+Cl,9AA,negative,3
29,2.8772645,0.0,pytorch_NN,Nicotinamide ribotide,+Cl,9AA,negative,3
30,2.8857718,0.0,pytorch_NN,Ribulose,+Cl,9AA,negative,3
31,2.3993762,0.0,pytorch_NN,Ornithine,+Cl,9AA,negative,3
32,2.3175244,0.0,pytorch_NN,Glycine,+Cl,9AA,negative,3
33,2.5126898,0.0,pytorch_NN,Asparagine,+Cl,9AA,negative,3
34,2.5664175,0.0,pytorch_NN,Tyrosine,+Cl,9AA,negative,3
35,2.9376044,0.0,pytorch_NN,Folic acid,+Cl,9AA,negative,3
36,2.2813482,0.0,pytorch_NN,Acetoacetic acid,+Cl,9AA,negative,3
37,2.4995852,0.0,pytorch_NN,Cyclic adenosine monophosphate,+Cl,9AA,negative,3
38,2.6628613,0.0,pytorch_NN,Serotonin,+Cl,9AA,negative,3
39,2.5014267,0.0,pytorch_NN,Tryptophan,+Cl,9AA,negative,3
40,2.7794933,0.0,pytorch_NN,Glutathione,+Cl,9AA,negative,3
41,2.7707899,0.0,pytorch_NN,Cytidine monophosphate,+Cl,9AA,negative,3
42,2.8626437,0.0,pytorch_NN,Methionine,+Cl,9AA,negative,3
43,2.805036,0.0,pytorch_NN,S-Adenosylmethionine,+Cl,9AA,negative,3
0,4.174802,5.630456576161583,pytorch_NN,Uridine diphosphate glucose,-H,9AA,negative,4
1,4.077117,2.4740469582468996,pytorch_NN,5-Hydroxyindoleacetic acid,-H,9AA,negative,4
2,4.1592293,4.476663614735782,pytorch_NN,Kynurenic acid,-H,9AA,negative,4
3,4.1747513,6.029128849135831,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,-H,9AA,negative,4
4,3.8160253,5.935435495502642,pytorch_NN,Uridine diphosphate,-H,9AA,negative,4
5,4.1477613,3.828050696850258,pytorch_NN,Pantothenic acid,-H,9AA,negative,4
6,4.1747985,4.270315973022902,pytorch_NN,Thymine,-H,9AA,negative,4
7,4.157676,4.4439848341450245,pytorch_NN,N-Acetylaspartylglutamic acid,-H,9AA,negative,4
8,4.150091,5.533163212938402,pytorch_NN,Sulfo GalCer 18:0(2S-OH),-H,9AA,negative,4
9,4.0727816,5.2857251437669275,pytorch_NN,Palmitoyl-CoA,-H,9AA,negative,4
10,4.1529136,4.940991757315216,pytorch_NN,Flavin adenine dinucleotide,-H,9AA,negative,4
11,3.9090981,4.042163229224686,pytorch_NN,Glutamine,-H,9AA,negative,4
12,4.1505995,2.8448850221755446,pytorch_NN,Proline,-H,9AA,negative,4
13,4.068763,3.1713776789954284,pytorch_NN,Valine,-H,9AA,negative,4
14,3.9571037,3.4028146908018333,pytorch_NN,Guanine,-H,9AA,negative,4
15,4.1745644,3.751006390785782,pytorch_NN,3-Hydroxyanthranilic acid,-H,9AA,negative,4
16,4.170369,2.905473757203187,pytorch_NN,PE 18:0-20:4,-H,9AA,negative,4
17,2.485218,0.0,pytorch_NN,Dihydroxyacetone,+Cl,9AA,negative,4
18,2.4859257,0.0,pytorch_NN,Pyruvic acid,+Cl,9AA,negative,4
19,2.5174863,0.0,pytorch_NN,Cholesteryl acetate,+Cl,9AA,negative,4
20,2.2559297,0.0,pytorch_NN,Melatonin,+Cl,9AA,negative,4
21,2.4990609,0.0,pytorch_NN,Biotin,+Cl,9AA,negative,4
22,2.4851563,0.0,pytorch_NN,alpha-tocopherol,+Cl,9AA,negative,4
23,2.4853373,0.0,pytorch_NN,Cystine,+Cl,9AA,negative,4
24,2.4591563,0.0,pytorch_NN,Homocysteine,+Cl,9AA,negative,4
25,2.2735155,0.0,pytorch_NN,Cytidine,+Cl,9AA,negative,4
26,2.4985075,0.0,pytorch_NN,Niacinamide,+Cl,9AA,negative,4
27,2.5223784,0.0,pytorch_NN,Cysteine,+Cl,9AA,negative,4
28,2.48781,0.0,pytorch_NN,MG 18:1,+Cl,9AA,negative,4
29,2.5223029,0.0,pytorch_NN,Acetylcholine,+Cl,9AA,negative,4
30,2.4978237,0.0,pytorch_NN,Phylloquinone,+Cl,9AA,negative,4
31,2.5237722,0.0,pytorch_NN,Cholecalciferol,+Cl,9AA,negative,4
32,2.4862576,0.0,pytorch_NN,Nicotinamide riboside,+Cl,9AA,negative,4
33,2.5332072,0.0,pytorch_NN,Estradiol,+Cl,9AA,negative,4
34,2.485075,0.0,pytorch_NN,Retinoic acid,+Cl,9AA,negative,4
35,2.5300388,0.0,pytorch_NN,Palmitic acid,+Cl,9AA,negative,4
36,2.483188,0.0,pytorch_NN,Propionylcarnitine,+Cl,9AA,negative,4
37,2.4845972,0.0,pytorch_NN,Spermidine,+Cl,9AA,negative,4
38,2.5096917,0.0,pytorch_NN,Cholesterol,+Cl,9AA,negative,4
39,2.472096,0.0,pytorch_NN,Putrescine,+Cl,9AA,negative,4
40,2.5237591,0.0,pytorch_NN,Agmatine,+Cl,9AA,negative,4
41,3.6041977,0.0,pytorch_NN,Taurine,[M]-,9AA,negative,4
42,3.913686,0.0,pytorch_NN,Adenosine diphosphate,[M]-,9AA,negative,4
43,3.7966456,0.0,pytorch_NN,Glutamic acid,[M]-,9AA,negative,4
0,4.051843,4.508827118939941,pytorch_NN,Uracil,-H,9AA,negative,5
1,4.101128,3.099428103824812,pytorch_NN,Pantetheine,-H,9AA,negative,5
2,4.099533,1.9890584426069617,pytorch_NN,Glucosyl cholesterol,-H,9AA,negative,5
3,4.076316,3.4971859030184436,pytorch_NN,Glucose,-H,9AA,negative,5
4,4.0891595,2.659773980980071,pytorch_NN,myo-Inositol,-H,9AA,negative,5
5,4.089972,2.514232555669227,pytorch_NN,Ribulose,-H,9AA,negative,5
6,4.123545,2.4949832219523262,pytorch_NN,Kynurenine,-H,9AA,negative,5
7,4.1517715,2.2461291256634364,pytorch_NN,Cer d8:1/22:0 Cer,-H,9AA,negative,5
8,4.0485277,3.6384192949649106,pytorch_NN,Prostaglandin E1,-H,9AA,negative,5
9,4.087335,3.1028568508320484,pytorch_NN,Phenylalanine,-H,9AA,negative,5
10,4.04301,2.677103883488091,pytorch_NN,Epinephrine,-H,9AA,negative,5
11,4.2170553,2.254812102017839,pytorch_NN,Ornithine,-H,9AA,negative,5
12,4.2576213,1.7817697815048323,pytorch_NN,Glycine,-H,9AA,negative,5
13,4.101088,3.055972327319788,pytorch_NN,Asparagine,-H,9AA,negative,5
14,4.1082315,2.730207868451544,pytorch_NN,L-Dopa,-H,9AA,negative,5
15,4.038313,2.131818765774426,pytorch_NN,Tyrosine,-H,9AA,negative,5
16,4.0953045,2.6664941592236446,pytorch_NN,Dopamine,-H,9AA,negative,5
17,2.7486615,0.0,pytorch_NN,CAR 16:0,+Cl,9AA,negative,5
18,2.5524106,0.0,pytorch_NN,Choline,+Cl,9AA,negative,5
19,3.6896553,0.0,pytorch_NN,Malic acid,[M]-,9AA,negative,5
20,3.495646,0.0,pytorch_NN,Oxalacetic acid,[M]-,9AA,negative,5
21,3.7128818,0.0,pytorch_NN,N-Acetylaspartic acid,[M]-,9AA,negative,5
22,3.612344,0.0,pytorch_NN,Ascorbic acid,[M]-,9AA,negative,5
23,3.6563306,0.0,pytorch_NN,cis-Aconitic acid,[M]-,9AA,negative,5
24,3.515836,0.0,pytorch_NN,Citric acid,[M]-,9AA,negative,5
25,3.591053,0.0,pytorch_NN,6-Phosphogluconic acid,[M]-,9AA,negative,5
26,3.8145418,0.0,pytorch_NN,3-Phosphoglyceric acid,[M]-,9AA,negative,5
27,3.4847207,0.0,pytorch_NN,Lyso PS 17:1,[M]-,9AA,negative,5
28,3.5213778,0.0,pytorch_NN,Phosphoenolpyruvic acid,[M]-,9AA,negative,5
29,3.5218854,0.0,pytorch_NN,Dihydroxyacetone phosphate,[M]-,9AA,negative,5
30,3.4885662,0.0,pytorch_NN,Uric acid,[M]-,9AA,negative,5
31,3.4762871,0.0,pytorch_NN,Carnosine,[M]-,9AA,negative,5
32,3.4918382,0.0,pytorch_NN,Cholic acid,[M]-,9AA,negative,5
33,3.5370214,0.0,pytorch_NN,Aspartic acid,[M]-,9AA,negative,5
34,3.5151474,0.0,pytorch_NN,PS (POPS) 16:0-18:1,[M]-,9AA,negative,5
35,3.5969102,0.0,pytorch_NN,Citrulline,[M]-,9AA,negative,5
36,3.5351124,0.0,pytorch_NN,Serine,[M]-,9AA,negative,5
37,3.575511,0.0,pytorch_NN,gamma-Aminobutyric acid,[M]-,9AA,negative,5
38,3.5281506,0.0,pytorch_NN,Adenine,[M]-,9AA,negative,5
39,3.4856963,0.0,pytorch_NN,Lyso PE 18:0,[M]-,9AA,negative,5
40,3.4763708,0.0,pytorch_NN,Xanthine,[M]-,9AA,negative,5
41,3.4930296,0.0,pytorch_NN,Histidine,[M]-,9AA,negative,5
42,3.524236,0.0,pytorch_NN,Oxidized glutathione,[M]-,9AA,negative,5
43,3.5356777,0.0,pytorch_NN,Pyridoxine,[M]-,9AA,negative,5
0,4.0529494,3.176872777724943,pytorch_NN,Uridine,-H,9AA,negative,6
1,4.3134003,2.4235345428379342,pytorch_NN,Histamine,-H,9AA,negative,6
2,4.5541077,5.607552830330284,pytorch_NN,Adenosine monophosphate,-H,9AA,negative,6
3,4.0485487,2.41442478840722,pytorch_NN,Tryptophan,-H,9AA,negative,6
4,4.5458803,3.836147576475278,pytorch_NN,Glutathione,-H,9AA,negative,6
5,4.5529833,3.9279518050439046,pytorch_NN,Riboflavin,-H,9AA,negative,6
6,4.645614,2.7870869198414447,pytorch_NN,Methionine,-H,9AA,negative,6
7,4.868112,1.7557578089672088,pytorch_NN,Melatonin,-H,9AA,negative,6
8,4.231675,3.0412610344968245,pytorch_NN,Cystine,-H,9AA,negative,6
9,4.3505,4.298180315750183,pytorch_NN,S-Adenosylhomocysteine,-H,9AA,negative,6
10,4.855138,3.0660730662818927,pytorch_NN,Cytidine,-H,9AA,negative,6
11,4.5933194,2.641369768140955,pytorch_NN,Cysteine,-H,9AA,negative,6
12,2.558463,2.2821079047754713,pytorch_NN,Uric acid,+Cl,9AA,negative,6
13,2.4278717,2.847220207103892,pytorch_NN,PA 16:0-18:1,+Cl,9AA,negative,6
14,2.5743837,2.0471331435155786,pytorch_NN,Glucose 6-phosphate,+Cl,9AA,negative,6
15,2.5706582,1.9390810931014184,pytorch_NN,Glycerol 3-phosphate,+Cl,9AA,negative,6
16,3.7898276,0.0,pytorch_NN,PA 16:0-18:1,[M]-,9AA,negative,6
17,3.7953188,0.0,pytorch_NN,2-Oxoglutaric acid,[M]-,9AA,negative,6
18,3.8696206,0.0,pytorch_NN,Lyso PI 17:1,[M]-,9AA,negative,6
19,3.7938251,0.0,pytorch_NN,PG 16:0-18:1,[M]-,9AA,negative,6
20,3.8265932,0.0,pytorch_NN,"Fructose 1,6-bisphosphate",[M]-,9AA,negative,6
21,3.8144124,0.0,pytorch_NN,Myo-inositol 1-phosphate,[M]-,9AA,negative,6
22,3.803578,0.0,pytorch_NN,Malonic acid,[M]-,9AA,negative,6
23,3.7803075,0.0,pytorch_NN,PI 16:0-18:1,[M]-,9AA,negative,6
24,3.2484798,0.0,pytorch_NN,Fumaric acid,[M]-,9AA,negative,6
25,3.8339477,0.0,pytorch_NN,Succinic acid,[M]-,9AA,negative,6
26,3.8270526,0.0,pytorch_NN,Glycerol 3-phosphate,[M]-,9AA,negative,6
27,3.7027962,0.0,pytorch_NN,Ribulose 5-phosphate,[M]-,9AA,negative,6
28,3.8628294,0.0,pytorch_NN,Lyso PA 18:1,[M]-,9AA,negative,6
29,3.7924325,0.0,pytorch_NN,Argininosuccinic acid,[M]-,9AA,negative,6
30,3.7885776,0.0,pytorch_NN,Quinolinic acid,[M]-,9AA,negative,6
31,3.8292387,0.0,pytorch_NN,Glucosamine 6-phosphate,[M]-,9AA,negative,6
32,3.8277497,0.0,pytorch_NN,Hypoxanthine,[M]-,9AA,negative,6
33,3.8277042,0.0,pytorch_NN,Arginine,[M]-,9AA,negative,6
34,3.8044488,0.0,pytorch_NN,Coenzyme A,[M]-,9AA,negative,6
35,3.8182714,0.0,pytorch_NN,Cytosine,[M]-,9AA,negative,6
36,3.9090414,0.0,pytorch_NN,Creatinine,[M]-,9AA,negative,6
37,3.7950559,0.0,pytorch_NN,Phosphocreatine,[M]-,9AA,negative,6
38,3.8258605,0.0,pytorch_NN,Creatine,[M]-,9AA,negative,6
39,3.8147855,0.0,pytorch_NN,Urocanic acid,[M]-,9AA,negative,6
40,3.8288682,0.0,pytorch_NN,SM d18:1-16:0,[M]-,9AA,negative,6
41,3.795018,0.0,pytorch_NN,Nicotinic acid,[M]-,9AA,negative,6
0,2.9260037,1.326365932731911,pytorch_NN,Taurine,+Cl,9AA,negative,7
1,2.7794647,2.1548824336668817,pytorch_NN,Glutamic acid,+Cl,9AA,negative,7
2,2.6712976,1.9796800543132373,pytorch_NN,Lyso PS 17:1,+Cl,9AA,negative,7
3,2.6575465,2.939082842023206,pytorch_NN,Carnosine,+Cl,9AA,negative,7
4,2.6562328,1.4295324455335716,pytorch_NN,Ribulose 5-phosphate,+Cl,9AA,negative,7
5,2.6472707,2.748977221379958,pytorch_NN,Citrulline,+Cl,9AA,negative,7
6,2.7234647,2.9337644139328,pytorch_NN,Lyso PA 18:1,+Cl,9AA,negative,7
7,2.7256927,3.123507007510996,pytorch_NN,GlcCer d18:1/18:0,+Cl,9AA,negative,7
8,2.652535,2.207609488306784,pytorch_NN,Mevalonic acid,+Cl,9AA,negative,7
