,prediction,observed_value,regressor,name_short,adduct,matrix,polarity,fold
32,3.5918841,0.0,pytorch_NN,S-Adenosylmethionine,-H,9AA,negative,0
33,3.2237327,0.0,pytorch_NN,Niacinamide,-H,9AA,negative,0
34,3.189058,0.0,pytorch_NN,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,2.873284,0.0,pytorch_NN,MG 18:1,-H,9AA,negative,0
36,3.461547,0.0,pytorch_NN,Carnitine,-H,9AA,negative,0
37,2.5033073,0.0,pytorch_NN,Acetylcholine,-H,9AA,negative,0
38,2.031548,0.0,pytorch_NN,Cholecalciferol,-H,9AA,negative,0
39,3.2968926,0.0,pytorch_NN,Nicotinamide riboside,-H,9AA,negative,0
40,3.4350636,0.0,pytorch_NN,Acetylcarnitine,-H,9AA,negative,0
41,2.8032787,0.0,pytorch_NN,Spermidine,-H,9AA,negative,0
42,2.026367,0.0,pytorch_NN,Cholesterol,-H,9AA,negative,0
43,2.9218392,0.0,pytorch_NN,Putrescine,-H,9AA,negative,0
0,4.7600355,4.29330833634685,pytorch_NN,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,3.7548075,4.951137084996772,pytorch_NN,Uric acid,-H,9AA,negative,1
2,4.2351203,4.66198892224018,pytorch_NN,PA 16:0-18:1,-H,9AA,negative,1
3,4.791288,4.814306627793246,pytorch_NN,2-Oxoglutaric acid,-H,9AA,negative,1
4,4.633483,5.641773056029051,pytorch_NN,Lyso PI 17:1,-H,9AA,negative,1
5,4.08585,4.952913805825025,pytorch_NN,PG 16:0-18:1,-H,9AA,negative,1
6,5.0768566,5.577610157677287,pytorch_NN,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
7,4.8320875,5.087021412007154,pytorch_NN,Glucose 6-phosphate,-H,9AA,negative,1
8,3.3745575,3.6014676006840505,pytorch_NN,Serine,-H,9AA,negative,1
9,3.1001384,2.971589091277522,pytorch_NN,gamma-Aminobutyric acid,-H,9AA,negative,1
10,3.1909597,3.508502825546985,pytorch_NN,GlcCer d18:1/18:0,-H,9AA,negative,1
11,3.2310896,3.40681419340028,pytorch_NN,Adenine,-H,9AA,negative,1
12,3.4144669,5.33188795094239,pytorch_NN,Lyso PE 18:0,-H,9AA,negative,1
13,3.4881113,4.861136433937232,pytorch_NN,Xanthine,-H,9AA,negative,1
14,3.3106203,4.078243606162822,pytorch_NN,Histidine,-H,9AA,negative,1
15,4.584451,5.544729838944959,pytorch_NN,Oxidized glutathione,-H,9AA,negative,1
16,3.0741928,3.77568616081301,pytorch_NN,Pyridoxine,-H,9AA,negative,1
17,3.0323555,0.0,pytorch_NN,Retinoic acid,-H,9AA,negative,1
18,3.0594826,0.0,pytorch_NN,Palmitic acid,-H,9AA,negative,1
19,2.8588948,0.0,pytorch_NN,Agmatine,-H,9AA,negative,1
20,2.5201135,0.0,pytorch_NN,Choline,-H,9AA,negative,1
21,2.3822556,0.0,pytorch_NN,Malic acid,+Cl,9AA,negative,1
22,2.63829,0.0,pytorch_NN,Oxalacetic acid,+Cl,9AA,negative,1
23,2.45864,0.0,pytorch_NN,N-Acetylaspartic acid,+Cl,9AA,negative,1
24,2.5516744,0.0,pytorch_NN,Ascorbic acid,+Cl,9AA,negative,1
25,2.6717725,0.0,pytorch_NN,cis-Aconitic acid,+Cl,9AA,negative,1
26,2.5271263,0.0,pytorch_NN,Citric acid,+Cl,9AA,negative,1
27,2.7032251,0.0,pytorch_NN,Adenosine diphosphate,+Cl,9AA,negative,1
28,2.4909787,0.0,pytorch_NN,6-Phosphogluconic acid,+Cl,9AA,negative,1
29,2.422486,0.0,pytorch_NN,3-Phosphoglyceric acid,+Cl,9AA,negative,1
30,2.583572,0.0,pytorch_NN,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
31,2.2975068,0.0,pytorch_NN,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
32,2.7754238,0.0,pytorch_NN,Cholic acid,+Cl,9AA,negative,1
33,2.218726,0.0,pytorch_NN,Aspartic acid,+Cl,9AA,negative,1
34,2.2399306,0.0,pytorch_NN,Serine,+Cl,9AA,negative,1
35,2.374054,0.0,pytorch_NN,gamma-Aminobutyric acid,+Cl,9AA,negative,1
36,2.6019864,0.0,pytorch_NN,Lyso PE 18:0,+Cl,9AA,negative,1
37,2.350119,0.0,pytorch_NN,Histidine,+Cl,9AA,negative,1
38,2.7345967,0.0,pytorch_NN,Oxidized glutathione,+Cl,9AA,negative,1
39,2.6119657,0.0,pytorch_NN,Argininosuccinic acid,+Cl,9AA,negative,1
40,2.2487228,0.0,pytorch_NN,Quinolinic acid,+Cl,9AA,negative,1
41,2.69769,0.0,pytorch_NN,Hypoxanthine,+Cl,9AA,negative,1
42,2.8142972,0.0,pytorch_NN,Coenzyme A,+Cl,9AA,negative,1
43,2.5928962,0.0,pytorch_NN,Creatinine,+Cl,9AA,negative,1
0,4.820568,5.187259868417889,pytorch_NN,Myo-inositol 1-phosphate,-H,9AA,negative,2
1,4.80778,4.851807597865303,pytorch_NN,Malonic acid,-H,9AA,negative,2
2,4.2549586,4.987449242191788,pytorch_NN,PI 16:0-18:1,-H,9AA,negative,2
3,4.6490145,4.78146499660177,pytorch_NN,Succinic acid,-H,9AA,negative,2
4,4.7605076,4.723556475765371,pytorch_NN,Glycerol 3-phosphate,-H,9AA,negative,2
5,4.824797,4.865973351827255,pytorch_NN,Ribulose 5-phosphate,-H,9AA,negative,2
6,4.384256,4.714115980594938,pytorch_NN,Gluconic acid,-H,9AA,negative,2
7,4.1545825,4.279287089640111,pytorch_NN,Mevalonic acid,-H,9AA,negative,2
8,4.153306,4.443890343962045,pytorch_NN,Argininosuccinic acid,-H,9AA,negative,2
9,4.5933228,4.404749585288414,pytorch_NN,Quinolinic acid,-H,9AA,negative,2
10,4.3176856,4.8677908785114905,pytorch_NN,Glucosamine 6-phosphate,-H,9AA,negative,2
11,3.5936732,3.588718548033654,pytorch_NN,Hypoxanthine,-H,9AA,negative,2
12,3.5687554,3.7815044163374036,pytorch_NN,Arginine,-H,9AA,negative,2
13,5.2003026,3.8008710262539327,pytorch_NN,Coenzyme A,-H,9AA,negative,2
14,3.6698174,2.5329693079368925,pytorch_NN,Cytosine,-H,9AA,negative,2
15,3.292224,3.328813314275123,pytorch_NN,Creatinine,-H,9AA,negative,2
16,4.6415462,3.4808243581367546,pytorch_NN,Phosphocreatine,-H,9AA,negative,2
17,2.855352,0.0,pytorch_NN,2-Oxoglutaric acid,+Cl,9AA,negative,2
18,2.700243,0.0,pytorch_NN,Lyso PI 17:1,+Cl,9AA,negative,2
19,3.0545282,0.0,pytorch_NN,PG 16:0-18:1,+Cl,9AA,negative,2
20,2.7471147,0.0,pytorch_NN,"Fructose 1,6-bisphosphate",+Cl,9AA,negative,2
21,2.6926696,0.0,pytorch_NN,Malonic acid,+Cl,9AA,negative,2
22,2.8491323,0.0,pytorch_NN,PI 16:0-18:1,+Cl,9AA,negative,2
23,2.729789,0.0,pytorch_NN,Fumaric acid,+Cl,9AA,negative,2
24,2.7367725,0.0,pytorch_NN,Succinic acid,+Cl,9AA,negative,2
25,2.5600853,0.0,pytorch_NN,Gluconic acid,+Cl,9AA,negative,2
26,3.169495,0.0,pytorch_NN,Cardiolipin 18:1,+Cl,9AA,negative,2
27,2.835335,0.0,pytorch_NN,PI(5)P 18:1,+Cl,9AA,negative,2
28,2.8333757,0.0,pytorch_NN,Lyso PG 16:0,+Cl,9AA,negative,2
29,2.626389,0.0,pytorch_NN,Ureidosuccinic acid,+Cl,9AA,negative,2
30,2.3938663,0.0,pytorch_NN,Creatine,+Cl,9AA,negative,2
31,2.1909316,0.0,pytorch_NN,Nicotinic acid,+Cl,9AA,negative,2
32,2.910909,0.0,pytorch_NN,Acetyl-CoA,+Cl,9AA,negative,2
33,2.3728347,0.0,pytorch_NN,Taurocholic acid,+Cl,9AA,negative,2
34,2.795925,0.0,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",+Cl,9AA,negative,2
35,2.7861674,0.0,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),+Cl,9AA,negative,2
36,2.4603295,0.0,pytorch_NN,N-Acetylgalactosamine 6-phosphate,+Cl,9AA,negative,2
37,2.3575344,0.0,pytorch_NN,Sulfo GalCer 18:0(2S-OH),+Cl,9AA,negative,2
38,2.7143884,0.0,pytorch_NN,Tetrahydrofolic acid,+Cl,9AA,negative,2
39,2.897576,0.0,pytorch_NN,Palmitoyl-CoA,+Cl,9AA,negative,2
40,2.8617425,0.0,pytorch_NN,Flavin adenine dinucleotide,+Cl,9AA,negative,2
41,2.6233053,0.0,pytorch_NN,Thiamine,+Cl,9AA,negative,2
42,1.8339489,0.0,pytorch_NN,Proline,+Cl,9AA,negative,2
43,2.123876,0.0,pytorch_NN,Valine,+Cl,9AA,negative,2
0,4.6642556,3.1003127042707233,pytorch_NN,Cardiolipin 18:1,-H,9AA,negative,3
1,4.7230506,4.6599629341036595,pytorch_NN,PI(5)P 18:1,-H,9AA,negative,3
2,4.1104107,5.881912850711523,pytorch_NN,Lyso PG 16:0,-H,9AA,negative,3
3,4.6525445,4.123799587817361,pytorch_NN,GM3 Ganglioside 18:0,-H,9AA,negative,3
4,4.28753,4.4688236998641875,pytorch_NN,Ureidosuccinic acid,-H,9AA,negative,3
5,4.260521,4.970731944203777,pytorch_NN,"4,5-Dihydroorotic acid",-H,9AA,negative,3
6,4.230643,3.602995538986097,pytorch_NN,Orotic acid,-H,9AA,negative,3
7,4.8889303,5.077807537596156,pytorch_NN,Uridine diphosphate glucuronic acid,-H,9AA,negative,3
8,3.3209715,2.4591754069110547,pytorch_NN,Creatine,-H,9AA,negative,3
9,3.3314147,4.52963964824184,pytorch_NN,Urocanic acid,-H,9AA,negative,3
10,3.8120165,2.2674771999350427,pytorch_NN,SM d18:1-16:0,-H,9AA,negative,3
11,4.766677,5.311557557961862,pytorch_NN,Acetyl-CoA,-H,9AA,negative,3
12,4.470216,5.992546007079303,pytorch_NN,Taurocholic acid,-H,9AA,negative,3
13,4.7851977,5.15376747032566,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",-H,9AA,negative,3
14,3.3341174,3.443186028353215,pytorch_NN,N-Acetylglucosamine,-H,9AA,negative,3
15,4.4287515,4.488955451051042,pytorch_NN,N-Acetylgalactosamine 6-phosphate,-H,9AA,negative,3
16,3.1716316,3.3680306592855205,pytorch_NN,4-Hydroxyproline,-H,9AA,negative,3
17,2.4700208,0.0,pytorch_NN,Orotic acid,+Cl,9AA,negative,3
18,2.585245,0.0,pytorch_NN,Uridine diphosphate glucose,+Cl,9AA,negative,3
19,2.680554,0.0,pytorch_NN,5-Hydroxyindoleacetic acid,+Cl,9AA,negative,3
20,2.6174507,0.0,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,+Cl,9AA,negative,3
21,2.7366045,0.0,pytorch_NN,Uridine diphosphate,+Cl,9AA,negative,3
22,2.740686,0.0,pytorch_NN,Thymine,+Cl,9AA,negative,3
23,2.7713356,0.0,pytorch_NN,Flavin mononucleotide,+Cl,9AA,negative,3
24,3.0243597,0.0,pytorch_NN,Pantetheine,+Cl,9AA,negative,3
25,2.9107592,0.0,pytorch_NN,Guanine,+Cl,9AA,negative,3
26,1.814646,0.0,pytorch_NN,Butyric acid,+Cl,9AA,negative,3
27,2.6766145,0.0,pytorch_NN,3-Hydroxymethylglutaric acid,+Cl,9AA,negative,3
28,2.784625,0.0,pytorch_NN,PE 18:0-20:4,+Cl,9AA,negative,3
29,2.8088999,0.0,pytorch_NN,Nicotinamide ribotide,+Cl,9AA,negative,3
30,2.8012018,0.0,pytorch_NN,Ribulose,+Cl,9AA,negative,3
31,2.5428705,0.0,pytorch_NN,Ornithine,+Cl,9AA,negative,3
32,2.0592701,0.0,pytorch_NN,Glycine,+Cl,9AA,negative,3
33,2.5129745,0.0,pytorch_NN,Asparagine,+Cl,9AA,negative,3
34,2.554677,0.0,pytorch_NN,Tyrosine,+Cl,9AA,negative,3
35,2.8220155,0.0,pytorch_NN,Folic acid,+Cl,9AA,negative,3
36,2.2943692,0.0,pytorch_NN,Acetoacetic acid,+Cl,9AA,negative,3
37,2.8329315,0.0,pytorch_NN,Cyclic adenosine monophosphate,+Cl,9AA,negative,3
38,2.5364184,0.0,pytorch_NN,Serotonin,+Cl,9AA,negative,3
39,2.5878274,0.0,pytorch_NN,Tryptophan,+Cl,9AA,negative,3
40,2.6983805,0.0,pytorch_NN,Glutathione,+Cl,9AA,negative,3
41,2.777614,0.0,pytorch_NN,Cytidine monophosphate,+Cl,9AA,negative,3
42,2.376121,0.0,pytorch_NN,Methionine,+Cl,9AA,negative,3
43,2.8426433,0.0,pytorch_NN,S-Adenosylmethionine,+Cl,9AA,negative,3
0,4.5343194,5.630456576161583,pytorch_NN,Uridine diphosphate glucose,-H,9AA,negative,4
1,4.0417256,2.4740469582468996,pytorch_NN,5-Hydroxyindoleacetic acid,-H,9AA,negative,4
2,3.9935129,4.476663614735782,pytorch_NN,Kynurenic acid,-H,9AA,negative,4
3,4.528808,6.029128849135831,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,-H,9AA,negative,4
4,4.5890584,5.935435495502642,pytorch_NN,Uridine diphosphate,-H,9AA,negative,4
5,4.1860704,3.828050696850258,pytorch_NN,Pantothenic acid,-H,9AA,negative,4
6,3.6480258,4.270315973022902,pytorch_NN,Thymine,-H,9AA,negative,4
7,4.5518193,4.4439848341450245,pytorch_NN,N-Acetylaspartylglutamic acid,-H,9AA,negative,4
8,4.4639587,5.533163212938402,pytorch_NN,Sulfo GalCer 18:0(2S-OH),-H,9AA,negative,4
9,4.5437703,5.2857251437669275,pytorch_NN,Palmitoyl-CoA,-H,9AA,negative,4
10,4.5258694,4.940991757315216,pytorch_NN,Flavin adenine dinucleotide,-H,9AA,negative,4
11,3.505082,4.042163229224686,pytorch_NN,Glutamine,-H,9AA,negative,4
12,3.0434759,2.8448850221755446,pytorch_NN,Proline,-H,9AA,negative,4
13,3.1979349,3.1713776789954284,pytorch_NN,Valine,-H,9AA,negative,4
14,3.584665,3.4028146908018333,pytorch_NN,Guanine,-H,9AA,negative,4
15,3.8569891,3.751006390785782,pytorch_NN,3-Hydroxyanthranilic acid,-H,9AA,negative,4
16,3.6832027,2.905473757203187,pytorch_NN,PE 18:0-20:4,-H,9AA,negative,4
17,2.970387,0.0,pytorch_NN,Dihydroxyacetone,+Cl,9AA,negative,4
18,3.1613822,0.0,pytorch_NN,Pyruvic acid,+Cl,9AA,negative,4
19,2.3988562,0.0,pytorch_NN,Cholesteryl acetate,+Cl,9AA,negative,4
20,2.8004236,0.0,pytorch_NN,Melatonin,+Cl,9AA,negative,4
21,2.7551985,0.0,pytorch_NN,Biotin,+Cl,9AA,negative,4
22,2.5446143,0.0,pytorch_NN,alpha-tocopherol,+Cl,9AA,negative,4
23,2.6898837,0.0,pytorch_NN,Cystine,+Cl,9AA,negative,4
24,2.5859323,0.0,pytorch_NN,Homocysteine,+Cl,9AA,negative,4
25,3.0939357,0.0,pytorch_NN,Cytidine,+Cl,9AA,negative,4
26,2.8510907,0.0,pytorch_NN,Niacinamide,+Cl,9AA,negative,4
27,2.6088526,0.0,pytorch_NN,Cysteine,+Cl,9AA,negative,4
28,2.8423314,0.0,pytorch_NN,MG 18:1,+Cl,9AA,negative,4
29,2.5381918,0.0,pytorch_NN,Acetylcholine,+Cl,9AA,negative,4
30,2.4851718,0.0,pytorch_NN,Phylloquinone,+Cl,9AA,negative,4
31,2.370864,0.0,pytorch_NN,Cholecalciferol,+Cl,9AA,negative,4
32,3.0816195,0.0,pytorch_NN,Nicotinamide riboside,+Cl,9AA,negative,4
33,2.6699948,0.0,pytorch_NN,Estradiol,+Cl,9AA,negative,4
34,2.7928362,0.0,pytorch_NN,Retinoic acid,+Cl,9AA,negative,4
35,2.8017454,0.0,pytorch_NN,Palmitic acid,+Cl,9AA,negative,4
36,2.9502518,0.0,pytorch_NN,Propionylcarnitine,+Cl,9AA,negative,4
37,2.9989517,0.0,pytorch_NN,Spermidine,+Cl,9AA,negative,4
38,2.3697836,0.0,pytorch_NN,Cholesterol,+Cl,9AA,negative,4
39,2.8760583,0.0,pytorch_NN,Putrescine,+Cl,9AA,negative,4
40,3.0279875,0.0,pytorch_NN,Agmatine,+Cl,9AA,negative,4
41,2.7143974,0.0,pytorch_NN,Taurine,[M]-,9AA,negative,4
42,3.8988862,0.0,pytorch_NN,Adenosine diphosphate,[M]-,9AA,negative,4
43,2.9083912,0.0,pytorch_NN,Glutamic acid,[M]-,9AA,negative,4
0,3.6049275,4.508827118939941,pytorch_NN,Uracil,-H,9AA,negative,5
1,3.4306712,3.099428103824812,pytorch_NN,Pantetheine,-H,9AA,negative,5
2,4.3329763,1.9890584426069617,pytorch_NN,Glucosyl cholesterol,-H,9AA,negative,5
3,3.739953,3.4971859030184436,pytorch_NN,Glucose,-H,9AA,negative,5
4,3.7537816,2.659773980980071,pytorch_NN,myo-Inositol,-H,9AA,negative,5
5,3.7949314,2.514232555669227,pytorch_NN,Ribulose,-H,9AA,negative,5
6,3.902303,2.4949832219523262,pytorch_NN,Kynurenine,-H,9AA,negative,5
7,3.0602405,2.2461291256634364,pytorch_NN,Cer d8:1/22:0 Cer,-H,9AA,negative,5
8,4.102774,3.6384192949649106,pytorch_NN,Prostaglandin E1,-H,9AA,negative,5
9,2.9962976,3.1028568508320484,pytorch_NN,Phenylalanine,-H,9AA,negative,5
10,2.9460425,2.677103883488091,pytorch_NN,Epinephrine,-H,9AA,negative,5
11,3.402461,2.254812102017839,pytorch_NN,Ornithine,-H,9AA,negative,5
12,3.2752473,1.7817697815048323,pytorch_NN,Glycine,-H,9AA,negative,5
13,3.8659787,3.055972327319788,pytorch_NN,Asparagine,-H,9AA,negative,5
14,3.8117537,2.730207868451544,pytorch_NN,L-Dopa,-H,9AA,negative,5
15,3.4699464,2.131818765774426,pytorch_NN,Tyrosine,-H,9AA,negative,5
16,2.861909,2.6664941592236446,pytorch_NN,Dopamine,-H,9AA,negative,5
17,2.8841767,0.0,pytorch_NN,CAR 16:0,+Cl,9AA,negative,5
18,1.5717041,0.0,pytorch_NN,Choline,+Cl,9AA,negative,5
19,3.9308546,0.0,pytorch_NN,Malic acid,[M]-,9AA,negative,5
20,4.454528,0.0,pytorch_NN,Oxalacetic acid,[M]-,9AA,negative,5
21,3.656945,0.0,pytorch_NN,N-Acetylaspartic acid,[M]-,9AA,negative,5
22,3.7307563,0.0,pytorch_NN,Ascorbic acid,[M]-,9AA,negative,5
23,4.384975,0.0,pytorch_NN,cis-Aconitic acid,[M]-,9AA,negative,5
24,4.070965,0.0,pytorch_NN,Citric acid,[M]-,9AA,negative,5
25,3.7347782,0.0,pytorch_NN,6-Phosphogluconic acid,[M]-,9AA,negative,5
26,4.0881248,0.0,pytorch_NN,3-Phosphoglyceric acid,[M]-,9AA,negative,5
27,2.4212961,0.0,pytorch_NN,Lyso PS 17:1,[M]-,9AA,negative,5
28,4.4807787,0.0,pytorch_NN,Phosphoenolpyruvic acid,[M]-,9AA,negative,5
29,4.0542145,0.0,pytorch_NN,Dihydroxyacetone phosphate,[M]-,9AA,negative,5
30,3.6236901,0.0,pytorch_NN,Uric acid,[M]-,9AA,negative,5
31,2.3250957,0.0,pytorch_NN,Carnosine,[M]-,9AA,negative,5
32,3.1078107,0.0,pytorch_NN,Cholic acid,[M]-,9AA,negative,5
33,2.411867,0.0,pytorch_NN,Aspartic acid,[M]-,9AA,negative,5
34,2.1685786,0.0,pytorch_NN,PS (POPS) 16:0-18:1,[M]-,9AA,negative,5
35,2.2855647,0.0,pytorch_NN,Citrulline,[M]-,9AA,negative,5
36,2.3113074,0.0,pytorch_NN,Serine,[M]-,9AA,negative,5
37,1.3480539,0.0,pytorch_NN,gamma-Aminobutyric acid,[M]-,9AA,negative,5
38,2.1486638,0.0,pytorch_NN,Adenine,[M]-,9AA,negative,5
39,1.9639856,0.0,pytorch_NN,Lyso PE 18:0,[M]-,9AA,negative,5
40,2.8214173,0.0,pytorch_NN,Xanthine,[M]-,9AA,negative,5
41,2.1062398,0.0,pytorch_NN,Histidine,[M]-,9AA,negative,5
42,3.3780162,0.0,pytorch_NN,Oxidized glutathione,[M]-,9AA,negative,5
43,1.9267215,0.0,pytorch_NN,Pyridoxine,[M]-,9AA,negative,5
0,3.5923655,3.176872777724943,pytorch_NN,Uridine,-H,9AA,negative,6
1,2.956308,2.4235345428379342,pytorch_NN,Histamine,-H,9AA,negative,6
2,4.561248,5.607552830330284,pytorch_NN,Adenosine monophosphate,-H,9AA,negative,6
3,3.1084442,2.41442478840722,pytorch_NN,Tryptophan,-H,9AA,negative,6
4,4.168374,3.836147576475278,pytorch_NN,Glutathione,-H,9AA,negative,6
5,4.0369525,3.9279518050439046,pytorch_NN,Riboflavin,-H,9AA,negative,6
6,2.9505215,2.7870869198414447,pytorch_NN,Methionine,-H,9AA,negative,6
7,3.173308,1.7557578089672088,pytorch_NN,Melatonin,-H,9AA,negative,6
8,3.6252759,3.0412610344968245,pytorch_NN,Cystine,-H,9AA,negative,6
9,3.858839,4.298180315750183,pytorch_NN,S-Adenosylhomocysteine,-H,9AA,negative,6
10,3.4970362,3.0660730662818927,pytorch_NN,Cytidine,-H,9AA,negative,6
11,3.0616524,2.641369768140955,pytorch_NN,Cysteine,-H,9AA,negative,6
12,2.8550327,2.2821079047754713,pytorch_NN,Uric acid,+Cl,9AA,negative,6
13,3.0312903,2.847220207103892,pytorch_NN,PA 16:0-18:1,+Cl,9AA,negative,6
14,2.4117103,2.0471331435155786,pytorch_NN,Glucose 6-phosphate,+Cl,9AA,negative,6
15,2.4529846,1.9390810931014184,pytorch_NN,Glycerol 3-phosphate,+Cl,9AA,negative,6
16,3.6461427,0.0,pytorch_NN,PA 16:0-18:1,[M]-,9AA,negative,6
17,4.13886,0.0,pytorch_NN,2-Oxoglutaric acid,[M]-,9AA,negative,6
18,3.7567856,0.0,pytorch_NN,Lyso PI 17:1,[M]-,9AA,negative,6
19,3.4405015,0.0,pytorch_NN,PG 16:0-18:1,[M]-,9AA,negative,6
20,3.8695238,0.0,pytorch_NN,"Fructose 1,6-bisphosphate",[M]-,9AA,negative,6
21,3.8105378,0.0,pytorch_NN,Myo-inositol 1-phosphate,[M]-,9AA,negative,6
22,3.854985,0.0,pytorch_NN,Malonic acid,[M]-,9AA,negative,6
23,3.590486,0.0,pytorch_NN,PI 16:0-18:1,[M]-,9AA,negative,6
24,3.9418833,0.0,pytorch_NN,Fumaric acid,[M]-,9AA,negative,6
25,3.964073,0.0,pytorch_NN,Succinic acid,[M]-,9AA,negative,6
26,3.947782,0.0,pytorch_NN,Glycerol 3-phosphate,[M]-,9AA,negative,6
27,4.063285,0.0,pytorch_NN,Ribulose 5-phosphate,[M]-,9AA,negative,6
28,3.785734,0.0,pytorch_NN,Lyso PA 18:1,[M]-,9AA,negative,6
29,3.2549531,0.0,pytorch_NN,Argininosuccinic acid,[M]-,9AA,negative,6
30,2.8831675,0.0,pytorch_NN,Quinolinic acid,[M]-,9AA,negative,6
31,3.4894512,0.0,pytorch_NN,Glucosamine 6-phosphate,[M]-,9AA,negative,6
32,3.0016556,0.0,pytorch_NN,Hypoxanthine,[M]-,9AA,negative,6
33,2.9790726,0.0,pytorch_NN,Arginine,[M]-,9AA,negative,6
34,3.8799956,0.0,pytorch_NN,Coenzyme A,[M]-,9AA,negative,6
35,3.1262395,0.0,pytorch_NN,Cytosine,[M]-,9AA,negative,6
36,2.695778,0.0,pytorch_NN,Creatinine,[M]-,9AA,negative,6
37,2.5730956,0.0,pytorch_NN,Phosphocreatine,[M]-,9AA,negative,6
38,2.6007242,0.0,pytorch_NN,Creatine,[M]-,9AA,negative,6
39,2.6165924,0.0,pytorch_NN,Urocanic acid,[M]-,9AA,negative,6
40,3.018198,0.0,pytorch_NN,SM d18:1-16:0,[M]-,9AA,negative,6
41,2.3457537,0.0,pytorch_NN,Nicotinic acid,[M]-,9AA,negative,6
0,2.4079251,1.326365932731911,pytorch_NN,Taurine,+Cl,9AA,negative,7
1,2.4245834,2.1548824336668817,pytorch_NN,Glutamic acid,+Cl,9AA,negative,7
2,2.8076148,1.9796800543132373,pytorch_NN,Lyso PS 17:1,+Cl,9AA,negative,7
3,2.5772393,2.939082842023206,pytorch_NN,Carnosine,+Cl,9AA,negative,7
4,2.8161893,1.4295324455335716,pytorch_NN,Ribulose 5-phosphate,+Cl,9AA,negative,7
5,2.5757527,2.748977221379958,pytorch_NN,Citrulline,+Cl,9AA,negative,7
6,2.9273877,2.9337644139328,pytorch_NN,Lyso PA 18:1,+Cl,9AA,negative,7
7,2.794676,3.123507007510996,pytorch_NN,GlcCer d18:1/18:0,+Cl,9AA,negative,7
